:Data_list: 20220728_ace_mag_1m.txt
:Created: 2022 Jul 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2022 07 28  0000   59788       0    0     4.1    -7.2     1.8     8.4    12.1   299.9
2022 07 28  0001   59788      60    0     3.9    -7.2     1.9     8.4    12.9   298.7
2022 07 28  0002   59788     120    0     3.8    -7.3     1.7     8.4    11.9   297.5
2022 07 28  0003   59788     180    0     3.9    -7.1     1.9     8.4    13.4   298.6
2022 07 28  0004   59788     240    0     4.0    -7.1     1.9     8.4    13.0   299.7
2022 07 28  0005   59788     300    0     4.4    -6.8     2.2     8.4    15.1   303.0
2022 07 28  0006   59788     360    0     4.8    -6.2     3.0     8.4    20.6   307.4
2022 07 28  0007   59788     420    0     5.2    -5.7     3.1     8.3    21.9   312.4
2022 07 28  0008   59788     480    0     5.0    -5.7     3.3     8.2    23.3   311.6
2022 07 28  0009   59788     540    0     4.9    -5.8     3.2     8.2    22.9   310.1
2022 07 28  0010   59788     600    0     4.5    -6.4     2.7     8.3    19.2   305.3
2022 07 28  0011   59788     660    0     4.5    -6.5     2.2     8.2    15.5   304.9
2022 07 28  0012   59788     720    0     3.3    -7.5     0.9     8.3     6.3   293.7
2022 07 28  0013   59788     780    0     3.0    -7.7     1.0     8.3     6.7   291.2
2022 07 28  0014   59788     840    0     3.3    -7.5     1.0     8.2     7.3   293.9
2022 07 28  0015   59788     900    0     3.9    -7.1     1.2     8.2     8.2   299.1
2022 07 28  0016   59788     960    0     4.6    -6.5     1.5     8.1    10.7   305.3
2022 07 28  0017   59788    1020    0     4.1    -6.8     1.8     8.1    12.7   301.1
2022 07 28  0018   59788    1080    0     4.2    -6.8     1.5     8.1    10.6   301.8
2022 07 28  0019   59788    1140    0     3.9    -6.7     2.2     8.1    15.9   300.5
2022 07 28  0020   59788    1200    0     3.5    -6.1     3.5     7.8    26.4   300.1
2022 07 28  0021   59788    1260    0     3.1    -6.5     3.4     8.0    25.5   295.8
2022 07 28  0022   59788    1320    0     2.9    -6.6     3.7     8.1    27.4   293.9
2022 07 28  0023   59788    1380    0     3.4    -6.9     2.7     8.2    19.6   296.6
2022 07 28  0024   59788    1440    0     3.4    -6.8     3.0     8.2    21.8   296.8
2022 07 28  0025   59788    1500    0     3.6    -6.6     3.3     8.2    23.7   298.3
2022 07 28  0026   59788    1560    0     3.4    -6.6     3.6     8.3    25.7   297.5
2022 07 28  0027   59788    1620    0     3.8    -6.2     3.7     8.2    27.0   301.6
2022 07 28  0028   59788    1680    0     4.3    -6.1     3.3     8.2    23.8   305.1
2022 07 28  0029   59788    1740    0     4.6    -6.0     3.2     8.2    22.8   307.1
2022 07 28  0030   59788    1800    0     4.7    -5.7     3.5     8.2    25.4   309.5
2022 07 28  0031   59788    1860    0     5.1    -5.5     3.2     8.2    23.3   312.7
2022 07 28  0032   59788    1920    0     4.8    -5.4     3.6     8.1    26.4   311.7
2022 07 28  0033   59788    1980    0     4.5    -5.5     3.8     8.1    28.1   308.8
2022 07 28  0034   59788    2040    0     4.3    -5.8     3.7     8.1    27.3   306.8
2022 07 28  0035   59788    2100    0     4.4    -5.7     3.8     8.2    27.7   307.9
2022 07 28  0036   59788    2160    0     4.5    -5.7     3.8     8.2    27.7   308.5
2022 07 28  0037   59788    2220    0     4.6    -5.8     3.7     8.3    26.6   308.6
2022 07 28  0038   59788    2280    0     4.8    -5.5     3.9     8.3    27.9   311.3
2022 07 28  0039   59788    2340    0     4.6    -5.6     4.1     8.4    29.6   309.6
2022 07 28  0040   59788    2400    0     4.5    -5.9     4.0     8.4    28.1   307.6
2022 07 28  0041   59788    2460    0     4.4    -6.0     3.9     8.4    27.8   306.0
