:Data_list: 20241001_ace_sis_5m.txt
:Created: 2024 Oct 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 10 01  0000    60584       0      0    8.21e-01    0    5.60e-01
2024 10 01  0005    60584     300      0    8.32e-01    0    5.74e-01
2024 10 01  0010    60584     600      0    8.30e-01    0    5.60e-01
2024 10 01  0015    60584     900      0    8.51e-01    0    5.83e-01
2024 10 01  0020    60584    1200      0    8.16e-01    0    5.45e-01
2024 10 01  0025    60584    1500      0    8.55e-01    0    5.84e-01
2024 10 01  0030    60584    1800      0    7.99e-01    0    5.45e-01
2024 10 01  0035    60584    2100      0    8.07e-01    0    5.50e-01
2024 10 01  0040    60584    2400      0    8.34e-01    0    5.73e-01
2024 10 01  0045    60584    2700      0    8.35e-01    0    5.70e-01
2024 10 01  0050    60584    3000      0    1.06e+00    0    7.33e-01
2024 10 01  0055    60584    3300      0    1.14e+00    0    7.98e-01
2024 10 01  0100    60584    3600      0    8.08e-01    0    5.54e-01
2024 10 01  0105    60584    3900      0    8.33e-01    0    5.71e-01
2024 10 01  0110    60584    4200      0    8.09e-01    0    5.55e-01
2024 10 01  0115    60584    4500      0    8.37e-01    0    5.71e-01
2024 10 01  0120    60584    4800      0    8.31e-01    0    5.68e-01
2024 10 01  0125    60584    5100      0    7.96e-01    0    5.39e-01
2024 10 01  0130    60584    5400      0    8.13e-01    0    5.51e-01
2024 10 01  0135    60584    5700      0    8.19e-01    0    5.56e-01
2024 10 01  0140    60584    6000      0    8.22e-01    0    5.70e-01
2024 10 01  0145    60584    6300      0    8.22e-01    0    5.63e-01
2024 10 01  0150    60584    6600      0    8.11e-01    0    5.55e-01
2024 10 01  0155    60584    6900      0    8.38e-01    0    5.78e-01
2024 10 01  0200    60584    7200      0    8.34e-01    0    5.72e-01
2024 10 01  0205    60584    7500      0    7.98e-01    0    5.52e-01
2024 10 01  0210    60584    7800      0    8.11e-01    0    5.54e-01
2024 10 01  0215    60584    8100      0    8.51e-01    0    5.83e-01
2024 10 01  0220    60584    8400      0    8.15e-01    0    5.59e-01
2024 10 01  0225    60584    8700      0    7.87e-01    0    5.38e-01
2024 10 01  0230    60584    9000      0    8.03e-01    0    5.53e-01
2024 10 01  0235    60584    9300      0    8.05e-01    0    5.46e-01
2024 10 01  0240    60584    9600      0    8.01e-01    0    5.48e-01
2024 10 01  0245    60584    9900      0    8.15e-01    0    5.68e-01
2024 10 01  0250    60584   10200      0    8.46e-01    0    5.84e-01
2024 10 01  0255    60584   10500      0    8.15e-01    0    5.57e-01
2024 10 01  0300    60584   10800      0    7.98e-01    0    5.46e-01
2024 10 01  0305    60584   11100      0    9.51e-01    0    6.54e-01
2024 10 01  0310    60584   11400      0    1.21e+00    0    8.33e-01
2024 10 01  0315    60584   11700      0    8.66e-01    0    5.93e-01
2024 10 01  0320    60584   12000      0    8.07e-01    0    5.58e-01
2024 10 01  0325    60584   12300      0    8.18e-01    0    5.65e-01
2024 10 01  0330    60584   12600      0    8.36e-01    0    5.80e-01
2024 10 01  0335    60584   12900      0    8.19e-01    0    5.66e-01
2024 10 01  0340    60584   13200      0    8.11e-01    0    5.53e-01
2024 10 01  0345    60584   13500      0    8.18e-01    0    5.61e-01
2024 10 01  0350    60584   13800      0    8.28e-01    0    5.73e-01
2024 10 01  0355    60584   14100      0    8.13e-01    0    5.60e-01
2024 10 01  0400    60584   14400      0    8.15e-01    0    5.65e-01
2024 10 01  0405    60584   14700      0    8.18e-01    0    5.63e-01
2024 10 01  0410    60584   15000      0    8.08e-01    0    5.55e-01
2024 10 01  0415    60584   15300      0    8.02e-01    0    5.49e-01
2024 10 01  0420    60584   15600      0    7.93e-01    0    5.47e-01
2024 10 01  0425    60584   15900      0    8.12e-01    0    5.67e-01
2024 10 01  0430    60584   16200      0    7.78e-01    0    5.29e-01
2024 10 01  0435    60584   16500      0    8.39e-01    0    5.78e-01
2024 10 01  0440    60584   16800      0    8.06e-01    0    5.58e-01
2024 10 01  0445    60584   17100      0    8.27e-01    0    5.73e-01
2024 10 01  0450    60584   17400      0    8.05e-01    0    5.52e-01
2024 10 01  0455    60584   17700      0    8.18e-01    0    5.64e-01
2024 10 01  0500    60584   18000      0    8.04e-01    0    5.56e-01
2024 10 01  0505    60584   18300      0    7.98e-01    0    5.57e-01
2024 10 01  0510    60584   18600      0    8.09e-01    0    5.62e-01
2024 10 01  0515    60584   18900      0    7.92e-01    0    5.44e-01
2024 10 01  0520    60584   19200      0    8.66e-01    0    6.00e-01
2024 10 01  0525    60584   19500      0    1.32e+00    0    9.17e-01
2024 10 01  0530    60584   19800      0    1.05e+00    0    7.27e-01
2024 10 01  0535    60584   20100      0    7.95e-01    0    5.48e-01
2024 10 01  0540    60584   20400      0    8.09e-01    0    5.57e-01
2024 10 01  0545    60584   20700      0    8.05e-01    0    5.55e-01
2024 10 01  0550    60584   21000      0    8.19e-01    0    5.69e-01
2024 10 01  0555    60584   21300      0    8.09e-01    0    5.61e-01
2024 10 01  0600    60584   21600      0    8.39e-01    0    5.85e-01
2024 10 01  0605    60584   21900      0    8.13e-01    0    5.66e-01
2024 10 01  0610    60584   22200      0    8.09e-01    0    5.57e-01
2024 10 01  0615    60584   22500      0    7.89e-01    0    5.45e-01
2024 10 01  0620    60584   22800      0    8.10e-01    0    5.58e-01
2024 10 01  0625    60584   23100      0    8.16e-01    0    5.63e-01
2024 10 01  0630    60584   23400      0    8.09e-01    0    5.60e-01
2024 10 01  0635    60584   23700      0    8.08e-01    0    5.58e-01
2024 10 01  0640    60584   24000      0    7.98e-01    0    5.47e-01
2024 10 01  0645    60584   24300      0    8.01e-01    0    5.47e-01
2024 10 01  0650    60584   24600      0    7.75e-01    0    5.34e-01
2024 10 01  0655    60584   24900      0    7.74e-01    0    5.40e-01
