:Data_list: 20170309_ace_mag_1m.txt
:Created: 2017 Mar 09 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2017 03 09  0000   57821       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0001   57821      60    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0002   57821     120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0003   57821     180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0004   57821     240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0005   57821     300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0006   57821     360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0007   57821     420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0008   57821     480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0009   57821     540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0010   57821     600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0011   57821     660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0012   57821     720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0013   57821     780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0014   57821     840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0015   57821     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0016   57821     960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0017   57821    1020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0018   57821    1080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0019   57821    1140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0020   57821    1200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0021   57821    1260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0022   57821    1320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0023   57821    1380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0024   57821    1440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0025   57821    1500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0026   57821    1560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0027   57821    1620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0028   57821    1680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0029   57821    1740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0030   57821    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0031   57821    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0032   57821    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0033   57821    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0034   57821    2040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0035   57821    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0036   57821    2160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0037   57821    2220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0038   57821    2280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0039   57821    2340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0040   57821    2400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0041   57821    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0042   57821    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0043   57821    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0044   57821    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0045   57821    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0046   57821    2760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0047   57821    2820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0048   57821    2880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 03 09  0049   57821    2940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
