:Data_list: 20230209_ace_sis_5m.txt
:Created: 2023 Feb 10 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 02 09  0000    59984       0      0    1.54e+00    0    1.08e+00
2023 02 09  0005    59984     300      0    1.58e+00    0    1.12e+00
2023 02 09  0010    59984     600      0    1.54e+00    0    1.08e+00
2023 02 09  0015    59984     900      0    1.51e+00    0    1.07e+00
2023 02 09  0020    59984    1200      0    1.51e+00    0    1.06e+00
2023 02 09  0025    59984    1500      0    1.50e+00    0    1.05e+00
2023 02 09  0030    59984    1800      0    1.50e+00    0    1.05e+00
2023 02 09  0035    59984    2100      0    1.49e+00    0    1.04e+00
2023 02 09  0040    59984    2400      0    1.52e+00    0    1.06e+00
2023 02 09  0045    59984    2700      0    1.46e+00    0    1.02e+00
2023 02 09  0050    59984    3000      0    1.48e+00    0    1.04e+00
2023 02 09  0055    59984    3300      0    1.42e+00    0    1.00e+00
2023 02 09  0100    59984    3600      0    1.50e+00    0    1.05e+00
2023 02 09  0105    59984    3900      0    1.49e+00    0    1.04e+00
2023 02 09  0110    59984    4200      0    1.49e+00    0    1.05e+00
2023 02 09  0115    59984    4500      0    1.48e+00    0    1.04e+00
2023 02 09  0120    59984    4800      0    1.49e+00    0    1.05e+00
2023 02 09  0125    59984    5100      0    1.50e+00    0    1.06e+00
2023 02 09  0130    59984    5400      0    1.47e+00    0    1.03e+00
2023 02 09  0135    59984    5700      0    1.49e+00    0    1.04e+00
2023 02 09  0140    59984    6000      0    1.50e+00    0    1.04e+00
2023 02 09  0145    59984    6300      0    1.54e+00    0    1.09e+00
2023 02 09  0150    59984    6600      0    1.50e+00    0    1.06e+00
2023 02 09  0155    59984    6900      0    1.50e+00    0    1.05e+00
2023 02 09  0200    59984    7200      0    1.50e+00    0    1.04e+00
2023 02 09  0205    59984    7500      0    1.48e+00    0    1.04e+00
2023 02 09  0210    59984    7800      0    1.48e+00    0    1.04e+00
2023 02 09  0215    59984    8100      0    1.48e+00    0    1.05e+00
2023 02 09  0220    59984    8400      0    1.54e+00    0    1.08e+00
2023 02 09  0225    59984    8700      0    1.49e+00    0    1.05e+00
2023 02 09  0230    59984    9000      0    1.52e+00    0    1.08e+00
2023 02 09  0235    59984    9300      0    1.47e+00    0    1.04e+00
2023 02 09  0240    59984    9600      0    1.53e+00    0    1.09e+00
2023 02 09  0245    59984    9900      0    1.53e+00    0    1.08e+00
2023 02 09  0250    59984   10200      0    1.47e+00    0    1.04e+00
2023 02 09  0255    59984   10500      0    1.46e+00    0    1.02e+00
2023 02 09  0300    59984   10800      0    1.47e+00    0    1.03e+00
2023 02 09  0305    59984   11100      0    1.51e+00    0    1.06e+00
2023 02 09  0310    59984   11400      0    1.47e+00    0    1.03e+00
2023 02 09  0315    59984   11700      0    1.48e+00    0    1.03e+00
2023 02 09  0320    59984   12000      0    1.44e+00    0    1.01e+00
2023 02 09  0325    59984   12300      0    1.50e+00    0    1.06e+00
2023 02 09  0330    59984   12600      0    1.48e+00    0    1.03e+00
2023 02 09  0335    59984   12900      0    1.50e+00    0    1.06e+00
2023 02 09  0340    59984   13200      0    1.48e+00    0    1.04e+00
2023 02 09  0345    59984   13500      0    1.46e+00    0    1.02e+00
2023 02 09  0350    59984   13800      0    1.52e+00    0    1.07e+00
2023 02 09  0355    59984   14100      9   -1.00e+05    9   -1.00e+05
2023 02 09  0400    59984   14400      0    1.49e+00    0    1.05e+00
2023 02 09  0405    59984   14700      0    1.52e+00    0    1.07e+00
2023 02 09  0410    59984   15000      0    1.47e+00    0    1.04e+00
2023 02 09  0415    59984   15300      0    1.53e+00    0    1.07e+00
2023 02 09  0420    59984   15600      0    1.49e+00    0    1.06e+00
2023 02 09  0425    59984   15900      0    1.46e+00    0    1.03e+00
2023 02 09  0430    59984   16200      0    1.45e+00    0    1.03e+00
2023 02 09  0435    59984   16500      0    1.52e+00    0    1.06e+00
2023 02 09  0440    59984   16800      0    1.48e+00    0    1.05e+00
2023 02 09  0445    59984   17100      0    1.52e+00    0    1.07e+00
2023 02 09  0450    59984   17400      0    1.52e+00    0    1.09e+00
2023 02 09  0455    59984   17700      0    1.49e+00    0    1.06e+00
2023 02 09  0500    59984   18000      0    1.52e+00    0    1.07e+00
2023 02 09  0505    59984   18300      0    1.52e+00    0    1.07e+00
2023 02 09  0510    59984   18600      0    1.48e+00    0    1.04e+00
2023 02 09  0515    59984   18900      0    1.46e+00    0    1.01e+00
2023 02 09  0520    59984   19200      0    1.49e+00    0    1.05e+00
2023 02 09  0525    59984   19500      0    1.46e+00    0    1.03e+00
2023 02 09  0530    59984   19800      0    1.48e+00    0    1.04e+00
2023 02 09  0535    59984   20100      0    1.47e+00    0    1.04e+00
2023 02 09  0540    59984   20400      0    1.48e+00    0    1.03e+00
2023 02 09  0545    59984   20700      0    1.45e+00    0    1.02e+00
2023 02 09  0550    59984   21000      0    1.47e+00    0    1.03e+00
2023 02 09  0555    59984   21300      0    1.45e+00    0    1.03e+00
2023 02 09  0600    59984   21600      0    1.47e+00    0    1.03e+00
2023 02 09  0605    59984   21900      0    1.50e+00    0    1.05e+00
2023 02 09  0610    59984   22200      0    1.51e+00    0    1.06e+00
2023 02 09  0615    59984   22500      0    1.53e+00    0    1.07e+00
2023 02 09  0620    59984   22800      0    1.52e+00    0    1.07e+00
2023 02 09  0625    59984   23100      0    1.48e+00    0    1.05e+00
2023 02 09  0630    59984   23400      0    1.47e+00    0    1.05e+00
2023 02 09  0635    59984   23700      0    1.47e+00    0    1.04e+00
2023 02 09  0640    59984   24000      0    1.48e+00    0    1.05e+00
2023 02 09  0645    59984   24300      0    1.46e+00    0    1.03e+00
2023 02 09  0650    59984   24600      0    1.50e+00    0    1.05e+00
2023 02 09  0655    59984   24900      0    1.51e+00    0    1.05e+00
2023 02 09  0700    59984   25200      0    1.51e+00    0    1.06e+00
2023 02 09  0705    59984   25500      0    1.50e+00    0    1.06e+00
2023 02 09  0710    59984   25800      0    1.47e+00    0    1.04e+00
2023 02 09  0715    59984   26100      0    1.48e+00    0    1.05e+00
2023 02 09  0720    59984   26400      0    1.50e+00    0    1.06e+00
2023 02 09  0725    59984   26700      0    1.48e+00    0    1.05e+00
2023 02 09  0730    59984   27000      0    1.45e+00    0    1.01e+00
2023 02 09  0735    59984   27300      0    1.50e+00    0    1.06e+00
2023 02 09  0740    59984   27600      0    1.48e+00    0    1.05e+00
2023 02 09  0745    59984   27900      0    1.47e+00    0    1.05e+00
2023 02 09  0750    59984   28200      0    1.48e+00    0    1.05e+00
2023 02 09  0755    59984   28500      0    1.40e+00    0    9.95e-01
2023 02 09  0800    59984   28800      0    1.44e+00    0    1.01e+00
2023 02 09  0805    59984   29100      0    1.43e+00    0    9.92e-01
2023 02 09  0810    59984   29400      0    1.49e+00    0    1.05e+00
2023 02 09  0815    59984   29700      0    1.44e+00    0    1.01e+00
2023 02 09  0820    59984   30000      0    1.47e+00    0    1.04e+00
2023 02 09  0825    59984   30300      0    1.44e+00    0    1.01e+00
2023 02 09  0830    59984   30600      0    1.50e+00    0    1.05e+00
2023 02 09  0835    59984   30900      0    1.52e+00    0    1.08e+00
2023 02 09  0840    59984   31200      0    1.50e+00    0    1.06e+00
2023 02 09  0845    59984   31500      0    1.46e+00    0    1.03e+00
2023 02 09  0850    59984   31800      0    1.43e+00    0    9.91e-01
2023 02 09  0855    59984   32100      0    1.44e+00    0    1.02e+00
2023 02 09  0900    59984   32400      0    1.46e+00    0    1.03e+00
2023 02 09  0905    59984   32700      0    1.44e+00    0    1.01e+00
2023 02 09  0910    59984   33000      0    1.53e+00    0    1.08e+00
2023 02 09  0915    59984   33300      0    1.50e+00    0    1.07e+00
2023 02 09  0920    59984   33600      0    1.50e+00    0    1.06e+00
2023 02 09  0925    59984   33900      0    1.46e+00    0    1.03e+00
2023 02 09  0930    59984   34200      0    1.42e+00    0    1.00e+00
2023 02 09  0935    59984   34500      0    1.48e+00    0    1.02e+00
2023 02 09  0940    59984   34800      0    1.44e+00    0    1.01e+00
