:Data_list: 20120303_ace_mag_1m.txt
:Created: 2012 Mar 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2012 03 03  0000   55989       0    0     1.0    -5.3    -3.7     6.5   -34.1   280.8
2012 03 03  0001   55989      60    0     1.7    -5.3    -3.4     6.5   -31.2   287.9
2012 03 03  0002   55989     120    0     1.3    -5.1    -3.9     6.5   -36.5   284.4
2012 03 03  0003   55989     180    0     1.5    -5.1    -3.8     6.5   -35.9   286.5
2012 03 03  0004   55989     240    0     1.6    -5.1    -3.6     6.5   -33.9   287.3
2012 03 03  0005   55989     300    0     1.6    -5.1    -3.8     6.5   -35.2   287.4
2012 03 03  0006   55989     360    0     1.2    -4.6    -4.5     6.6   -43.8   284.2
2012 03 03  0007   55989     420    0     0.9    -5.4    -3.7     6.6   -33.6   279.9
2012 03 03  0008   55989     480    0     0.7    -5.7    -3.1     6.6   -28.4   276.6
2012 03 03  0009   55989     540    0     0.7    -5.7    -3.2     6.6   -29.7   276.9
2012 03 03  0010   55989     600    0     0.8    -5.7    -3.3     6.6   -29.8   278.2
2012 03 03  0011   55989     660    0     0.7    -5.6    -3.5     6.6   -31.8   277.4
2012 03 03  0012   55989     720    0     0.9    -5.5    -3.5     6.6   -32.6   279.6
2012 03 03  0013   55989     780    0     0.9    -5.1    -3.9     6.5   -37.0   279.6
2012 03 03  0014   55989     840    0     0.6    -5.4    -3.6     6.5   -33.3   275.8
2012 03 03  0015   55989     900    0     0.6    -5.8    -3.1     6.6   -28.2   275.5
2012 03 03  0016   55989     960    0     0.8    -5.5    -3.5     6.6   -32.4   277.9
2012 03 03  0017   55989    1020    0     0.9    -5.6    -3.3     6.5   -30.2   279.2
2012 03 03  0018   55989    1080    0     1.3    -5.6    -3.0     6.5   -27.5   283.5
2012 03 03  0019   55989    1140    0     1.3    -5.5    -3.2     6.5   -30.0   283.6
2012 03 03  0020   55989    1200    0     1.1    -5.4    -3.6     6.5   -33.1   281.3
2012 03 03  0021   55989    1260    0     1.3    -4.9    -4.2     6.5   -39.6   284.8
2012 03 03  0022   55989    1320    0     1.2    -5.1    -3.9     6.5   -36.7   282.9
2012 03 03  0023   55989    1380    0     1.2    -5.2    -3.7     6.5   -34.9   283.0
2012 03 03  0024   55989    1440    0     0.9    -5.2    -3.8     6.5   -35.8   280.0
2012 03 03  0025   55989    1500    0     0.9    -5.0    -4.1     6.6   -38.8   280.0
2012 03 03  0026   55989    1560    0     1.4    -5.5    -3.2     6.5   -29.2   284.4
2012 03 03  0027   55989    1620    0     1.5    -5.6    -2.9     6.5   -26.9   284.7
2012 03 03  0028   55989    1680    0     1.6    -5.7    -2.9     6.5   -25.9   285.5
2012 03 03  0029   55989    1740    0     1.6    -5.6    -2.9     6.5   -26.0   285.9
2012 03 03  0030   55989    1800    0     2.0    -5.5    -2.9     6.5   -26.2   289.5
2012 03 03  0031   55989    1860    0     1.7    -5.5    -3.0     6.5   -27.2   287.5
2012 03 03  0032   55989    1920    0     1.6    -5.3    -3.4     6.5   -31.8   286.4
2012 03 03  0033   55989    1980    0     1.2    -5.3    -3.4     6.4   -31.6   282.9
2012 03 03  0034   55989    2040    0     1.3    -5.2    -3.6     6.4   -34.1   283.8
2012 03 03  0035   55989    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2012 03 03  0036   55989    2160    0     1.7    -4.2    -4.5     6.4   -44.4   291.6
2012 03 03  0037   55989    2220    0     2.0    -4.3    -4.2     6.4   -41.8   295.3
2012 03 03  0038   55989    2280    0     1.6    -4.7    -3.9     6.3   -37.7   289.0
2012 03 03  0039   55989    2340    0     1.2    -5.0    -3.8     6.4   -36.7   283.4
2012 03 03  0040   55989    2400    0     1.0    -5.2    -3.6     6.4   -34.3   281.2
2012 03 03  0041   55989    2460    0     1.3    -5.0    -3.8     6.4   -36.1   284.6
2012 03 03  0042   55989    2520    0     1.3    -4.9    -3.8     6.3   -36.8   285.4
2012 03 03  0043   55989    2580    0     1.5    -4.9    -3.8     6.4   -36.1   286.4
2012 03 03  0044   55989    2640    0     1.2    -5.0    -3.9     6.4   -37.4   283.3
2012 03 03  0045   55989    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2012 03 03  0046   55989    2760    0     1.7    -4.4    -4.2     6.4   -41.7   291.4
2012 03 03  0047   55989    2820    0     1.7    -4.4    -4.2     6.3   -41.7   291.4
2012 03 03  0048   55989    2880    0     1.3    -4.9    -3.8     6.3   -36.6   284.4
2012 03 03  0049   55989    2940    0     1.2    -4.8    -4.0     6.3   -38.8   284.6
2012 03 03  0050   55989    3000    0     1.5    -4.6    -3.8     6.1   -38.6   288.3
2012 03 03  0051   55989    3060    0     1.3    -4.4    -3.7     5.9   -38.7   286.6
2012 03 03  0052   55989    3120    0     0.6    -4.1    -4.2     5.9   -45.4   278.5
2012 03 03  0053   55989    3180    0     1.0    -4.2    -4.1     5.9   -43.9   282.9
2012 03 03  0054   55989    3240    0     1.9    -4.5    -4.0     6.2   -39.3   292.6
2012 03 03  0055   55989    3300    0     1.7    -4.5    -4.0     6.2   -39.4   290.6
2012 03 03  0056   55989    3360    0     1.5    -4.6    -4.0     6.3   -39.4   288.1
2012 03 03  0057   55989    3420    0     1.5    -4.6    -4.0     6.3   -39.1   288.5
2012 03 03  0058   55989    3480    0     1.7    -4.6    -3.9     6.2   -38.4   290.4
2012 03 03  0059   55989    3540    0     2.1    -4.7    -3.5     6.2   -34.5   293.5
2012 03 03  0100   55989    3600    0     2.2    -4.8    -3.3     6.2   -31.9   294.1
2012 03 03  0101   55989    3660    0     1.7    -4.8    -3.6     6.2   -35.5   289.7
2012 03 03  0102   55989    3720    0     2.1    -4.8    -3.4     6.2   -33.0   293.2
2012 03 03  0103   55989    3780    0     1.7    -4.9    -3.4     6.2   -33.5   289.4
2012 03 03  0104   55989    3840    0     1.5    -5.0    -3.2     6.1   -31.3   286.9
2012 03 03  0105   55989    3900    0     1.7    -5.4    -2.8     6.3   -26.5   287.4
2012 03 03  0106   55989    3960    0     1.7    -5.5    -2.7     6.3   -25.1   287.1
2012 03 03  0107   55989    4020    0     2.0    -4.9    -3.1     6.1   -30.5   291.9
2012 03 03  0108   55989    4080    0     2.0    -4.6    -3.4     6.1   -33.7   293.3
2012 03 03  0109   55989    4140    0     2.1    -4.8    -3.4     6.2   -32.8   294.0
2012 03 03  0110   55989    4200    0     2.1    -4.8    -3.5     6.3   -33.4   293.1
2012 03 03  0111   55989    4260    0     2.1    -4.9    -3.3     6.2   -31.6   292.8
2012 03 03  0112   55989    4320    0     2.3    -5.0    -2.8     6.2   -27.0   294.6
2012 03 03  0113   55989    4380    0     2.5    -5.0    -2.9     6.3   -27.7   296.6
2012 03 03  0114   55989    4440    0     2.1    -5.1    -3.0     6.3   -28.3   292.3
2012 03 03  0115   55989    4500    0     1.8    -5.2    -3.1     6.3   -29.7   288.8
2012 03 03  0116   55989    4560    0     1.9    -5.2    -3.0     6.3   -28.4   289.9
2012 03 03  0117   55989    4620    0     2.0    -5.3    -2.9     6.3   -26.8   290.5
2012 03 03  0118   55989    4680    0     1.6    -5.5    -2.7     6.3   -25.1   286.4
2012 03 03  0119   55989    4740    0     1.5    -5.4    -2.9     6.3   -27.3   285.9
2012 03 03  0120   55989    4800    0     1.6    -5.2    -3.1     6.3   -29.9   287.3
2012 03 03  0121   55989    4860    0     1.6    -5.2    -3.2     6.3   -30.2   287.1
2012 03 03  0122   55989    4920    0     1.6    -5.3    -3.1     6.3   -29.1   286.7
2012 03 03  0123   55989    4980    0     1.7    -5.4    -2.9     6.4   -27.5   287.8
2012 03 03  0124   55989    5040    0     1.7    -5.2    -3.2     6.4   -30.6   287.8
2012 03 03  0125   55989    5100    0     1.7    -5.1    -3.3     6.3   -31.6   288.4
2012 03 03  0126   55989    5160    0     1.4    -5.1    -3.4     6.3   -32.8   285.7
2012 03 03  0127   55989    5220    0     1.2    -5.1    -3.5     6.4   -33.7   283.2
2012 03 03  0128   55989    5280    0     1.4    -5.0    -3.7     6.4   -35.3   286.0
