:Data_list: 20110331_ace_sis_5m.txt
:Created: 2011 Apr 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2011 03 31  0000    55651       0      0    1.66e+00    0    1.16e+00
2011 03 31  0005    55651     300      0    1.62e+00    0    1.13e+00
2011 03 31  0010    55651     600      0    1.64e+00    0    1.13e+00
2011 03 31  0015    55651     900      0    1.62e+00    0    1.13e+00
2011 03 31  0020    55651    1200      0    1.63e+00    0    1.14e+00
2011 03 31  0025    55651    1500      0    1.66e+00    0    1.14e+00
2011 03 31  0030    55651    1800      0    1.64e+00    0    1.14e+00
2011 03 31  0035    55651    2100      0    1.62e+00    0    1.12e+00
2011 03 31  0040    55651    2400      0    1.64e+00    0    1.13e+00
2011 03 31  0045    55651    2700      0    1.65e+00    0    1.13e+00
2011 03 31  0050    55651    3000      0    1.62e+00    0    1.13e+00
2011 03 31  0055    55651    3300      0    1.63e+00    0    1.13e+00
2011 03 31  0100    55651    3600      0    1.64e+00    0    1.13e+00
2011 03 31  0105    55651    3900      0    1.63e+00    0    1.13e+00
2011 03 31  0110    55651    4200      0    1.65e+00    0    1.16e+00
2011 03 31  0115    55651    4500      0    1.63e+00    0    1.14e+00
2011 03 31  0120    55651    4800      0    1.65e+00    0    1.15e+00
2011 03 31  0125    55651    5100      0    1.63e+00    0    1.14e+00
2011 03 31  0130    55651    5400      0    1.67e+00    0    1.15e+00
2011 03 31  0135    55651    5700      0    1.60e+00    0    1.11e+00
2011 03 31  0140    55651    6000      0    1.60e+00    0    1.11e+00
2011 03 31  0145    55651    6300      0    1.61e+00    0    1.11e+00
