:Data_list: 20191119_ace_mag_1m.txt
:Created: 2019 Nov 20 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2019 11 19  0000   58806       0    0    -1.2    -3.5     0.6     3.7     8.8   251.7
2019 11 19  0001   58806      60    0    -0.5    -3.5    -0.4     3.6    -5.9   261.9
2019 11 19  0002   58806     120    0    -0.6    -3.4    -0.3     3.5    -4.2   260.0
2019 11 19  0003   58806     180    0    -0.1    -3.5     0.4     3.6     6.9   268.9
2019 11 19  0004   58806     240    0    -0.3    -3.4     1.1     3.6    17.8   265.0
2019 11 19  0005   58806     300    0    -0.5    -1.8    -2.7     3.3   -56.2   254.7
2019 11 19  0006   58806     360    0    -0.9    -3.0    -1.7     3.5   -28.4   253.6
2019 11 19  0007   58806     420    0    -0.9    -3.2    -1.3     3.6   -21.4   255.0
2019 11 19  0008   58806     480    0    -0.8    -3.1    -0.9     3.4   -15.2   255.4
2019 11 19  0009   58806     540    0     0.1    -3.3     0.2     3.3     2.6   270.9
2019 11 19  0010   58806     600    0    -0.2    -3.5     0.4     3.5     5.8   267.5
2019 11 19  0011   58806     660    0    -0.5    -3.4    -0.2     3.4    -3.6   261.8
2019 11 19  0012   58806     720    0    -1.2    -3.0    -1.5     3.5   -25.7   248.8
2019 11 19  0013   58806     780    0    -0.3    -3.1    -0.1     3.1    -1.7   265.1
2019 11 19  0014   58806     840    0     0.0    -3.3     1.1     3.4    19.2   270.5
