:Data_list: 20240813_ace_sis_5m.txt
:Created: 2024 Aug 13 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 08 13  0000    60535       0      0    4.04e+00    0    2.87e+00
2024 08 13  0005    60535     300      0    1.98e+00    0    1.44e+00
2024 08 13  0010    60535     600      0    1.59e+00    0    1.15e+00
2024 08 13  0015    60535     900      0    3.55e+00    0    2.59e+00
2024 08 13  0020    60535    1200      0    3.87e+00    0    2.82e+00
2024 08 13  0025    60535    1500      0    3.88e+00    0    2.88e+00
2024 08 13  0030    60535    1800      0    4.06e+00    0    3.01e+00
2024 08 13  0035    60535    2100      0    4.30e+00    0    3.11e+00
2024 08 13  0040    60535    2400      0    1.56e+00    0    1.12e+00
2024 08 13  0045    60535    2700      0    1.45e+00    0    1.04e+00
2024 08 13  0050    60535    3000      0    1.35e+00    0    9.63e-01
2024 08 13  0055    60535    3300      0    2.90e+00    0    2.09e+00
2024 08 13  0100    60535    3600      0    3.96e+00    0    2.88e+00
2024 08 13  0105    60535    3900      0    4.03e+00    0    2.95e+00
2024 08 13  0110    60535    4200      0    3.73e+00    0    2.74e+00
2024 08 13  0115    60535    4500      0    1.44e+00    0    1.03e+00
2024 08 13  0120    60535    4800      0    2.29e+00    0    1.66e+00
2024 08 13  0125    60535    5100      0    3.54e+00    0    2.60e+00
2024 08 13  0130    60535    5400      0    4.00e+00    0    2.95e+00
2024 08 13  0135    60535    5700      0    4.27e+00    0    3.10e+00
2024 08 13  0140    60535    6000      0    4.10e+00    0    2.97e+00
2024 08 13  0145    60535    6300      0    3.27e+00    0    2.34e+00
2024 08 13  0150    60535    6600      0    1.48e+00    0    1.07e+00
2024 08 13  0155    60535    6900      0    1.01e+00    0    7.23e-01
2024 08 13  0200    60535    7200      0    7.65e-01    0    5.43e-01
2024 08 13  0205    60535    7500      0    3.62e+00    0    2.67e+00
2024 08 13  0210    60535    7800      0    3.92e+00    0    2.87e+00
2024 08 13  0215    60535    8100      0    4.02e+00    0    2.95e+00
2024 08 13  0220    60535    8400      0    2.89e+00    0    2.06e+00
2024 08 13  0225    60535    8700      0    1.38e+00    0    9.94e-01
2024 08 13  0230    60535    9000      0    3.03e+00    0    2.19e+00
2024 08 13  0235    60535    9300      0    3.46e+00    0    2.53e+00
2024 08 13  0240    60535    9600      0    4.25e+00    0    3.13e+00
2024 08 13  0245    60535    9900      0    4.24e+00    0    3.10e+00
2024 08 13  0250    60535   10200      0    4.22e+00    0    3.13e+00
2024 08 13  0255    60535   10500      0    2.46e+00    0    1.79e+00
2024 08 13  0300    60535   10800      0    1.50e+00    0    1.08e+00
2024 08 13  0305    60535   11100      0    1.31e+00    0    9.46e-01
2024 08 13  0310    60535   11400      0    2.05e+00    0    1.46e+00
2024 08 13  0315    60535   11700      0    3.98e+00    0    2.92e+00
2024 08 13  0320    60535   12000      0    3.99e+00    0    2.91e+00
2024 08 13  0325    60535   12300      0    4.02e+00    0    2.91e+00
2024 08 13  0330    60535   12600      0    1.97e+00    0    1.42e+00
2024 08 13  0335    60535   12900      0    1.47e+00    0    1.06e+00
2024 08 13  0340    60535   13200      0    3.53e+00    0    2.57e+00
2024 08 13  0345    60535   13500      0    3.59e+00    0    2.61e+00
2024 08 13  0350    60535   13800      0    4.05e+00    0    2.96e+00
2024 08 13  0355    60535   14100      9   -1.00e+05    9   -1.00e+05
2024 08 13  0400    60535   14400      0    4.02e+00    0    2.93e+00
2024 08 13  0405    60535   14700      0    1.46e+00    0    1.05e+00
2024 08 13  0410    60535   15000      0    1.24e+00    0    8.98e-01
2024 08 13  0415    60535   15300      0    7.37e-01    0    5.19e-01
2024 08 13  0420    60535   15600      0    2.64e+00    0    1.91e+00
2024 08 13  0425    60535   15900      0    3.97e+00    0    2.95e+00
2024 08 13  0430    60535   16200      0    4.17e+00    0    3.06e+00
2024 08 13  0435    60535   16500      0    3.36e+00    0    2.43e+00
2024 08 13  0440    60535   16800      0    1.30e+00    0    9.25e-01
2024 08 13  0445    60535   17100      0    2.42e+00    0    1.74e+00
2024 08 13  0450    60535   17400      0    3.59e+00    0    2.63e+00
2024 08 13  0455    60535   17700      0    4.09e+00    0    2.95e+00
2024 08 13  0500    60535   18000      0    4.16e+00    0    3.03e+00
2024 08 13  0505    60535   18300      0    4.24e+00    0    3.12e+00
2024 08 13  0510    60535   18600      0    3.13e+00    0    2.26e+00
2024 08 13  0515    60535   18900      0    1.53e+00    0    1.11e+00
2024 08 13  0520    60535   19200      0    1.28e+00    0    9.18e-01
2024 08 13  0525    60535   19500      0    1.43e+00    0    1.04e+00
2024 08 13  0530    60535   19800      0    3.76e+00    0    2.74e+00
2024 08 13  0535    60535   20100      0    3.91e+00    0    2.85e+00
2024 08 13  0540    60535   20400      0    4.04e+00    0    2.88e+00
2024 08 13  0545    60535   20700      0    2.57e+00    0    1.88e+00
2024 08 13  0550    60535   21000      0    1.45e+00    0    1.04e+00
2024 08 13  0555    60535   21300      0    3.14e+00    0    2.27e+00
2024 08 13  0600    60535   21600      0    3.68e+00    0    2.68e+00
2024 08 13  0605    60535   21900      0    4.06e+00    0    2.99e+00
2024 08 13  0610    60535   22200      0    4.09e+00    0    3.02e+00
2024 08 13  0615    60535   22500      0    4.20e+00    0    3.06e+00
2024 08 13  0620    60535   22800      0    2.25e+00    0    1.64e+00
2024 08 13  0625    60535   23100      0    1.46e+00    0    1.06e+00
2024 08 13  0630    60535   23400      0    7.31e-01    0    5.14e-01
2024 08 13  0635    60535   23700      0    1.62e+00    0    1.15e+00
2024 08 13  0640    60535   24000      0    3.84e+00    0    2.77e+00
2024 08 13  0645    60535   24300      0    4.03e+00    0    2.91e+00
2024 08 13  0650    60535   24600      0    4.08e+00    0    2.99e+00
2024 08 13  0655    60535   24900      0    1.73e+00    0    1.27e+00
2024 08 13  0700    60535   25200      0    1.82e+00    0    1.29e+00
2024 08 13  0705    60535   25500      0    3.60e+00    0    2.64e+00
2024 08 13  0710    60535   25800      0    3.85e+00    0    2.82e+00
2024 08 13  0715    60535   26100      0    4.31e+00    0    3.15e+00
2024 08 13  0720    60535   26400      0    4.15e+00    0    3.02e+00
2024 08 13  0725    60535   26700      0    4.19e+00    0    3.06e+00
2024 08 13  0730    60535   27000      0    1.48e+00    0    1.07e+00
2024 08 13  0735    60535   27300      0    1.43e+00    0    1.02e+00
2024 08 13  0740    60535   27600      0    1.43e+00    0    1.02e+00
2024 08 13  0745    60535   27900      0    3.00e+00    0    2.14e+00
2024 08 13  0750    60535   28200      0    4.00e+00    0    2.92e+00
2024 08 13  0755    60535   28500      0    4.09e+00    0    2.95e+00
2024 08 13  0800    60535   28800      0    3.58e+00    0    2.61e+00
2024 08 13  0805    60535   29100      0    1.37e+00    0    9.94e-01
2024 08 13  0810    60535   29400      0    2.53e+00    0    1.85e+00
2024 08 13  0815    60535   29700      0    3.51e+00    0    2.54e+00
2024 08 13  0820    60535   30000      0    4.06e+00    0    2.97e+00
2024 08 13  0825    60535   30300      0    4.16e+00    0    3.10e+00
2024 08 13  0830    60535   30600      0    4.18e+00    0    3.02e+00
2024 08 13  0835    60535   30900      0    3.12e+00    0    2.26e+00
2024 08 13  0840    60535   31200      0    1.44e+00    0    1.05e+00
2024 08 13  0845    60535   31500      0    9.34e-01    0    6.65e-01
2024 08 13  0850    60535   31800      0    7.30e-01    0    5.12e-01
2024 08 13  0855    60535   32100      0    3.75e+00    0    2.76e+00
