:Data_list: 20091216_ace_mag_1m.txt
:Created: 2009 Dec 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2009 12 16  0000   55181       0    0     1.3     0.4    -5.1     5.3   -74.7    15.1
2009 12 16  0001   55181      60    0     1.0    -0.3    -4.6     4.7   -77.1   344.9
2009 12 16  0002   55181     120    0     0.8     0.1    -4.8     4.8   -80.7     7.6
2009 12 16  0003   55181     180    0     0.7     0.6    -4.7     4.8   -78.8    41.0
2009 12 16  0004   55181     240    0     0.9     0.7    -4.6     4.8   -75.8    36.6
2009 12 16  0005   55181     300    0     1.2     0.8    -4.5     4.7   -71.8    34.4
2009 12 16  0006   55181     360    0     1.3     1.3    -4.4     4.8   -67.4    43.1
2009 12 16  0007   55181     420    0     1.4     1.6    -4.3     4.8   -63.7    50.0
2009 12 16  0008   55181     480    0     1.5     1.8    -4.3     4.9   -61.1    50.6
2009 12 16  0009   55181     540    0     1.6     1.9    -4.1     4.8   -58.5    51.2
2009 12 16  0010   55181     600    0     1.5     2.0    -4.1     4.8   -58.7    52.7
2009 12 16  0011   55181     660    0     1.5     1.4    -4.5     5.0   -65.8    41.8
2009 12 16  0012   55181     720    0     1.5     1.3    -4.5     4.9   -66.6    40.4
2009 12 16  0013   55181     780    0     1.5     1.5    -4.4     4.9   -63.7    45.0
2009 12 16  0014   55181     840    0     1.5     1.6    -4.4     4.9   -63.6    45.2
2009 12 16  0015   55181     900    0     1.4     1.5    -4.4     4.9   -65.2    45.6
2009 12 16  0016   55181     960    0     1.5     1.4    -4.3     4.8   -64.4    43.9
2009 12 16  0017   55181    1020    0     1.4     1.5    -4.3     4.8   -64.1    46.3
2009 12 16  0018   55181    1080    0     1.4     1.6    -4.4     4.9   -64.1    48.3
2009 12 16  0019   55181    1140    0     1.5     1.6    -4.4     4.9   -63.5    47.6
2009 12 16  0020   55181    1200    0     1.4     1.5    -4.2     4.7   -63.9    46.0
2009 12 16  0021   55181    1260    0     1.4     1.5    -4.3     4.8   -64.0    47.1
2009 12 16  0022   55181    1320    0     1.4     1.6    -4.3     4.8   -64.0    48.4
2009 12 16  0023   55181    1380    0     1.5     1.5    -4.3     4.8   -63.5    45.0
2009 12 16  0024   55181    1440    0     1.3     1.7    -4.5     4.9   -64.3    52.8
2009 12 16  0025   55181    1500    0     1.3     1.6    -4.4     4.9   -64.9    52.4
2009 12 16  0026   55181    1560    0     1.1     2.1    -4.5     5.1   -62.7    62.0
2009 12 16  0027   55181    1620    0     1.0     2.3    -4.7     5.4   -61.8    65.8
2009 12 16  0028   55181    1680    0     1.0     2.4    -4.5     5.2   -60.6    67.8
2009 12 16  0029   55181    1740    0     1.1     2.3    -4.7     5.4   -62.1    64.7
2009 12 16  0030   55181    1800    0     1.0     2.4    -4.6     5.3   -61.3    68.0
2009 12 16  0031   55181    1860    0     1.0     2.4    -4.7     5.4   -61.7    67.1
2009 12 16  0032   55181    1920    0     0.9     2.4    -4.8     5.4   -62.2    68.4
2009 12 16  0033   55181    1980    0     1.0     2.3    -4.9     5.5   -62.8    67.4
2009 12 16  0034   55181    2040    0     1.0     2.3    -4.8     5.4   -62.5    65.7
2009 12 16  0035   55181    2100    0     1.2     2.0    -4.8     5.4   -64.2    58.9
2009 12 16  0036   55181    2160    0     1.3     1.5    -4.7     5.1   -67.6    49.5
