:Data_list: 20101126_ace_swepam_1m.txt
:Created: 2010 Nov 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 11 26  0000   55526       0    9    -9999.9    -9999.9    -1.00e+05
2010 11 26  0001   55526      60    0        0.3      395.5     9.90e+04
2010 11 26  0002   55526     120    0        0.3      395.1     1.15e+05
2010 11 26  0003   55526     180    0        0.4      393.0     1.21e+05
2010 11 26  0004   55526     240    0        0.4      393.5     1.06e+05
2010 11 26  0005   55526     300    0        0.4      395.4     9.90e+04
2010 11 26  0006   55526     360    0        0.3      396.5     1.12e+05
2010 11 26  0007   55526     420    0        0.4      395.6     1.01e+05
2010 11 26  0008   55526     480    0        0.4      395.8     1.04e+05
2010 11 26  0009   55526     540    0        0.4      393.4     9.18e+04
2010 11 26  0010   55526     600    0        0.3      395.4     1.03e+05
2010 11 26  0011   55526     660    0        0.4      396.5     9.87e+04
2010 11 26  0012   55526     720    0        0.4      397.2     1.01e+05
2010 11 26  0013   55526     780    0        0.4      395.2     1.01e+05
2010 11 26  0014   55526     840    0        0.4      397.5     1.08e+05
2010 11 26  0015   55526     900    0        0.4      398.4     1.17e+05
2010 11 26  0016   55526     960    0        0.3      397.6     1.10e+05
2010 11 26  0017   55526    1020    0        0.3      397.6     1.10e+05
2010 11 26  0018   55526    1080    0        0.3      402.5     1.03e+05
2010 11 26  0019   55526    1140    0        0.4      403.0     1.09e+05
2010 11 26  0020   55526    1200    0        0.4      400.5     1.13e+05
2010 11 26  0021   55526    1260    0        0.3      405.1     1.13e+05
2010 11 26  0022   55526    1320    0        0.3      406.3     1.10e+05
2010 11 26  0023   55526    1380    0        0.4      402.0     9.50e+04
2010 11 26  0024   55526    1440    0        0.3      406.1     1.21e+05
2010 11 26  0025   55526    1500    0        0.3      410.3     1.20e+05
2010 11 26  0026   55526    1560    0        0.3      409.4     1.02e+05
2010 11 26  0027   55526    1620    0        0.3      412.3     1.15e+05
2010 11 26  0028   55526    1680    0        0.4      400.3     1.06e+05
2010 11 26  0029   55526    1740    9    -9999.9    -9999.9    -1.00e+05
2010 11 26  0030   55526    1800    0        0.4      410.6     1.10e+05
2010 11 26  0031   55526    1860    0        0.3      404.8     1.21e+05
2010 11 26  0032   55526    1920    0        0.4      396.9     1.06e+05
2010 11 26  0033   55526    1980    0        0.4      396.9     1.06e+05
2010 11 26  0034   55526    2040    0        0.4      396.5     9.95e+04
2010 11 26  0035   55526    2100    0        0.5      388.3     7.04e+04
2010 11 26  0036   55526    2160    0        0.4      393.3     7.88e+04
2010 11 26  0037   55526    2220    0        0.6      385.2     6.94e+04
2010 11 26  0038   55526    2280    0        0.4      397.5     9.63e+04
2010 11 26  0039   55526    2340    0        0.8      385.4     5.39e+04
2010 11 26  0040   55526    2400    0        1.4      391.3     3.00e+04
2010 11 26  0041   55526    2460    0        0.9      389.9     4.43e+04
2010 11 26  0042   55526    2520    0        0.7      388.6     4.99e+04
2010 11 26  0043   55526    2580    0        0.9      387.4     4.28e+04
2010 11 26  0044   55526    2640    0        0.7      386.4     5.28e+04
2010 11 26  0045   55526    2700    0        0.9      388.7     4.35e+04
2010 11 26  0046   55526    2760    0        0.5      388.9     6.77e+04
2010 11 26  0047   55526    2820    0        0.5      388.8     7.65e+04
2010 11 26  0048   55526    2880    0        0.6      386.8     5.45e+04
2010 11 26  0049   55526    2940    0        0.6      386.8     5.45e+04
2010 11 26  0050   55526    3000    0        0.5      390.4     5.96e+04
2010 11 26  0051   55526    3060    0        0.5      386.6     6.06e+04
2010 11 26  0052   55526    3120    0        0.5      387.5     5.69e+04
2010 11 26  0053   55526    3180    0        0.4      387.1     5.10e+04
2010 11 26  0054   55526    3240    0        0.4      387.1     5.16e+04
2010 11 26  0055   55526    3300    0        0.4      385.5     8.67e+04
2010 11 26  0056   55526    3360    0        0.4      385.2     6.26e+04
2010 11 26  0057   55526    3420    0        0.4      388.5     5.18e+04
2010 11 26  0058   55526    3480    0        0.4      389.2     6.15e+04
2010 11 26  0059   55526    3540    0        0.3      390.8     6.60e+04
2010 11 26  0100   55526    3600    0        0.4      387.4     6.01e+04
2010 11 26  0101   55526    3660    0        0.4      388.4     7.33e+04
2010 11 26  0102   55526    3720    9    -9999.9    -9999.9    -1.00e+05
