:Data_list: 20090708_ace_swepam_1m.txt
:Created: 2009 Jul 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 07 08  0000   55020       0    0        5.0      359.9     2.57e+04
2009 07 08  0001   55020      60    6    -9999.9    -9999.9    -1.00e+05
2009 07 08  0002   55020     120    0        5.5      355.0     2.53e+04
2009 07 08  0003   55020     180    0        6.9      341.1     2.69e+04
2009 07 08  0004   55020     240    0        7.0      343.8     2.72e+04
2009 07 08  0005   55020     300    0        6.3      344.5     2.64e+04
2009 07 08  0006   55020     360    0        7.6      349.2     2.67e+04
2009 07 08  0007   55020     420    0        7.3      347.1     1.83e+04
2009 07 08  0008   55020     480    0        6.6      343.9     1.66e+04
2009 07 08  0009   55020     540    0        5.2      333.5     2.08e+04
2009 07 08  0010   55020     600    0        5.7      339.0     1.79e+04
2009 07 08  0011   55020     660    0        5.0      347.7     1.72e+04
2009 07 08  0012   55020     720    0        5.0      347.7     1.72e+04
2009 07 08  0013   55020     780    0        5.3      336.5     1.67e+04
2009 07 08  0014   55020     840    0        4.3      339.3     2.21e+04
2009 07 08  0015   55020     900    0        5.4      338.9     1.77e+04
2009 07 08  0016   55020     960    0        4.9      344.6     1.63e+04
2009 07 08  0017   55020    1020    0        3.5      350.3     1.67e+04
2009 07 08  0018   55020    1080    0        5.1      337.7     1.91e+04
2009 07 08  0019   55020    1140    0        4.5      341.4     1.40e+04
2009 07 08  0020   55020    1200    0        4.4      339.9     1.78e+04
2009 07 08  0021   55020    1260    0        5.3      340.2     1.30e+04
2009 07 08  0022   55020    1320    0        4.3      340.5     1.78e+04
2009 07 08  0023   55020    1380    0        5.0      339.6     1.39e+04
2009 07 08  0024   55020    1440    0        7.9      336.8     1.69e+04
2009 07 08  0025   55020    1500    0        8.5      338.8     1.38e+04
2009 07 08  0026   55020    1560    0        6.6      338.1     1.82e+04
