:Data_list: 20100406_ace_swepam_1m.txt
:Created: 2010 Apr 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 04 06  0000   55292       0    0        0.2      627.5     9.46e+04
2010 04 06  0001   55292      60    0        0.3      624.7     9.33e+04
2010 04 06  0002   55292     120    0        0.2      626.2     1.17e+05
2010 04 06  0003   55292     180    9    -9999.9    -9999.9    -1.00e+05
2010 04 06  0004   55292     240    0        0.3      627.5     9.07e+04
2010 04 06  0005   55292     300    0        0.3      627.7     9.80e+04
2010 04 06  0006   55292     360    0        0.2      629.9     8.38e+04
2010 04 06  0007   55292     420    0        0.4      628.2     7.05e+04
2010 04 06  0008   55292     480    0        0.2      630.5     7.80e+04
2010 04 06  0009   55292     540    0        0.2      630.5     7.80e+04
2010 04 06  0010   55292     600    0        0.3      630.7     6.30e+04
2010 04 06  0011   55292     660    0        0.3      623.2     6.21e+04
2010 04 06  0012   55292     720    0        0.3      627.2     8.26e+04
2010 04 06  0013   55292     780    0        0.3      624.8     6.79e+04
2010 04 06  0014   55292     840    0        0.2      626.4     8.21e+04
2010 04 06  0015   55292     900    0        0.3      624.4     5.88e+04
2010 04 06  0016   55292     960    0        0.4      629.7     4.62e+04
2010 04 06  0017   55292    1020    0        0.2      626.7     7.63e+04
2010 04 06  0018   55292    1080    0        0.3      628.1     5.10e+04
2010 04 06  0019   55292    1140    0        0.2      624.5     4.42e+04
2010 04 06  0020   55292    1200    0        0.2      627.3     5.74e+04
2010 04 06  0021   55292    1260    0        0.3      626.4     4.48e+04
2010 04 06  0022   55292    1320    0        0.2      629.3     6.05e+04
2010 04 06  0023   55292    1380    0        0.3      625.1     4.66e+04
2010 04 06  0024   55292    1440    0        0.2      626.7     5.03e+04
2010 04 06  0025   55292    1500    0        0.2      626.7     5.03e+04
