:Data_list: 20230414_ace_sis_5m.txt
:Created: 2023 Apr 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 04 14  0000    60048       0      0    1.32e+00    0    9.29e-01
2023 04 14  0005    60048     300      0    1.31e+00    0    9.14e-01
2023 04 14  0010    60048     600      0    1.30e+00    0    9.19e-01
2023 04 14  0015    60048     900      0    1.25e+00    0    8.67e-01
2023 04 14  0020    60048    1200      0    1.29e+00    0    9.04e-01
2023 04 14  0025    60048    1500      0    1.30e+00    0    9.12e-01
2023 04 14  0030    60048    1800      0    1.30e+00    0    9.13e-01
2023 04 14  0035    60048    2100      0    1.32e+00    0    9.28e-01
2023 04 14  0040    60048    2400      0    1.31e+00    0    9.35e-01
2023 04 14  0045    60048    2700      0    1.29e+00    0    9.14e-01
2023 04 14  0050    60048    3000      0    1.31e+00    0    9.18e-01
2023 04 14  0055    60048    3300      0    1.32e+00    0    9.29e-01
2023 04 14  0100    60048    3600      0    1.29e+00    0    9.03e-01
2023 04 14  0105    60048    3900      0    1.29e+00    0    9.12e-01
2023 04 14  0110    60048    4200      0    1.30e+00    0    9.13e-01
2023 04 14  0115    60048    4500      0    1.27e+00    0    9.00e-01
2023 04 14  0120    60048    4800      0    1.32e+00    0    9.26e-01
2023 04 14  0125    60048    5100      0    1.28e+00    0    8.93e-01
2023 04 14  0130    60048    5400      0    1.30e+00    0    9.17e-01
2023 04 14  0135    60048    5700      0    1.29e+00    0    9.06e-01
2023 04 14  0140    60048    6000      0    1.26e+00    0    8.87e-01
2023 04 14  0145    60048    6300      0    1.31e+00    0    9.31e-01
2023 04 14  0150    60048    6600      0    1.30e+00    0    9.08e-01
2023 04 14  0155    60048    6900      0    1.31e+00    0    9.32e-01
2023 04 14  0200    60048    7200      0    1.28e+00    0    9.02e-01
2023 04 14  0205    60048    7500      0    1.28e+00    0    8.96e-01
2023 04 14  0210    60048    7800      0    1.29e+00    0    9.08e-01
2023 04 14  0215    60048    8100      0    1.32e+00    0    9.26e-01
2023 04 14  0220    60048    8400      0    1.29e+00    0    9.11e-01
2023 04 14  0225    60048    8700      0    1.31e+00    0    9.02e-01
2023 04 14  0230    60048    9000      0    1.29e+00    0    9.02e-01
2023 04 14  0235    60048    9300      0    1.28e+00    0    9.08e-01
2023 04 14  0240    60048    9600      0    1.30e+00    0    9.19e-01
2023 04 14  0245    60048    9900      0    1.30e+00    0    9.15e-01
2023 04 14  0250    60048   10200      0    1.28e+00    0    8.94e-01
2023 04 14  0255    60048   10500      0    1.30e+00    0    9.23e-01
2023 04 14  0300    60048   10800      0    1.30e+00    0    9.12e-01
2023 04 14  0305    60048   11100      0    1.31e+00    0    9.17e-01
2023 04 14  0310    60048   11400      0    1.26e+00    0    8.86e-01
2023 04 14  0315    60048   11700      0    1.30e+00    0    9.12e-01
2023 04 14  0320    60048   12000      0    1.32e+00    0    9.33e-01
2023 04 14  0325    60048   12300      0    1.30e+00    0    9.17e-01
