:Data_list: 20101124_ace_swepam_1m.txt
:Created: 2010 Nov 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 11 24  0000   55524       0    9    -9999.9    -9999.9    -1.00e+05
2010 11 24  0001   55524      60    0        0.2      456.1     7.34e+04
2010 11 24  0002   55524     120    0        1.0      457.1     1.02e+05
2010 11 24  0003   55524     180    0        0.8      462.2     6.01e+04
2010 11 24  0004   55524     240    0        0.7      469.1     5.36e+04
2010 11 24  0005   55524     300    0        0.9      458.5     5.23e+04
2010 11 24  0006   55524     360    0        0.3      461.2     1.09e+05
2010 11 24  0007   55524     420    0        0.1      449.5     5.26e+04
2010 11 24  0008   55524     480    0        0.3      457.6     7.48e+04
2010 11 24  0009   55524     540    0        0.6      471.7     5.72e+04
2010 11 24  0010   55524     600    0        0.2      462.9     6.91e+04
2010 11 24  0011   55524     660    0        0.2      451.8     6.95e+04
2010 11 24  0012   55524     720    0        1.0      455.7     7.94e+04
2010 11 24  0013   55524     780    0        2.6      451.1     4.90e+04
2010 11 24  0014   55524     840    0        1.6      452.2     4.40e+04
2010 11 24  0015   55524     900    0        2.3      451.5     5.17e+04
2010 11 24  0016   55524     960    0        2.5      447.6     5.52e+04
2010 11 24  0017   55524    1020    0        2.5      447.6     5.52e+04
2010 11 24  0018   55524    1080    0        2.1      445.1     5.37e+04
2010 11 24  0019   55524    1140    0        2.9      452.7     5.73e+04
2010 11 24  0020   55524    1200    0        2.8      458.4     4.91e+04
2010 11 24  0021   55524    1260    0        2.7      461.1     5.04e+04
2010 11 24  0022   55524    1320    0        2.1      452.0     4.93e+04
2010 11 24  0023   55524    1380    0        2.1      450.3     5.62e+04
2010 11 24  0024   55524    1440    0        1.0      460.9     1.14e+05
2010 11 24  0025   55524    1500    0        0.8      467.4     1.17e+05
2010 11 24  0026   55524    1560    0        0.8      471.5     9.46e+04
2010 11 24  0027   55524    1620    0        0.7      472.6     1.03e+05
2010 11 24  0028   55524    1680    0        0.7      472.2     1.06e+05
2010 11 24  0029   55524    1740    0        0.8      463.2     1.29e+05
2010 11 24  0030   55524    1800    1        0.9      460.6     1.26e+05
