:Data_list: 20101105_ace_swepam_1m.txt
:Created: 2010 Nov 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 11 05  0000   55505       0    0        2.2      296.7     1.08e+04
2010 11 05  0001   55505      60    0        2.5      294.2     1.16e+04
2010 11 05  0002   55505     120    0        2.4      293.5     1.21e+04
2010 11 05  0003   55505     180    0        2.1      295.9     1.05e+04
2010 11 05  0004   55505     240    0        2.3      296.2     1.29e+04
2010 11 05  0005   55505     300    0        2.8      294.4     1.23e+04
2010 11 05  0006   55505     360    0        2.8      293.5     1.21e+04
2010 11 05  0007   55505     420    9    -9999.9    -9999.9    -1.00e+05
2010 11 05  0008   55505     480    0        2.9      295.2     1.02e+04
2010 11 05  0009   55505     540    0        2.3      296.5     1.36e+04
2010 11 05  0010   55505     600    0        2.4      295.3    -1.00e+05
2010 11 05  0011   55505     660    0        2.7      295.3     1.20e+04
2010 11 05  0012   55505     720    0        2.5      295.0     1.06e+04
2010 11 05  0013   55505     780    0        2.4      295.3     1.15e+04
2010 11 05  0014   55505     840    0        2.6      292.8    -1.00e+05
2010 11 05  0015   55505     900    0        2.8      295.5     1.38e+04
2010 11 05  0016   55505     960    0        2.8      295.5     1.38e+04
2010 11 05  0017   55505    1020    0        3.1      293.8     1.11e+04
2010 11 05  0018   55505    1080    0        2.2      295.3     1.27e+04
2010 11 05  0019   55505    1140    0        2.5      293.4     1.01e+04
2010 11 05  0020   55505    1200    0        2.1      294.7     1.39e+04
2010 11 05  0021   55505    1260    0        2.3      292.1     1.07e+04
2010 11 05  0022   55505    1320    0        2.2      294.8     1.27e+04
2010 11 05  0023   55505    1380    0        2.4      294.0    -1.00e+05
2010 11 05  0024   55505    1440    0        2.3      294.3     1.42e+04
2010 11 05  0025   55505    1500    0        2.6      294.9     1.05e+04
2010 11 05  0026   55505    1560    0        2.1      295.5     1.60e+04
2010 11 05  0027   55505    1620    0        1.6      294.6     1.13e+04
2010 11 05  0028   55505    1680    0        2.3      296.5     1.02e+04
2010 11 05  0029   55505    1740    0        2.1      294.5    -1.00e+05
2010 11 05  0030   55505    1800    0        2.3      293.0     1.40e+04
2010 11 05  0031   55505    1860    0        2.2      295.5     1.40e+04
2010 11 05  0032   55505    1920    0        2.2      295.5     1.40e+04
2010 11 05  0033   55505    1980    0        2.1      293.4     1.27e+04
2010 11 05  0034   55505    2040    0        2.1      294.4     1.03e+04
2010 11 05  0035   55505    2100    0        1.9      294.9     1.16e+04
2010 11 05  0036   55505    2160    0        2.4      293.0     1.09e+04
2010 11 05  0037   55505    2220    0        2.0      295.6     1.41e+04
2010 11 05  0038   55505    2280    0        2.0      295.7    -1.00e+05
2010 11 05  0039   55505    2340    0        1.8      293.4    -1.00e+05
2010 11 05  0040   55505    2400    9    -9999.9    -9999.9    -1.00e+05
2010 11 05  0041   55505    2460    0        2.1      295.0     1.10e+04
2010 11 05  0042   55505    2520    0        2.1      294.5     1.30e+04
2010 11 05  0043   55505    2580    0        2.2      296.8     1.24e+04
2010 11 05  0044   55505    2640    0        2.2      296.3     1.15e+04
2010 11 05  0045   55505    2700    0        2.4      294.5    -1.00e+05
2010 11 05  0046   55505    2760    0        2.3      293.5     1.26e+04
2010 11 05  0047   55505    2820    0        2.5      295.8     1.03e+04
2010 11 05  0048   55505    2880    0        2.5      295.8     1.03e+04
2010 11 05  0049   55505    2940    0        2.2      297.1     1.25e+04
2010 11 05  0050   55505    3000    0        2.3      295.6    -1.00e+05
2010 11 05  0051   55505    3060    0        1.9      295.4     1.44e+04
2010 11 05  0052   55505    3120    0        2.2      296.1     1.04e+04
2010 11 05  0053   55505    3180    0        2.3      293.7     1.10e+04
2010 11 05  0054   55505    3240    0        2.2      295.0     1.20e+04
2010 11 05  0055   55505    3300    0        2.0      298.3     1.55e+04
2010 11 05  0056   55505    3360    0        2.2      296.6     1.39e+04
2010 11 05  0057   55505    3420    0        2.0      298.3     1.47e+04
2010 11 05  0058   55505    3480    0        2.3      296.3     1.60e+04
2010 11 05  0059   55505    3540    0        2.1      295.0     1.41e+04
2010 11 05  0100   55505    3600    0        2.5      292.5     1.17e+04
2010 11 05  0101   55505    3660    0        3.2      294.0     1.45e+04
