:Data_list: 20230901_ace_sis_5m.txt
:Created: 2023 Sep 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 09 01  0000    60188       0      0    9.37e-01    0    6.59e-01
2023 09 01  0005    60188     300      0    9.51e-01    0    6.72e-01
2023 09 01  0010    60188     600      0    9.20e-01    0    6.45e-01
2023 09 01  0015    60188     900      0    9.58e-01    0    6.75e-01
2023 09 01  0020    60188    1200      0    9.40e-01    0    6.60e-01
2023 09 01  0025    60188    1500      0    9.28e-01    0    6.54e-01
2023 09 01  0030    60188    1800      0    9.47e-01    0    6.71e-01
2023 09 01  0035    60188    2100      0    9.53e-01    0    6.70e-01
2023 09 01  0040    60188    2400      0    9.66e-01    0    6.81e-01
2023 09 01  0045    60188    2700      0    9.74e-01    0    6.83e-01
2023 09 01  0050    60188    3000      0    9.44e-01    0    6.63e-01
2023 09 01  0055    60188    3300      0    9.50e-01    0    6.75e-01
2023 09 01  0100    60188    3600      0    9.57e-01    0    6.81e-01
2023 09 01  0105    60188    3900      0    9.33e-01    0    6.55e-01
2023 09 01  0110    60188    4200      0    9.58e-01    0    6.76e-01
2023 09 01  0115    60188    4500      0    9.63e-01    0    6.84e-01
2023 09 01  0120    60188    4800      0    9.60e-01    0    6.83e-01
2023 09 01  0125    60188    5100      0    9.28e-01    0    6.56e-01
2023 09 01  0130    60188    5400      0    9.33e-01    0    6.54e-01
2023 09 01  0135    60188    5700      0    9.63e-01    0    6.81e-01
2023 09 01  0140    60188    6000      0    9.32e-01    0    6.54e-01
2023 09 01  0145    60188    6300      0    9.56e-01    0    6.72e-01
2023 09 01  0150    60188    6600      0    9.40e-01    0    6.58e-01
2023 09 01  0155    60188    6900      0    9.33e-01    0    6.53e-01
2023 09 01  0200    60188    7200      0    9.60e-01    0    6.78e-01
2023 09 01  0205    60188    7500      0    9.32e-01    0    6.63e-01
2023 09 01  0210    60188    7800      0    9.48e-01    0    6.62e-01
2023 09 01  0215    60188    8100      0    9.60e-01    0    6.74e-01
2023 09 01  0220    60188    8400      0    9.31e-01    0    6.63e-01
2023 09 01  0225    60188    8700      0    9.68e-01    0    6.81e-01
2023 09 01  0230    60188    9000      0    9.37e-01    0    6.53e-01
2023 09 01  0235    60188    9300      0    9.41e-01    0    6.60e-01
2023 09 01  0240    60188    9600      0    9.58e-01    0    6.68e-01
2023 09 01  0245    60188    9900      0    9.74e-01    0    6.92e-01
2023 09 01  0250    60188   10200      0    9.46e-01    0    6.71e-01
2023 09 01  0255    60188   10500      0    9.62e-01    0    6.78e-01
2023 09 01  0300    60188   10800      0    9.45e-01    0    6.65e-01
2023 09 01  0305    60188   11100      0    9.30e-01    0    6.57e-01
2023 09 01  0310    60188   11400      0    9.61e-01    0    6.79e-01
2023 09 01  0315    60188   11700      0    9.77e-01    0    6.91e-01
2023 09 01  0320    60188   12000      0    9.66e-01    0    6.83e-01
2023 09 01  0325    60188   12300      0    9.41e-01    0    6.63e-01
2023 09 01  0330    60188   12600      0    9.51e-01    0    6.77e-01
2023 09 01  0335    60188   12900      0    9.44e-01    0    6.64e-01
2023 09 01  0340    60188   13200      0    9.51e-01    0    6.65e-01
2023 09 01  0345    60188   13500      0    1.03e+00    0    7.26e-01
2023 09 01  0350    60188   13800      0    1.19e+00    0    8.36e-01
2023 09 01  0355    60188   14100      9   -1.00e+05    9   -1.00e+05
2023 09 01  0400    60188   14400      0    2.17e+00    0    1.52e+00
2023 09 01  0405    60188   14700      0    2.54e+00    0    1.73e+00
2023 09 01  0410    60188   15000      0    3.10e+00    0    2.12e+00
2023 09 01  0415    60188   15300      0    3.88e+00    0    2.65e+00
2023 09 01  0420    60188   15600      0    4.30e+00    0    2.95e+00
2023 09 01  0425    60188   15900      0    4.75e+00    0    3.30e+00
2023 09 01  0430    60188   16200      0    4.63e+00    0    3.20e+00
2023 09 01  0435    60188   16500      0    6.30e+00    0    4.49e+00
2023 09 01  0440    60188   16800      0    8.15e+00    0    5.72e+00
2023 09 01  0445    60188   17100      0    9.62e+00    0    6.71e+00
2023 09 01  0450    60188   17400      0    9.82e+00    0    6.61e+00
2023 09 01  0455    60188   17700      0    9.95e+00    0    6.44e+00
2023 09 01  0500    60188   18000      0    1.16e+01    0    6.99e+00
2023 09 01  0505    60188   18300      0    1.30e+01    0    7.43e+00
2023 09 01  0510    60188   18600      0    1.61e+01    0    8.31e+00
2023 09 01  0515    60188   18900      0    1.65e+01    0    8.02e+00
2023 09 01  0520    60188   19200      0    2.32e+01    0    8.88e+00
2023 09 01  0525    60188   19500      0    3.20e+01    0    1.04e+01
2023 09 01  0530    60188   19800      0    3.68e+01    0    1.03e+01
2023 09 01  0535    60188   20100      0    3.77e+01    0    9.93e+00
2023 09 01  0540    60188   20400      0    3.87e+01    0    1.03e+01
2023 09 01  0545    60188   20700      0    4.78e+01    0    1.12e+01
2023 09 01  0550    60188   21000      0    5.25e+01    0    1.07e+01
2023 09 01  0555    60188   21300      0    5.26e+01    0    1.06e+01
2023 09 01  0600    60188   21600      0    5.64e+01    0    1.09e+01
2023 09 01  0605    60188   21900      0    5.71e+01    0    1.11e+01
2023 09 01  0610    60188   22200      0    5.61e+01    0    1.08e+01
2023 09 01  0615    60188   22500      0    5.41e+01    0    1.03e+01
2023 09 01  0620    60188   22800      0    5.29e+01    0    9.71e+00
2023 09 01  0625    60188   23100      0    4.78e+01    0    9.00e+00
2023 09 01  0630    60188   23400      0    4.58e+01    0    8.87e+00
2023 09 01  0635    60188   23700      0    4.65e+01    0    8.86e+00
2023 09 01  0640    60188   24000      0    4.75e+01    0    9.05e+00
2023 09 01  0645    60188   24300      0    4.76e+01    0    9.43e+00
2023 09 01  0650    60188   24600      9   -1.00e+05    9   -1.00e+05
2023 09 01  0655    60188   24900      0    4.33e+01    0    8.38e+00
2023 09 01  0700    60188   25200      0    3.95e+01    0    7.98e+00
2023 09 01  0705    60188   25500      0    3.97e+01    0    8.28e+00
2023 09 01  0710    60188   25800      0    3.60e+01    0    7.44e+00
2023 09 01  0715    60188   26100      9   -1.00e+05    9   -1.00e+05
2023 09 01  0720    60188   26400      0    3.58e+01    0    6.66e+00
2023 09 01  0725    60188   26700      0    3.77e+01    0    6.84e+00
2023 09 01  0730    60188   27000      0    3.62e+01    0    6.64e+00
2023 09 01  0735    60188   27300      9   -1.00e+05    9   -1.00e+05
2023 09 01  0740    60188   27600      0    3.18e+01    0    6.20e+00
2023 09 01  0745    60188   27900      9   -1.00e+05    9   -1.00e+05
2023 09 01  0750    60188   28200      0    2.81e+01    0    5.52e+00
2023 09 01  0755    60188   28500      9   -1.00e+05    9   -1.00e+05
2023 09 01  0800    60188   28800      0    2.43e+01    0    5.28e+00
2023 09 01  0805    60188   29100      9   -1.00e+05    9   -1.00e+05
2023 09 01  0810    60188   29400      0    2.48e+01    0    4.87e+00
2023 09 01  0815    60188   29700      0    2.48e+01    0    4.87e+00
2023 09 01  0820    60188   30000      0    2.33e+01    0    4.48e+00
2023 09 01  0825    60188   30300      9   -1.00e+05    9   -1.00e+05
2023 09 01  0830    60188   30600      0    3.38e+01    0    6.10e+00
2023 09 01  0835    60188   30900      0    3.38e+01    0    6.10e+00
2023 09 01  0840    60188   31200      9   -1.00e+05    9   -1.00e+05
2023 09 01  0845    60188   31500      9   -1.00e+05    9   -1.00e+05
2023 09 01  0850    60188   31800      9   -1.00e+05    9   -1.00e+05
2023 09 01  0855    60188   32100      0    2.83e+01    0    5.19e+00
2023 09 01  0900    60188   32400      9   -1.00e+05    9   -1.00e+05
2023 09 01  0905    60188   32700      9   -1.00e+05    9   -1.00e+05
2023 09 01  0910    60188   33000      9   -1.00e+05    9   -1.00e+05
2023 09 01  0915    60188   33300      0    3.16e+01    0    5.61e+00
2023 09 01  0920    60188   33600      9   -1.00e+05    9   -1.00e+05
2023 09 01  0925    60188   33900      0    2.80e+01    0    4.62e+00
2023 09 01  0930    60188   34200      9   -1.00e+05    9   -1.00e+05
2023 09 01  0935    60188   34500      9   -1.00e+05    9   -1.00e+05
2023 09 01  0940    60188   34800      9   -1.00e+05    9   -1.00e+05
2023 09 01  0945    60188   35100      9   -1.00e+05    9   -1.00e+05
2023 09 01  0950    60188   35400      9   -1.00e+05    9   -1.00e+05
2023 09 01  0955    60188   35700      9   -1.00e+05    9   -1.00e+05
2023 09 01  1000    60188   36000      0    3.07e+01    0    3.69e+00
2023 09 01  1005    60188   36300      0    3.17e+01    0    4.21e+00
2023 09 01  1010    60188   36600      0    3.20e+01    0    3.90e+00
2023 09 01  1015    60188   36900      0    3.14e+01    0    4.14e+00
2023 09 01  1020    60188   37200      0    2.62e+01    0    4.00e+00
2023 09 01  1025    60188   37500      0    2.24e+01    0    3.65e+00
2023 09 01  1030    60188   37800      0    2.25e+01    0    3.36e+00
2023 09 01  1035    60188   38100      0    2.21e+01    0    3.56e+00
2023 09 01  1040    60188   38400      0    2.39e+01    0    3.71e+00
2023 09 01  1045    60188   38700      0    2.70e+01    0    3.90e+00
2023 09 01  1050    60188   39000      0    2.54e+01    0    3.50e+00
2023 09 01  1055    60188   39300      0    2.33e+01    0    3.37e+00
2023 09 01  1100    60188   39600      0    2.09e+01    0    3.15e+00
2023 09 01  1105    60188   39900      0    2.42e+01    0    3.35e+00
2023 09 01  1110    60188   40200      0    2.45e+01    0    3.43e+00
2023 09 01  1115    60188   40500      0    2.03e+01    0    3.07e+00
2023 09 01  1120    60188   40800      0    1.81e+01    0    2.96e+00
2023 09 01  1125    60188   41100      0    1.75e+01    0    2.84e+00
2023 09 01  1130    60188   41400      0    1.74e+01    0    2.70e+00
2023 09 01  1135    60188   41700      0    1.49e+01    0    2.58e+00
2023 09 01  1140    60188   42000      0    1.46e+01    0    2.53e+00
2023 09 01  1145    60188   42300      0    2.36e+01    0    2.78e+00
2023 09 01  1150    60188   42600      0    2.71e+01    0    3.17e+00
2023 09 01  1155    60188   42900      0    2.54e+01    0    3.00e+00
2023 09 01  1200    60188   43200      0    2.64e+01    0    3.01e+00
2023 09 01  1205    60188   43500      0    2.61e+01    0    2.85e+00
2023 09 01  1210    60188   43800      0    2.56e+01    0    2.75e+00
2023 09 01  1215    60188   44100      0    2.64e+01    0    2.88e+00
2023 09 01  1220    60188   44400      0    2.54e+01    0    3.00e+00
2023 09 01  1225    60188   44700      0    2.66e+01    0    3.03e+00
2023 09 01  1230    60188   45000      0    2.72e+01    0    3.02e+00
2023 09 01  1235    60188   45300      0    2.67e+01    0    3.01e+00
2023 09 01  1240    60188   45600      0    2.60e+01    0    2.74e+00
2023 09 01  1245    60188   45900      0    2.59e+01    0    2.79e+00
2023 09 01  1250    60188   46200      0    2.61e+01    0    2.78e+00
2023 09 01  1255    60188   46500      0    2.79e+01    0    2.95e+00
2023 09 01  1300    60188   46800      0    2.78e+01    0    2.80e+00
2023 09 01  1305    60188   47100      0    2.80e+01    0    2.89e+00
2023 09 01  1310    60188   47400      0    2.77e+01    0    2.79e+00
2023 09 01  1315    60188   47700      0    2.63e+01    0    2.66e+00
2023 09 01  1320    60188   48000      0    2.70e+01    0    2.76e+00
2023 09 01  1325    60188   48300      0    2.71e+01    0    2.75e+00
2023 09 01  1330    60188   48600      0    2.70e+01    0    2.74e+00
2023 09 01  1335    60188   48900      0    2.72e+01    0    2.67e+00
2023 09 01  1340    60188   49200      0    2.57e+01    0    2.53e+00
2023 09 01  1345    60188   49500      0    2.46e+01    0    2.37e+00
2023 09 01  1350    60188   49800      0    2.31e+01    0    2.27e+00
2023 09 01  1355    60188   50100      0    2.38e+01    0    2.49e+00
2023 09 01  1400    60188   50400      0    2.61e+01    0    2.46e+00
2023 09 01  1405    60188   50700      0    2.49e+01    0    2.50e+00
