:Data_list: 20090505_ace_swepam_1m.txt
:Created: 2009 May 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 05 05  0000   54956       0    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0001   54956      60    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0002   54956     120    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0003   54956     180    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0004   54956     240    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0005   54956     300    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0006   54956     360    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0007   54956     420    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0008   54956     480    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0009   54956     540    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0010   54956     600    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0011   54956     660    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0012   54956     720    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0013   54956     780    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0014   54956     840    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0015   54956     900    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0016   54956     960    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0017   54956    1020    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0018   54956    1080    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0019   54956    1140    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0020   54956    1200    9    -9999.9    -9999.9    -1.00e+05
2009 05 05  0021   54956    1260    9    -9999.9    -9999.9    -1.00e+05
