:Data_list: 20231027_ace_epam_5m.txt
:Created: 2023 Oct 27 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   795-1193 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2023 10 27  0000   60244       0  0  1.01e+03  1.45e+01  0  3.98e+03  9.74e+00  1.36e+00  1.53e-01  7.45e-02  -1.00
2023 10 27  0005   60244     300  0  1.04e+03  1.31e+01  0  4.02e+03  1.07e+01  9.78e-01  4.91e-01  9.56e-02  -1.00
2023 10 27  0010   60244     600  0  1.21e+03  1.32e+01  0  3.85e+03  1.03e+01  8.70e-01  4.78e-01  7.80e-02  -1.00
2023 10 27  0015   60244     900  0  1.24e+03  1.28e+01  0  4.06e+03  8.85e+00  1.11e+00  1.84e-01  6.64e-02  -1.00
2023 10 27  0020   60244    1200  0  1.04e+03  1.55e+01  0  3.99e+03  1.06e+01  9.97e-01  1.48e-01  6.02e-02  -1.00
2023 10 27  0025   60244    1500  0  1.05e+03  1.45e+01  0  3.83e+03  8.79e+00  9.74e-01  3.12e-01  8.15e-02  -1.00
2023 10 27  0030   60244    1800  0  1.28e+03  1.54e+01  0  4.01e+03  9.26e+00  1.03e+00  2.67e-01  1.05e-01  -1.00
2023 10 27  0035   60244    2100  0  1.04e+03  1.61e+01  0  4.09e+03  1.23e+01  1.26e+00  3.57e-01  9.97e-02  -1.00
2023 10 27  0040   60244    2400  0  1.06e+03  1.54e+01  0  4.00e+03  9.53e+00  1.18e+00  2.36e-01  9.14e-02  -1.00
2023 10 27  0045   60244    2700  0  1.28e+03  1.60e+01  0  4.04e+03  9.23e+00  1.03e+00  3.22e-01  6.58e-02  -1.00
2023 10 27  0050   60244    3000  0  1.00e+03  1.50e+01  0  4.02e+03  1.06e+01  1.12e+00  3.44e-01  6.11e-02  -1.00
2023 10 27  0055   60244    3300  0  9.89e+02  1.28e+01  0  4.03e+03  9.33e+00  1.20e+00  1.18e-01  4.04e-02  -1.00
2023 10 27  0100   60244    3600  0  1.22e+03  1.19e+01  0  3.77e+03  9.16e+00  1.42e+00  3.55e-01  5.10e-02  -1.00
2023 10 27  0105   60244    3900  0  1.29e+03  1.43e+01  0  4.06e+03  9.30e+00  1.24e+00  3.29e-01  1.37e-01  -1.00
2023 10 27  0110   60244    4200  0  1.07e+03  1.57e+01  0  4.13e+03  1.09e+01  1.28e+00  3.19e-01  8.59e-02  -1.00
2023 10 27  0115   60244    4500  0  1.05e+03  1.11e+01  0  3.86e+03  1.05e+01  8.28e-01  3.12e-01  5.30e-02  -1.00
2023 10 27  0120   60244    4800  0  1.36e+03  1.39e+01  0  4.06e+03  1.05e+01  9.79e-01  3.10e-01  9.17e-02  -1.00
2023 10 27  0125   60244    5100  0  1.03e+03  1.58e+01  0  3.96e+03  1.01e+01  1.55e+00  3.59e-01  4.94e-02  -1.00
2023 10 27  0130   60244    5400  0  1.04e+03  1.19e+01  0  4.00e+03  1.04e+01  1.08e+00  4.32e-01  6.74e-02  -1.00
2023 10 27  0135   60244    5700  0  1.23e+03  1.43e+01  0  3.89e+03  9.70e+00  1.36e+00  2.40e-01  2.04e-02  -1.00
2023 10 27  0140   60244    6000  0  1.17e+03  1.22e+01  0  4.11e+03  7.85e+00  1.43e+00  3.24e-01  1.02e-01  -1.00
2023 10 27  0145   60244    6300  0  1.06e+03  1.40e+01  0  4.09e+03  1.06e+01  1.05e+00  4.51e-01  5.23e-02  -1.00
2023 10 27  0150   60244    6600  0  1.19e+03  1.17e+01  0  3.74e+03  9.93e+00  1.10e+00  3.79e-01  4.23e-02  -1.00
2023 10 27  0155   60244    6900  0  1.26e+03  1.62e+01  0  4.02e+03  1.05e+01  1.30e+00  1.33e-01  3.09e-02  -1.00
2023 10 27  0200   60244    7200  0  1.17e+03  1.22e+01  0  3.98e+03  8.75e+00  1.16e+00  3.85e-01  6.70e-02  -1.00
2023 10 27  0205   60244    7500  0  1.06e+03  1.68e+01  0  3.95e+03  8.83e+00  1.36e+00  3.08e-01  1.12e-01  -1.00
2023 10 27  0210   60244    7800  0  1.35e+03  1.48e+01  0  4.01e+03  1.04e+01  1.27e+00  1.26e-01  1.21e-01  -1.00
2023 10 27  0215   60244    8100  0  1.11e+03  1.41e+01  0  4.04e+03  8.90e+00  1.14e+00  1.57e-01  8.45e-02  -1.00
2023 10 27  0220   60244    8400  0  1.06e+03  1.41e+01  0  4.02e+03  1.09e+01  1.20e+00  3.82e-01  8.53e-02  -1.00
2023 10 27  0225   60244    8700  0  1.05e+03  1.24e+01  0  3.78e+03  1.00e+01  1.09e+00  2.72e-01  9.54e-02  -1.00
2023 10 27  0230   60244    9000  0  1.45e+03  1.40e+01  0  4.08e+03  1.12e+01  1.01e+00  3.66e-01  6.50e-02  -1.00
2023 10 27  0235   60244    9300  0  1.14e+03  1.04e+01  0  4.03e+03  1.18e+01  1.18e+00  2.53e-01  8.15e-02  -1.00
2023 10 27  0240   60244    9600  0  1.18e+03  1.43e+01  0  3.91e+03  9.74e+00  1.10e+00  2.85e-01  4.64e-02  -1.00
2023 10 27  0245   60244    9900  0  1.38e+03  1.28e+01  0  4.15e+03  8.76e+00  1.28e+00  2.41e-01  6.16e-02  -1.00
2023 10 27  0250   60244   10200  0  1.12e+03  1.52e+01  0  4.03e+03  8.43e+00  7.63e-01  1.41e-01  8.60e-02  -1.00
2023 10 27  0255   60244   10500  0  1.13e+03  1.24e+01  0  4.05e+03  9.95e+00  9.86e-01  3.34e-01  1.08e-01  -1.00
2023 10 27  0300   60244   10800  0  1.14e+03  1.53e+01  0  3.84e+03  7.08e+00  1.32e+00  3.49e-01  5.57e-02  -1.00
2023 10 27  0305   60244   11100  0  1.27e+03  1.34e+01  0  4.13e+03  1.03e+01  1.26e+00  3.69e-01  5.48e-02  -1.00
2023 10 27  0310   60244   11400  0  1.19e+03  1.19e+01  0  4.09e+03  1.00e+01  8.67e-01  3.03e-01  5.77e-02  -1.00
2023 10 27  0315   60244   11700  0  1.04e+03  1.40e+01  0  3.86e+03  9.24e+00  1.03e+00  2.49e-01  4.08e-02  -1.00
2023 10 27  0320   60244   12000  0  1.44e+03  9.52e+00  0  4.04e+03  9.70e+00  1.31e+00  2.89e-01  9.17e-02  -1.00
2023 10 27  0325   60244   12300  0  1.11e+03  1.26e+01  0  3.94e+03  1.12e+01  1.29e+00  3.52e-01  9.37e-02  -1.00
2023 10 27  0330   60244   12600  0  1.04e+03  1.84e+01  0  3.98e+03  1.12e+01  9.35e-01  2.41e-01  9.17e-02  -1.00
2023 10 27  0335   60244   12900  0  1.35e+03  1.44e+01  0  4.06e+03  1.10e+01  1.23e+00  2.81e-01  5.24e-02  -1.00
2023 10 27  0340   60244   13200  0  1.29e+03  1.45e+01  0  4.07e+03  9.63e+00  1.28e+00  2.76e-01  1.02e-01  -1.00
2023 10 27  0345   60244   13500  0  1.22e+03  1.38e+01  0  4.06e+03  1.03e+01  9.95e-01  3.80e-01  9.17e-02  -1.00
2023 10 27  0350   60244   13800  0  1.10e+03  1.44e+01  0  3.79e+03  1.03e+01  1.24e+00  1.89e-01  8.00e-02  -1.00
2023 10 27  0355   60244   14100 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2023 10 27  0400   60244   14400  0  1.14e+03  1.34e+01  0  3.95e+03  8.33e+00  9.28e-01  5.20e-01  4.94e-02  -1.00
2023 10 27  0405   60244   14700  0  1.05e+03  1.16e+01  0  4.00e+03  9.50e+00  1.30e+00  4.40e-01  5.96e-02  -1.00
2023 10 27  0410   60244   15000  0  1.29e+03  1.41e+01  0  4.04e+03  9.87e+00  1.51e+00  3.62e-01  5.78e-02  -1.00
2023 10 27  0415   60244   15300  0  1.05e+03  1.34e+01  0  4.07e+03  8.75e+00  1.10e+00  2.75e-01  9.27e-02  -1.00
2023 10 27  0420   60244   15600  0  1.08e+03  1.77e+01  0  4.03e+03  9.54e+00  1.30e+00  3.15e-01  8.13e-02  -1.00
2023 10 27  0425   60244   15900  0  1.13e+03  1.36e+01  0  3.82e+03  1.01e+01  1.21e+00  2.99e-01  5.44e-02  -1.00
2023 10 27  0430   60244   16200  0  1.36e+03  1.34e+01  0  4.13e+03  1.01e+01  8.87e-01  3.66e-01  5.32e-02  -1.00
2023 10 27  0435   60244   16500  0  1.11e+03  1.44e+01  0  4.06e+03  7.48e+00  1.32e+00  3.24e-01  5.60e-02  -1.00
2023 10 27  0440   60244   16800  0  1.22e+03  1.52e+01  0  3.80e+03  8.33e+00  1.45e+00  2.09e-01  9.84e-02  -1.00
2023 10 27  0445   60244   17100  0  1.33e+03  1.35e+01  0  4.01e+03  1.07e+01  8.28e-01  2.83e-01  8.85e-02  -1.00
2023 10 27  0450   60244   17400  0  1.17e+03  1.45e+01  0  3.98e+03  8.01e+00  8.26e-01  1.70e-01  6.74e-02  -1.00
2023 10 27  0455   60244   17700  0  1.17e+03  1.46e+01  0  4.02e+03  8.92e+00  1.27e+00  4.53e-01  8.42e-02  -1.00
2023 10 27  0500   60244   18000  0  1.34e+03  1.19e+01  0  3.97e+03  1.01e+01  1.24e+00  2.59e-01  1.51e-01  -1.00
