:Data_list: 20110628_ace_mag_1m.txt
:Created: 2011 Jun 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2011 06 28  0000   55740       0    0     2.5    -2.5    -1.3     3.8   -20.2   315.1
2011 06 28  0001   55740      60    0     2.5    -2.4    -1.1     3.7   -17.4   316.5
2011 06 28  0002   55740     120    0     3.4    -1.7    -0.0     3.8    -0.2   333.3
2011 06 28  0003   55740     180    0     3.4    -1.6    -0.3     3.7    -4.9   334.7
2011 06 28  0004   55740     240    0     3.4    -1.6    -0.5     3.7    -7.6   335.0
2011 06 28  0005   55740     300    0     3.1    -2.0    -1.0     3.8   -15.2   327.1
2011 06 28  0006   55740     360    0     3.0    -2.0    -1.2     3.8   -18.7   327.2
2011 06 28  0007   55740     420    0     3.4    -1.5    -1.0     3.8   -14.8   336.7
2011 06 28  0008   55740     480    0     3.5    -1.2    -0.8     3.8   -12.8   340.6
2011 06 28  0009   55740     540    0     3.6    -0.9    -0.9     3.8   -13.1   346.2
2011 06 28  0010   55740     600    0     3.3    -1.5    -1.1     3.8   -16.1   336.2
2011 06 28  0011   55740     660    0     3.3    -1.6    -1.2     3.9   -17.8   334.8
2011 06 28  0012   55740     720    0     3.6    -0.4    -1.5     3.9   -22.0   353.1
2011 06 28  0013   55740     780    0     3.5    -0.9    -1.2     3.8   -18.7   346.5
2011 06 28  0014   55740     840    0     3.5    -0.9    -1.2     3.8   -18.7   344.9
2011 06 28  0015   55740     900    0     3.4    -0.9    -1.5     3.8   -22.8   344.8
2011 06 28  0016   55740     960    0     3.6    -0.9    -1.0     3.9   -15.6   345.3
2011 06 28  0017   55740    1020    0     3.5    -0.8    -1.3     3.8   -19.8   347.4
2011 06 28  0018   55740    1080    0     3.4    -0.8    -1.6     3.9   -24.2   347.6
2011 06 28  0019   55740    1140    0     3.5    -0.3    -1.4     3.8   -22.0   355.9
2011 06 28  0020   55740    1200    0     3.5    -0.1    -1.3     3.8   -20.4   359.1
2011 06 28  0021   55740    1260    0     3.2    -0.3    -1.9     3.7   -29.6   354.0
2011 06 28  0022   55740    1320    0     3.6     0.2    -1.5     3.9   -22.4     3.3
2011 06 28  0023   55740    1380    0     3.6     0.3    -1.4     3.9   -20.7     4.2
2011 06 28  0024   55740    1440    0     3.6     0.4    -1.5     3.9   -22.6     5.6
2011 06 28  0025   55740    1500    0     3.5     0.1    -1.7     3.9   -25.3     1.9
2011 06 28  0026   55740    1560    0     3.5    -0.0    -1.6     3.9   -25.0   359.9
2011 06 28  0027   55740    1620    0     3.5    -0.0    -1.6     3.9   -24.7   360.0
2011 06 28  0028   55740    1680    0     3.6     0.2    -1.5     3.9   -23.3     3.3
2011 06 28  0029   55740    1740    0     3.6     0.1    -1.6     3.9   -23.9     0.9
2011 06 28  0030   55740    1800    0     3.7     0.6    -1.1     3.9   -16.6     9.4
2011 06 28  0031   55740    1860    0     3.6     0.2    -1.4     3.8   -21.4     3.9
2011 06 28  0032   55740    1920    0     3.6     0.4    -1.4     3.9   -21.1     5.7
2011 06 28  0033   55740    1980    0     3.6     0.2    -1.6     3.9   -23.5     3.2
2011 06 28  0034   55740    2040    0     3.6    -0.7    -1.8     4.1   -26.0   348.7
