:Data_list: 20171003_ace_swepam_1m.txt
:Created: 2017 Oct 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2017 10 03  0000   58029       0    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0001   58029      60    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0002   58029     120    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0003   58029     180    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0004   58029     240    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0005   58029     300    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0006   58029     360    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0007   58029     420    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0008   58029     480    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0009   58029     540    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0010   58029     600    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0011   58029     660    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0012   58029     720    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0013   58029     780    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0014   58029     840    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0015   58029     900    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0016   58029     960    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0017   58029    1020    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0018   58029    1080    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0019   58029    1140    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0020   58029    1200    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0021   58029    1260    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0022   58029    1320    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0023   58029    1380    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0024   58029    1440    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0025   58029    1500    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0026   58029    1560    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0027   58029    1620    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0028   58029    1680    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0029   58029    1740    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0030   58029    1800    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0031   58029    1860    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0032   58029    1920    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0033   58029    1980    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0034   58029    2040    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0035   58029    2100    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0036   58029    2160    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0037   58029    2220    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0038   58029    2280    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0039   58029    2340    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0040   58029    2400    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0041   58029    2460    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0042   58029    2520    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0043   58029    2580    9    -9999.9    -9999.9    -1.00e+05
2017 10 03  0044   58029    2640    9    -9999.9    -9999.9    -1.00e+05
