:Data_list: 20120108_ace_swepam_1m.txt
:Created: 2012 Jan 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2012 01 08  0000   55934       0    0        2.1      424.2     7.17e+04
2012 01 08  0001   55934      60    0        2.3      434.8     5.47e+04
2012 01 08  0002   55934     120    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0003   55934     180    0        2.2      433.2     5.87e+04
2012 01 08  0004   55934     240    0        2.7      420.6     8.57e+04
2012 01 08  0005   55934     300    0        2.8      418.7     7.71e+04
2012 01 08  0006   55934     360    0        2.6      414.5     8.16e+04
2012 01 08  0007   55934     420    0        2.2      429.3     6.75e+04
2012 01 08  0008   55934     480    0        2.2      431.2     6.78e+04
2012 01 08  0009   55934     540    0        2.5      422.2     7.57e+04
2012 01 08  0010   55934     600    0        2.1      423.0     7.53e+04
2012 01 08  0011   55934     660    0        2.2      419.6     7.87e+04
2012 01 08  0012   55934     720    0        2.0      421.0     7.94e+04
2012 01 08  0013   55934     780    0        2.1      422.4     7.30e+04
2012 01 08  0014   55934     840    1        2.2      421.8     8.15e+04
2012 01 08  0015   55934     900    0        2.0      426.5     7.70e+04
2012 01 08  0016   55934     960    0        2.3      426.3     8.40e+04
2012 01 08  0017   55934    1020    1        3.3      413.1     8.67e+04
2012 01 08  0018   55934    1080    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0019   55934    1140    0        3.0      414.6     9.93e+04
2012 01 08  0020   55934    1200    1        2.6      416.0     9.81e+04
2012 01 08  0021   55934    1260    1        2.9      414.1     9.87e+04
2012 01 08  0022   55934    1320    0        3.1      412.8     9.68e+04
2012 01 08  0023   55934    1380    1        2.5      417.7     1.00e+05
2012 01 08  0024   55934    1440    1        3.1      412.4     1.04e+05
2012 01 08  0025   55934    1500    0        3.0      414.6     1.01e+05
2012 01 08  0026   55934    1560    0        3.6      411.3     9.73e+04
2012 01 08  0027   55934    1620    0        3.3      412.2     1.00e+05
2012 01 08  0028   55934    1680    1        3.6      411.4     9.67e+04
2012 01 08  0029   55934    1740    1        3.4      412.0     1.02e+05
2012 01 08  0030   55934    1800    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0031   55934    1860    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0032   55934    1920    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0033   55934    1980    0        3.3      414.5     1.04e+05
2012 01 08  0034   55934    2040    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0035   55934    2100    0        3.4      406.0     8.04e+04
2012 01 08  0036   55934    2160    0        1.6      445.7     4.54e+04
2012 01 08  0037   55934    2220    0        1.8      435.9     4.45e+04
2012 01 08  0038   55934    2280    0        1.8      436.6     4.18e+04
2012 01 08  0039   55934    2340    0        1.8      437.6     4.55e+04
2012 01 08  0040   55934    2400    0        1.6      441.8     3.80e+04
2012 01 08  0041   55934    2460    0        1.8      440.5     4.31e+04
2012 01 08  0042   55934    2520    0        2.5      440.7     4.73e+04
2012 01 08  0043   55934    2580    0        1.9      438.1     4.65e+04
2012 01 08  0044   55934    2640    0        1.9      436.1     4.65e+04
2012 01 08  0045   55934    2700    0        2.1      430.7     5.46e+04
2012 01 08  0046   55934    2760    0        1.8      432.2     4.94e+04
2012 01 08  0047   55934    2820    0        2.7      420.3     8.17e+04
2012 01 08  0048   55934    2880    0        2.4      423.2     7.76e+04
2012 01 08  0049   55934    2940    0        2.0      435.0     5.37e+04
2012 01 08  0050   55934    3000    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0051   55934    3060    0        3.2      412.8     7.68e+04
2012 01 08  0052   55934    3120    0        3.1      409.0     7.80e+04
2012 01 08  0053   55934    3180    0        3.1      410.9     8.13e+04
2012 01 08  0054   55934    3240    0        3.2      408.7     7.96e+04
2012 01 08  0055   55934    3300    0        3.1      410.3     8.09e+04
2012 01 08  0056   55934    3360    0        2.9      415.1     7.61e+04
2012 01 08  0057   55934    3420    0        2.8      413.9     7.33e+04
2012 01 08  0058   55934    3480    0        3.2      412.1     9.25e+04
2012 01 08  0059   55934    3540    0        2.3      418.9     9.10e+04
2012 01 08  0100   55934    3600    0        3.2      414.8     7.95e+04
2012 01 08  0101   55934    3660    1        2.4      417.4     9.07e+04
2012 01 08  0102   55934    3720    0        2.1      419.8     7.23e+04
2012 01 08  0103   55934    3780    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0104   55934    3840    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0105   55934    3900    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0106   55934    3960    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0107   55934    4020    0        2.0      427.2     6.21e+04
2012 01 08  0108   55934    4080    1        2.8      420.0     7.25e+04
2012 01 08  0109   55934    4140    0        1.9      430.4     5.45e+04
2012 01 08  0110   55934    4200    0        1.8      433.3     4.73e+04
2012 01 08  0111   55934    4260    0        2.3      427.5     5.36e+04
2012 01 08  0112   55934    4320    0        1.9      429.3     5.57e+04
2012 01 08  0113   55934    4380    0        2.1      427.3     6.22e+04
2012 01 08  0114   55934    4440    0        1.8      430.0     5.64e+04
2012 01 08  0115   55934    4500    0        2.1      426.5     6.19e+04
2012 01 08  0116   55934    4560    0        1.9      431.0     5.21e+04
2012 01 08  0117   55934    4620    0        1.8      427.1     5.36e+04
2012 01 08  0118   55934    4680    0        2.1      422.5     6.97e+04
2012 01 08  0119   55934    4740    0        1.6      431.1     5.36e+04
2012 01 08  0120   55934    4800    0        2.1      422.1     7.13e+04
2012 01 08  0121   55934    4860    0        1.7      429.1     5.81e+04
2012 01 08  0122   55934    4920    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0123   55934    4980    0        2.0      423.0     6.87e+04
2012 01 08  0124   55934    5040    0        2.0      425.1     6.51e+04
2012 01 08  0125   55934    5100    0        1.9      426.8     6.81e+04
2012 01 08  0126   55934    5160    0        2.4      417.2     9.99e+04
2012 01 08  0127   55934    5220    0        1.8      433.5     5.25e+04
2012 01 08  0128   55934    5280    0        1.9      433.3     5.36e+04
2012 01 08  0129   55934    5340    0        2.1      432.4     6.32e+04
2012 01 08  0130   55934    5400    0        3.0      430.1     7.37e+04
2012 01 08  0131   55934    5460    0        2.6      433.7     6.49e+04
2012 01 08  0132   55934    5520    0        2.2      426.6     6.98e+04
2012 01 08  0133   55934    5580    0        2.7      421.9     7.44e+04
2012 01 08  0134   55934    5640    0        2.9      422.6     7.28e+04
2012 01 08  0135   55934    5700    1        2.6      421.5     7.99e+04
2012 01 08  0136   55934    5760    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0137   55934    5820    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0138   55934    5880    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0139   55934    5940    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0140   55934    6000    0        2.6      423.8     6.67e+04
2012 01 08  0141   55934    6060    0        2.5      423.2     7.21e+04
2012 01 08  0142   55934    6120    0        2.4      426.6     7.18e+04
2012 01 08  0143   55934    6180    1        2.8      422.7     7.31e+04
2012 01 08  0144   55934    6240    0        2.2      423.3     6.88e+04
2012 01 08  0145   55934    6300    0        2.8      419.8     6.64e+04
2012 01 08  0146   55934    6360    0        2.7      422.2     8.19e+04
2012 01 08  0147   55934    6420    0        3.2      438.6     5.68e+04
2012 01 08  0148   55934    6480    0        3.1      439.8     5.10e+04
2012 01 08  0149   55934    6540    0        3.0      435.8     5.65e+04
2012 01 08  0150   55934    6600    0        3.7      438.9     5.02e+04
2012 01 08  0151   55934    6660    0        3.5      428.1     6.72e+04
2012 01 08  0152   55934    6720    0        2.9      442.1     4.55e+04
2012 01 08  0153   55934    6780    0        3.1      431.6     6.74e+04
2012 01 08  0154   55934    6840    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0155   55934    6900    0        3.6      427.7     6.77e+04
2012 01 08  0156   55934    6960    0        3.5      437.8     5.53e+04
2012 01 08  0157   55934    7020    0        3.1      433.7     6.04e+04
2012 01 08  0158   55934    7080    0        3.8      428.3     6.27e+04
2012 01 08  0159   55934    7140    0        4.1      427.3     7.04e+04
2012 01 08  0200   55934    7200    0        3.9      427.2     6.90e+04
2012 01 08  0201   55934    7260    0        3.1      423.6     8.97e+04
2012 01 08  0202   55934    7320    0        3.8      428.6     6.72e+04
2012 01 08  0203   55934    7380    1        3.8      421.4     1.11e+05
2012 01 08  0204   55934    7440    0        2.9      438.8     8.61e+04
2012 01 08  0205   55934    7500    0        2.5      438.8     6.38e+04
2012 01 08  0206   55934    7560    0        2.3      436.1     6.45e+04
2012 01 08  0207   55934    7620    0        1.8      437.1     4.90e+04
2012 01 08  0208   55934    7680    0        2.7      432.8     7.27e+04
2012 01 08  0209   55934    7740    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0210   55934    7800    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0211   55934    7860    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0212   55934    7920    9    -9999.9    -9999.9    -1.00e+05
2012 01 08  0213   55934    7980    0        3.1      426.3     8.40e+04
2012 01 08  0214   55934    8040    0        2.5      429.6     8.81e+04
2012 01 08  0215   55934    8100    0        2.7      432.6     7.14e+04
2012 01 08  0216   55934    8160    0        3.0      428.7     7.65e+04
2012 01 08  0217   55934    8220    0        3.4      427.0     7.11e+04
2012 01 08  0218   55934    8280    0        3.0      428.2     6.49e+04
