:Data_list: 20190426_ace_sis_5m.txt
:Created: 2019 Apr 26 2301 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2019 04 26  0000    58599       0      9   -1.00e+05    9   -1.00e+05
2019 04 26  0005    58599     300      9   -1.00e+05    9   -1.00e+05
2019 04 26  0010    58599     600      9   -1.00e+05    9   -1.00e+05
2019 04 26  0015    58599     900      9   -1.00e+05    9   -1.00e+05
2019 04 26  0020    58599    1200      9   -1.00e+05    9   -1.00e+05
2019 04 26  0025    58599    1500      9   -1.00e+05    9   -1.00e+05
2019 04 26  0030    58599    1800      9   -1.00e+05    9   -1.00e+05
2019 04 26  0035    58599    2100      9   -1.00e+05    9   -1.00e+05
2019 04 26  0040    58599    2400      9   -1.00e+05    9   -1.00e+05
2019 04 26  0045    58599    2700      9   -1.00e+05    9   -1.00e+05
2019 04 26  0050    58599    3000      9   -1.00e+05    9   -1.00e+05
2019 04 26  0055    58599    3300      9   -1.00e+05    9   -1.00e+05
2019 04 26  0100    58599    3600      9   -1.00e+05    9   -1.00e+05
2019 04 26  0105    58599    3900      9   -1.00e+05    9   -1.00e+05
2019 04 26  0110    58599    4200      9   -1.00e+05    9   -1.00e+05
2019 04 26  0115    58599    4500      9   -1.00e+05    9   -1.00e+05
2019 04 26  0120    58599    4800      9   -1.00e+05    9   -1.00e+05
2019 04 26  0125    58599    5100      9   -1.00e+05    9   -1.00e+05
2019 04 26  0130    58599    5400      9   -1.00e+05    9   -1.00e+05
2019 04 26  0135    58599    5700      9   -1.00e+05    9   -1.00e+05
2019 04 26  0140    58599    6000      9   -1.00e+05    9   -1.00e+05
2019 04 26  0145    58599    6300      9   -1.00e+05    9   -1.00e+05
2019 04 26  0150    58599    6600      9   -1.00e+05    9   -1.00e+05
2019 04 26  0155    58599    6900      9   -1.00e+05    9   -1.00e+05
2019 04 26  0200    58599    7200      9   -1.00e+05    9   -1.00e+05
2019 04 26  0205    58599    7500      9   -1.00e+05    9   -1.00e+05
2019 04 26  0210    58599    7800      9   -1.00e+05    9   -1.00e+05
2019 04 26  0215    58599    8100      9   -1.00e+05    9   -1.00e+05
2019 04 26  0220    58599    8400      9   -1.00e+05    9   -1.00e+05
2019 04 26  0225    58599    8700      9   -1.00e+05    9   -1.00e+05
2019 04 26  0230    58599    9000      9   -1.00e+05    9   -1.00e+05
2019 04 26  0235    58599    9300      9   -1.00e+05    9   -1.00e+05
2019 04 26  0240    58599    9600      9   -1.00e+05    9   -1.00e+05
2019 04 26  0245    58599    9900      9   -1.00e+05    9   -1.00e+05
2019 04 26  0250    58599   10200      9   -1.00e+05    9   -1.00e+05
2019 04 26  0255    58599   10500      9   -1.00e+05    9   -1.00e+05
2019 04 26  0300    58599   10800      9   -1.00e+05    9   -1.00e+05
2019 04 26  0305    58599   11100      9   -1.00e+05    9   -1.00e+05
2019 04 26  0310    58599   11400      9   -1.00e+05    9   -1.00e+05
2019 04 26  0315    58599   11700      9   -1.00e+05    9   -1.00e+05
2019 04 26  0320    58599   12000      9   -1.00e+05    9   -1.00e+05
2019 04 26  0325    58599   12300      9   -1.00e+05    9   -1.00e+05
2019 04 26  0330    58599   12600      9   -1.00e+05    9   -1.00e+05
2019 04 26  0335    58599   12900      9   -1.00e+05    9   -1.00e+05
2019 04 26  0340    58599   13200      9   -1.00e+05    9   -1.00e+05
2019 04 26  0345    58599   13500      9   -1.00e+05    9   -1.00e+05
2019 04 26  0350    58599   13800      9   -1.00e+05    9   -1.00e+05
2019 04 26  0355    58599   14100      9   -1.00e+05    9   -1.00e+05
2019 04 26  0400    58599   14400      0    2.37e+00    0    1.65e+00
2019 04 26  0405    58599   14700      0    2.36e+00    0    1.65e+00
2019 04 26  0410    58599   15000      0    2.26e+00    0    1.58e+00
2019 04 26  0415    58599   15300      0    2.23e+00    0    1.57e+00
2019 04 26  0420    58599   15600      0    2.31e+00    0    1.61e+00
2019 04 26  0425    58599   15900      0    2.31e+00    0    1.60e+00
2019 04 26  0430    58599   16200      0    2.26e+00    0    1.58e+00
2019 04 26  0435    58599   16500      0    2.38e+00    0    1.68e+00
2019 04 26  0440    58599   16800      0    2.33e+00    0    1.63e+00
2019 04 26  0445    58599   17100      0    2.23e+00    0    1.55e+00
2019 04 26  0450    58599   17400      0    2.25e+00    0    1.57e+00
2019 04 26  0455    58599   17700      0    2.32e+00    0    1.62e+00
2019 04 26  0500    58599   18000      0    2.32e+00    0    1.62e+00
2019 04 26  0505    58599   18300      0    2.32e+00    0    1.63e+00
2019 04 26  0510    58599   18600      0    2.29e+00    0    1.61e+00
2019 04 26  0515    58599   18900      0    2.33e+00    0    1.65e+00
2019 04 26  0520    58599   19200      0    2.21e+00    0    1.55e+00
2019 04 26  0525    58599   19500      0    2.28e+00    0    1.62e+00
2019 04 26  0530    58599   19800      0    2.29e+00    0    1.60e+00
2019 04 26  0535    58599   20100      0    2.35e+00    0    1.64e+00
2019 04 26  0540    58599   20400      0    2.33e+00    0    1.64e+00
2019 04 26  0545    58599   20700      0    2.32e+00    0    1.61e+00
2019 04 26  0550    58599   21000      0    2.31e+00    0    1.62e+00
2019 04 26  0555    58599   21300      0    2.24e+00    0    1.56e+00
2019 04 26  0600    58599   21600      0    2.29e+00    0    1.62e+00
2019 04 26  0605    58599   21900      0    2.31e+00    0    1.62e+00
2019 04 26  0610    58599   22200      0    2.30e+00    0    1.62e+00
2019 04 26  0615    58599   22500      0    2.32e+00    0    1.63e+00
2019 04 26  0620    58599   22800      0    2.33e+00    0    1.64e+00
2019 04 26  0625    58599   23100      0    2.30e+00    0    1.61e+00
2019 04 26  0630    58599   23400      0    2.24e+00    0    1.56e+00
2019 04 26  0635    58599   23700      0    2.30e+00    0    1.61e+00
2019 04 26  0640    58599   24000      0    2.36e+00    0    1.65e+00
2019 04 26  0645    58599   24300      0    2.33e+00    0    1.64e+00
2019 04 26  0650    58599   24600      0    2.31e+00    0    1.61e+00
2019 04 26  0655    58599   24900      0    2.35e+00    0    1.65e+00
2019 04 26  0700    58599   25200      0    2.30e+00    0    1.62e+00
2019 04 26  0705    58599   25500      0    2.27e+00    0    1.58e+00
2019 04 26  0710    58599   25800      0    2.33e+00    0    1.63e+00
2019 04 26  0715    58599   26100      0    2.33e+00    0    1.62e+00
2019 04 26  0720    58599   26400      0    2.33e+00    0    1.62e+00
2019 04 26  0725    58599   26700      0    2.34e+00    0    1.63e+00
2019 04 26  0730    58599   27000      0    2.37e+00    0    1.65e+00
2019 04 26  0735    58599   27300      0    2.27e+00    0    1.59e+00
2019 04 26  0740    58599   27600      0    2.24e+00    0    1.57e+00
