:Data_list: 20210912_ace_swepam_1m.txt
:Created: 2021 Sep 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 09 12  0000   59469       0    0        2.9      309.2     1.67e+04
2021 09 12  0001   59469      60    0        2.6      309.7     1.43e+04
2021 09 12  0002   59469     120    0        2.7      308.1     1.46e+04
2021 09 12  0003   59469     180    0        2.7      309.0     1.70e+04
2021 09 12  0004   59469     240    0        2.7      307.7     1.73e+04
2021 09 12  0005   59469     300    0        2.9      305.9     1.54e+04
2021 09 12  0006   59469     360    0        2.9      305.8     1.48e+04
2021 09 12  0007   59469     420    0        2.8      306.4     1.54e+04
2021 09 12  0008   59469     480    0        3.0      305.9     1.61e+04
2021 09 12  0009   59469     540    0        2.9      305.0     1.70e+04
2021 09 12  0010   59469     600    0        2.8      305.6     1.46e+04
2021 09 12  0011   59469     660    0        2.8      305.3     1.59e+04
2021 09 12  0012   59469     720    0        2.5      305.6     1.40e+04
2021 09 12  0013   59469     780    0        2.3      306.8     1.37e+04
2021 09 12  0014   59469     840    9    -9999.9    -9999.9    -1.00e+05
2021 09 12  0015   59469     900    0        2.5      306.5     1.79e+04
2021 09 12  0016   59469     960    0        2.4      306.0     1.85e+04
2021 09 12  0017   59469    1020    0        2.4      305.6     1.55e+04
2021 09 12  0018   59469    1080    0        2.9      304.8     1.80e+04
2021 09 12  0019   59469    1140    0        2.9      304.8     1.52e+04
2021 09 12  0020   59469    1200    0        3.0      305.2     1.68e+04
2021 09 12  0021   59469    1260    0        2.9      307.0     1.65e+04
2021 09 12  0022   59469    1320    0        2.5      307.7     1.54e+04
2021 09 12  0023   59469    1380    0        2.4      306.3     1.60e+04
2021 09 12  0024   59469    1440    0        2.7      305.6     1.60e+04
2021 09 12  0025   59469    1500    0        2.5      305.7     1.69e+04
2021 09 12  0026   59469    1560    0        2.4      304.6     1.31e+04
2021 09 12  0027   59469    1620    0        2.5      302.8     1.39e+04
2021 09 12  0028   59469    1680    0        2.6      305.3     1.58e+04
2021 09 12  0029   59469    1740    0        2.4      302.3     1.58e+04
2021 09 12  0030   59469    1800    0        2.3      303.4     1.34e+04
2021 09 12  0031   59469    1860    0        2.5      302.8     1.81e+04
2021 09 12  0032   59469    1920    0        2.5      302.4     1.46e+04
2021 09 12  0033   59469    1980    0        2.3      303.3     1.60e+04
2021 09 12  0034   59469    2040    0        2.3      303.5     1.51e+04
2021 09 12  0035   59469    2100    0        2.3      303.3     1.54e+04
2021 09 12  0036   59469    2160    0        2.2      303.1     1.41e+04
2021 09 12  0037   59469    2220    0        2.4      301.4     1.37e+04
2021 09 12  0038   59469    2280    0        2.5      301.4     1.46e+04
2021 09 12  0039   59469    2340    0        2.4      301.9     1.48e+04
2021 09 12  0040   59469    2400    0        2.5      301.8     1.44e+04
2021 09 12  0041   59469    2460    0        2.6      304.9     1.46e+04
2021 09 12  0042   59469    2520    0        2.1      305.9     1.57e+04
2021 09 12  0043   59469    2580    0        2.6      305.2     1.53e+04
2021 09 12  0044   59469    2640    0        2.8      302.9     1.79e+04
2021 09 12  0045   59469    2700    0        2.3      301.4     1.70e+04
2021 09 12  0046   59469    2760    0        2.3      306.2     1.68e+04
2021 09 12  0047   59469    2820    0        2.3      306.2     1.68e+04
2021 09 12  0048   59469    2880    0        2.5      302.4     1.31e+04
2021 09 12  0049   59469    2940    0        2.5      301.3     1.39e+04
2021 09 12  0050   59469    3000    0        2.7      304.2     1.45e+04
2021 09 12  0051   59469    3060    0        2.6      302.3     1.21e+04
2021 09 12  0052   59469    3120    0        2.7      302.3     1.36e+04
2021 09 12  0053   59469    3180    0        2.5      302.9     1.57e+04
2021 09 12  0054   59469    3240    0        2.2      303.7     1.64e+04
2021 09 12  0055   59469    3300    0        2.2      304.4     1.62e+04
2021 09 12  0056   59469    3360    0        2.3      303.0     1.58e+04
2021 09 12  0057   59469    3420    0        2.4      301.8     1.67e+04
2021 09 12  0058   59469    3480    0        2.5      300.5     1.44e+04
2021 09 12  0059   59469    3540    0        2.3      301.1     1.60e+04
2021 09 12  0100   59469    3600    0        2.0      302.4     1.62e+04
2021 09 12  0101   59469    3660    0        2.0      302.0     1.30e+04
2021 09 12  0102   59469    3720    0        2.1      299.7     1.53e+04
2021 09 12  0103   59469    3780    0        2.2      301.8     1.44e+04
2021 09 12  0104   59469    3840    0        2.1      302.0     1.67e+04
2021 09 12  0105   59469    3900    0        2.2      302.4     1.61e+04
2021 09 12  0106   59469    3960    0        1.9      301.3     1.82e+04
2021 09 12  0107   59469    4020    0        1.8      299.2     1.48e+04
2021 09 12  0108   59469    4080    0        2.2      298.2     1.43e+04
2021 09 12  0109   59469    4140    0        2.1      298.2     1.56e+04
2021 09 12  0110   59469    4200    0        2.1      297.5     1.52e+04
2021 09 12  0111   59469    4260    0        2.2      297.9     1.46e+04
2021 09 12  0112   59469    4320    0        2.0      300.6     1.35e+04
2021 09 12  0113   59469    4380    0        2.0      302.9     1.15e+04
2021 09 12  0114   59469    4440    0        2.1      303.5     1.36e+04
2021 09 12  0115   59469    4500    0        2.2      302.2     1.49e+04
