:Data_list: 20210316_ace_sis_5m.txt
:Created: 2021 Mar 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2021 03 16  0000    59289       0      0    2.24e+00    0    1.57e+00
2021 03 16  0005    59289     300      0    2.37e+00    0    1.65e+00
2021 03 16  0010    59289     600      0    2.37e+00    0    1.67e+00
2021 03 16  0015    59289     900      0    2.51e+00    0    1.76e+00
2021 03 16  0020    59289    1200      0    2.35e+00    0    1.65e+00
2021 03 16  0025    59289    1500      0    2.32e+00    0    1.64e+00
2021 03 16  0030    59289    1800      0    2.38e+00    0    1.66e+00
2021 03 16  0035    59289    2100      0    2.29e+00    0    1.63e+00
2021 03 16  0040    59289    2400      0    2.41e+00    0    1.70e+00
2021 03 16  0045    59289    2700      0    2.33e+00    0    1.64e+00
2021 03 16  0050    59289    3000      0    2.32e+00    0    1.62e+00
2021 03 16  0055    59289    3300      0    2.33e+00    0    1.64e+00
2021 03 16  0100    59289    3600      0    2.29e+00    0    1.61e+00
2021 03 16  0105    59289    3900      0    2.30e+00    0    1.62e+00
2021 03 16  0110    59289    4200      0    2.33e+00    0    1.64e+00
2021 03 16  0115    59289    4500      0    2.34e+00    0    1.67e+00
2021 03 16  0120    59289    4800      0    2.38e+00    0    1.66e+00
2021 03 16  0125    59289    5100      0    2.35e+00    0    1.64e+00
2021 03 16  0130    59289    5400      0    2.40e+00    0    1.68e+00
2021 03 16  0135    59289    5700      0    2.37e+00    0    1.65e+00
2021 03 16  0140    59289    6000      0    2.36e+00    0    1.66e+00
2021 03 16  0145    59289    6300      0    2.36e+00    0    1.64e+00
2021 03 16  0150    59289    6600      0    2.35e+00    0    1.64e+00
2021 03 16  0155    59289    6900      0    2.30e+00    0    1.63e+00
2021 03 16  0200    59289    7200      0    2.35e+00    0    1.64e+00
2021 03 16  0205    59289    7500      0    2.36e+00    0    1.66e+00
2021 03 16  0210    59289    7800      0    2.36e+00    0    1.64e+00
2021 03 16  0215    59289    8100      0    2.36e+00    0    1.67e+00
2021 03 16  0220    59289    8400      0    2.32e+00    0    1.62e+00
2021 03 16  0225    59289    8700      0    2.35e+00    0    1.66e+00
2021 03 16  0230    59289    9000      0    2.27e+00    0    1.57e+00
2021 03 16  0235    59289    9300      0    2.31e+00    0    1.61e+00
2021 03 16  0240    59289    9600      0    2.40e+00    0    1.67e+00
2021 03 16  0245    59289    9900      0    2.38e+00    0    1.70e+00
2021 03 16  0250    59289   10200      0    2.38e+00    0    1.68e+00
2021 03 16  0255    59289   10500      0    2.40e+00    0    1.69e+00
2021 03 16  0300    59289   10800      0    2.35e+00    0    1.66e+00
2021 03 16  0305    59289   11100      0    2.39e+00    0    1.70e+00
2021 03 16  0310    59289   11400      0    2.36e+00    0    1.66e+00
2021 03 16  0315    59289   11700      0    2.34e+00    0    1.64e+00
2021 03 16  0320    59289   12000      0    2.32e+00    0    1.62e+00
2021 03 16  0325    59289   12300      0    2.37e+00    0    1.67e+00
2021 03 16  0330    59289   12600      0    2.32e+00    0    1.62e+00
