:Data_list: 20100127_ace_swepam_1m.txt
:Created: 2010 Jan 28 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 01 27  0000   55223       0    0        7.5      364.2     4.99e+04
2010 01 27  0001   55223      60    0        7.6      367.9     5.43e+04
2010 01 27  0002   55223     120    0        5.9      368.8     5.88e+04
2010 01 27  0003   55223     180    0        6.5      366.9     5.32e+04
2010 01 27  0004   55223     240    0        6.5      365.9     4.62e+04
2010 01 27  0005   55223     300    0        6.7      368.0     5.19e+04
2010 01 27  0006   55223     360    0        6.1      365.9     4.70e+04
2010 01 27  0007   55223     420    1        6.8      363.5     4.67e+04
2010 01 27  0008   55223     480    0        6.5      362.6     4.45e+04
2010 01 27  0009   55223     540    0        6.5      362.6     4.45e+04
2010 01 27  0010   55223     600    9    -9999.9    -9999.9    -1.00e+05
2010 01 27  0011   55223     660    0        7.2      359.7     4.52e+04
2010 01 27  0012   55223     720    0        6.3      364.9     4.71e+04
2010 01 27  0013   55223     780    0        6.7      363.8     4.33e+04
2010 01 27  0014   55223     840    1        6.7      361.4     3.84e+04
2010 01 27  0015   55223     900    0        6.5      361.1     4.29e+04
2010 01 27  0016   55223     960    0        6.8      359.1     3.91e+04
2010 01 27  0017   55223    1020    0        6.9      359.3     3.98e+04
2010 01 27  0018   55223    1080    0        6.8      360.6     3.83e+04
2010 01 27  0019   55223    1140    0        6.2      356.2     4.34e+04
2010 01 27  0020   55223    1200    0        6.9      354.8     3.82e+04
2010 01 27  0021   55223    1260    0        6.9      365.4     5.14e+04
2010 01 27  0022   55223    1320    0        7.3      361.5     3.92e+04
2010 01 27  0023   55223    1380    0        6.8      364.7     4.28e+04
2010 01 27  0024   55223    1440    0        6.0      363.3     4.60e+04
2010 01 27  0025   55223    1500    0        6.0      363.3     4.60e+04
2010 01 27  0026   55223    1560    0        6.5      365.8     4.48e+04
2010 01 27  0027   55223    1620    0        5.9      364.8     4.61e+04
2010 01 27  0028   55223    1680    0        4.8      363.5     4.67e+04
2010 01 27  0029   55223    1740    0        6.5      364.4     4.32e+04
2010 01 27  0030   55223    1800    0        6.9      364.7     4.30e+04
2010 01 27  0031   55223    1860    0        7.0      362.2     4.08e+04
2010 01 27  0032   55223    1920    0        7.4      361.3     4.59e+04
2010 01 27  0033   55223    1980    0        4.5      357.4     3.87e+04
2010 01 27  0034   55223    2040    0        6.8      363.1     4.41e+04
2010 01 27  0035   55223    2100    0        7.0      361.2     4.11e+04
2010 01 27  0036   55223    2160    1        6.8      361.2     4.04e+04
2010 01 27  0037   55223    2220    0        7.2      359.2     3.65e+04
2010 01 27  0038   55223    2280    0        6.2      360.0     3.91e+04
2010 01 27  0039   55223    2340    0        6.9      361.1     3.59e+04
2010 01 27  0040   55223    2400    0        6.3      360.7     4.03e+04
2010 01 27  0041   55223    2460    0        6.3      360.7     4.03e+04
2010 01 27  0042   55223    2520    0        7.1      361.0     4.05e+04
2010 01 27  0043   55223    2580    9    -9999.9    -9999.9    -1.00e+05
2010 01 27  0044   55223    2640    0        6.6      358.8     3.92e+04
2010 01 27  0045   55223    2700    0        6.5      360.5     4.24e+04
2010 01 27  0046   55223    2760    0        6.9      358.5     4.05e+04
2010 01 27  0047   55223    2820    0        6.7      360.2     4.28e+04
2010 01 27  0048   55223    2880    0        6.9      360.9     4.17e+04
2010 01 27  0049   55223    2940    0        6.0      361.2     4.14e+04
2010 01 27  0050   55223    3000    1        6.8      357.7     3.91e+04
2010 01 27  0051   55223    3060    0        6.5      361.5     4.28e+04
2010 01 27  0052   55223    3120    0        6.2      360.5     3.94e+04
2010 01 27  0053   55223    3180    0        6.3      359.8     4.07e+04
2010 01 27  0054   55223    3240    0        6.3      356.4     3.20e+04
2010 01 27  0055   55223    3300    0        6.2      361.4     3.87e+04
2010 01 27  0056   55223    3360    0        6.2      361.4     3.66e+04
2010 01 27  0057   55223    3420    0        6.2      361.4     3.66e+04
2010 01 27  0058   55223    3480    0        5.7      362.3     4.40e+04
2010 01 27  0059   55223    3540    0        6.2      360.9     3.53e+04
2010 01 27  0100   55223    3600    0        5.9      362.5     4.50e+04
2010 01 27  0101   55223    3660    0        6.3      361.6     3.67e+04
2010 01 27  0102   55223    3720    0        6.0      360.1     4.41e+04
2010 01 27  0103   55223    3780    0        5.7      359.7     3.87e+04
2010 01 27  0104   55223    3840    0        6.0      361.1     4.48e+04
2010 01 27  0105   55223    3900    0        6.0      361.5     3.69e+04
2010 01 27  0106   55223    3960    0        6.1      363.6     4.31e+04
2010 01 27  0107   55223    4020    0        6.4      361.2     3.52e+04
2010 01 27  0108   55223    4080    0        6.5      361.1     3.72e+04
2010 01 27  0109   55223    4140    0        5.9      358.1     3.31e+04
2010 01 27  0110   55223    4200    0        6.2      361.8     3.82e+04
2010 01 27  0111   55223    4260    0        7.1      361.3     3.52e+04
2010 01 27  0112   55223    4320    1        8.2      350.2     4.56e+04
2010 01 27  0113   55223    4380    1        8.2      350.2     4.56e+04
2010 01 27  0114   55223    4440    0        7.3      347.6     5.30e+04
2010 01 27  0115   55223    4500    0        6.5      350.0     6.36e+04
2010 01 27  0116   55223    4560    9    -9999.9    -9999.9    -1.00e+05
2010 01 27  0117   55223    4620    1        6.3      344.6     6.02e+04
2010 01 27  0118   55223    4680    0        7.1      347.7     6.68e+04
2010 01 27  0119   55223    4740    0        7.5      354.2     5.70e+04
2010 01 27  0120   55223    4800    1        6.7      349.6     6.55e+04
2010 01 27  0121   55223    4860    0        7.1      348.7     5.58e+04
2010 01 27  0122   55223    4920    0        7.1      351.8     6.39e+04
2010 01 27  0123   55223    4980    0        7.9      356.5     4.78e+04
2010 01 27  0124   55223    5040    0        6.9      351.9     6.08e+04
2010 01 27  0125   55223    5100    0        7.7      352.8     4.85e+04
2010 01 27  0126   55223    5160    0        7.5      353.6     5.25e+04
2010 01 27  0127   55223    5220    0        8.0      352.5     5.07e+04
2010 01 27  0128   55223    5280    0        6.6      352.6     5.95e+04
2010 01 27  0129   55223    5340    0        6.6      352.6     5.95e+04
2010 01 27  0130   55223    5400    0        7.1      352.6     5.23e+04
