:Data_list: 20120304_ace_swepam_1m.txt
:Created: 2012 Mar 05 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2012 03 04  0000   55990       0    0        2.3      375.2     1.40e+04
2012 03 04  0001   55990      60    0        1.9      375.9     1.50e+04
2012 03 04  0002   55990     120    0        2.1      373.9     1.31e+04
2012 03 04  0003   55990     180    0        1.9      373.9     1.34e+04
2012 03 04  0004   55990     240    9    -9999.9    -9999.9    -1.00e+05
2012 03 04  0005   55990     300    0        1.8      381.7     1.35e+04
2012 03 04  0006   55990     360    0        2.0      373.4     1.52e+04
2012 03 04  0007   55990     420    0        2.5      374.7     1.90e+04
2012 03 04  0008   55990     480    0        2.0      370.6     1.76e+04
2012 03 04  0009   55990     540    0        2.2      372.1     1.40e+04
2012 03 04  0010   55990     600    0        2.6      369.9     1.78e+04
2012 03 04  0011   55990     660    0        2.5      374.1     1.62e+04
2012 03 04  0012   55990     720    0        2.3      373.8     1.83e+04
2012 03 04  0013   55990     780    0        2.5      367.7     1.28e+04
2012 03 04  0014   55990     840    0        1.9      364.3     1.33e+04
2012 03 04  0015   55990     900    0        2.0      369.2     1.31e+04
2012 03 04  0016   55990     960    0        2.3      379.4     1.46e+04
2012 03 04  0017   55990    1020    0        2.0      364.7     1.69e+04
2012 03 04  0018   55990    1080    0        2.1      367.1     1.50e+04
2012 03 04  0019   55990    1140    0        2.2      366.5     1.81e+04
2012 03 04  0020   55990    1200    9    -9999.9    -9999.9    -1.00e+05
2012 03 04  0021   55990    1260    0        1.9      369.1     1.32e+04
2012 03 04  0022   55990    1320    0        2.1      369.4     1.29e+04
2012 03 04  0023   55990    1380    0        1.9      366.4     1.32e+04
2012 03 04  0024   55990    1440    9    -9999.9    -9999.9    -1.00e+05
2012 03 04  0025   55990    1500    9    -9999.9    -9999.9    -1.00e+05
2012 03 04  0026   55990    1560    0        2.0      383.8     1.75e+04
2012 03 04  0027   55990    1620    0        3.4      379.8     2.73e+04
2012 03 04  0028   55990    1680    0        2.5      381.5     1.90e+04
2012 03 04  0029   55990    1740    0        2.3      386.9     2.21e+04
2012 03 04  0030   55990    1800    0        2.0      383.5     1.53e+04
2012 03 04  0031   55990    1860    0        2.7      379.0     1.39e+04
2012 03 04  0032   55990    1920    0        2.1      377.1     1.55e+04
2012 03 04  0033   55990    1980    0        2.2      367.4     1.52e+04
2012 03 04  0034   55990    2040    0        1.8      361.2     1.20e+04
2012 03 04  0035   55990    2100    0        2.7      360.2     2.65e+04
