:Data_list: 20190822_ace_swepam_1m.txt
:Created: 2019 Aug 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2019 08 22  0000   58717       0    0        8.6      353.3     1.60e+04
2019 08 22  0001   58717      60    0        8.8      354.7     1.80e+04
2019 08 22  0002   58717     120    0        8.0      354.8     2.08e+04
2019 08 22  0003   58717     180    0        5.1      348.6     1.59e+04
2019 08 22  0004   58717     240    0        7.6      351.7     1.99e+04
2019 08 22  0005   58717     300    0        9.9      356.4     2.38e+04
2019 08 22  0006   58717     360    0        6.9      350.3     1.71e+04
2019 08 22  0007   58717     420    0        6.2      348.8     1.85e+04
2019 08 22  0008   58717     480    0        9.6      357.7     2.79e+04
2019 08 22  0009   58717     540    0        8.0      352.1     1.67e+04
2019 08 22  0010   58717     600    0        6.6      350.8     1.33e+04
2019 08 22  0011   58717     660    0        9.5      354.4     2.03e+04
2019 08 22  0012   58717     720    0        8.9      355.1     2.07e+04
2019 08 22  0013   58717     780    0        6.9      351.9     1.92e+04
2019 08 22  0014   58717     840    0        7.5      352.1     1.51e+04
2019 08 22  0015   58717     900    0        8.7      353.2     1.94e+04
2019 08 22  0016   58717     960    0        8.1      352.9     1.59e+04
2019 08 22  0017   58717    1020    0        7.5      351.7     1.54e+04
2019 08 22  0018   58717    1080    0        8.0      354.7     1.75e+04
2019 08 22  0019   58717    1140    0        8.6      355.0     1.91e+04
2019 08 22  0020   58717    1200    0        8.1      353.7     1.66e+04
2019 08 22  0021   58717    1260    0        7.5      352.4     1.55e+04
2019 08 22  0022   58717    1320    0        7.8      353.0     1.83e+04
2019 08 22  0023   58717    1380    0        8.0      353.7     1.90e+04
2019 08 22  0024   58717    1440    0        7.3      350.8     1.69e+04
2019 08 22  0025   58717    1500    0        7.3      352.2     1.77e+04
2019 08 22  0026   58717    1560    0        7.4      351.5     2.19e+04
2019 08 22  0027   58717    1620    0        7.4      351.5     2.13e+04
2019 08 22  0028   58717    1680    0        7.5      351.3     1.50e+04
2019 08 22  0029   58717    1740    0        7.1      352.5     1.84e+04
2019 08 22  0030   58717    1800    0        3.6      345.3     1.31e+04
2019 08 22  0031   58717    1860    0        9.8      354.7     2.44e+04
2019 08 22  0032   58717    1920    0        8.3      353.6     2.25e+04
2019 08 22  0033   58717    1980    0        6.3      346.4     1.37e+04
2019 08 22  0034   58717    2040    0        7.7      350.7     1.61e+04
2019 08 22  0035   58717    2100    0        9.0      353.1     2.25e+04
2019 08 22  0036   58717    2160    0        7.4      349.9     1.79e+04
2019 08 22  0037   58717    2220    0        6.3      347.7     1.32e+04
2019 08 22  0038   58717    2280    0        8.4      350.7     1.77e+04
2019 08 22  0039   58717    2340    0        9.6      352.4     1.97e+04
2019 08 22  0040   58717    2400    0        7.5      348.7     1.51e+04
2019 08 22  0041   58717    2460    0        7.3      349.9     1.57e+04
2019 08 22  0042   58717    2520    0        7.3      348.0     1.53e+04
2019 08 22  0043   58717    2580    0        7.9      350.8     1.95e+04
