:Data_list: 20221106_ace_mag_1m.txt
:Created: 2022 Nov 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2022 11 06  0000   59889       0    0     0.6     2.8     0.3     2.9     5.7    78.7
2022 11 06  0001   59889      60    0     0.4     3.0     0.0     3.0     0.9    82.7
2022 11 06  0002   59889     120    0     0.2     3.0     0.1     3.0     1.3    86.2
2022 11 06  0003   59889     180    0    -0.2     3.0    -0.1     3.0    -1.9    93.0
2022 11 06  0004   59889     240    0    -0.4     2.9    -0.2     2.9    -3.1    97.5
2022 11 06  0005   59889     300    0    -0.6     2.8    -0.1     2.9    -1.6   102.8
2022 11 06  0006   59889     360    0    -0.4     2.5    -0.1     2.6    -1.9    99.1
2022 11 06  0007   59889     420    0    -0.3     2.6    -0.3     2.6    -6.4    97.5
2022 11 06  0008   59889     480    0    -0.4     2.8    -0.1     2.8    -2.8    98.2
2022 11 06  0009   59889     540    0    -1.8     1.8    -0.4     2.6    -8.8   134.2
2022 11 06  0010   59889     600    0    -3.2     1.1    -0.7     3.5   -11.7   161.5
2022 11 06  0011   59889     660    0    -3.3     0.7    -0.8     3.4   -13.8   168.1
2022 11 06  0012   59889     720    0    -3.3     0.9    -0.7     3.5   -11.6   164.8
2022 11 06  0013   59889     780    0    -2.9     0.8    -0.7     3.1   -12.6   164.2
2022 11 06  0014   59889     840    0    -3.4     1.0    -0.3     3.5    -5.6   162.8
2022 11 06  0015   59889     900    0    -3.4     0.9    -0.3     3.6    -5.4   165.4
2022 11 06  0016   59889     960    0    -3.4     0.9    -0.4     3.5    -7.1   164.8
2022 11 06  0017   59889    1020    0    -3.0     0.6    -0.5     3.1    -9.1   168.6
2022 11 06  0018   59889    1080    0    -3.0     0.4    -0.5     3.1    -9.4   173.4
2022 11 06  0019   59889    1140    0    -3.5     0.7    -0.7     3.6   -11.7   168.4
2022 11 06  0020   59889    1200    0    -3.5     0.7    -0.8     3.6   -12.7   169.0
2022 11 06  0021   59889    1260    0    -3.4     0.5    -0.9     3.6   -14.1   171.9
2022 11 06  0022   59889    1320    0    -3.5     0.5    -0.9     3.6   -13.8   172.3
2022 11 06  0023   59889    1380    0    -3.5     0.6    -0.8     3.6   -13.1   170.4
2022 11 06  0024   59889    1440    0    -3.6     0.7    -0.7     3.7   -10.8   169.0
2022 11 06  0025   59889    1500    0    -3.6     0.6    -0.7     3.7   -11.5   171.2
2022 11 06  0026   59889    1560    0    -3.7     0.6    -0.7     3.8   -10.7   171.1
2022 11 06  0027   59889    1620    0    -3.7     0.7    -0.7     3.9   -10.0   169.6
2022 11 06  0028   59889    1680    0    -3.7     0.6    -0.6     3.8    -9.7   171.2
2022 11 06  0029   59889    1740    0    -3.8     0.6    -0.5     3.8    -7.0   170.8
2022 11 06  0030   59889    1800    0    -3.6     0.6    -0.6     3.7    -9.0   170.4
2022 11 06  0031   59889    1860    0    -2.9     0.5    -0.2     3.0    -3.1   170.4
2022 11 06  0032   59889    1920    0    -3.7     0.6    -0.1     3.7    -0.9   171.0
2022 11 06  0033   59889    1980    0    -3.6     1.0    -0.2     3.8    -3.0   164.3
2022 11 06  0034   59889    2040    0    -3.7     1.0    -0.2     3.8    -2.6   164.1
2022 11 06  0035   59889    2100    0    -3.6     0.9    -0.2     3.7    -3.0   165.2
2022 11 06  0036   59889    2160    0    -3.5     0.9    -0.2     3.6    -2.6   165.4
2022 11 06  0037   59889    2220    0    -3.5     1.2     0.1     3.7     1.3   161.6
2022 11 06  0038   59889    2280    0    -3.4     1.2     0.2     3.6     3.1   159.9
2022 11 06  0039   59889    2340    0    -3.5     1.3     0.2     3.7     3.9   160.0
2022 11 06  0040   59889    2400    0    -3.3     1.3     0.3     3.5     5.2   158.4
2022 11 06  0041   59889    2460    0    -3.3     1.5     0.3     3.6     4.8   156.0
2022 11 06  0042   59889    2520    0    -3.1     1.6     0.4     3.6     6.6   152.5
2022 11 06  0043   59889    2580    0    -3.4     1.6     0.3     3.7     4.1   155.2
2022 11 06  0044   59889    2640    0    -3.0     1.2     0.3     3.2     4.6   157.4
2022 11 06  0045   59889    2700    0    -3.1     1.4     0.3     3.4     5.6   156.1
2022 11 06  0046   59889    2760    0    -3.2     1.4     0.6     3.5    10.2   156.1
2022 11 06  0047   59889    2820    0    -3.0     1.5     0.7     3.4    11.3   153.5
2022 11 06  0048   59889    2880    0    -3.1     1.5     0.7     3.5    11.5   155.0
2022 11 06  0049   59889    2940    0    -2.9     1.2     0.4     3.2     8.0   157.8
2022 11 06  0050   59889    3000    0    -2.9     1.2     0.6     3.2    10.6   157.9
2022 11 06  0051   59889    3060    0    -3.2     1.1     0.4     3.4     6.9   161.4
2022 11 06  0052   59889    3120    0    -2.8     1.1     0.6     3.0    10.8   159.1
2022 11 06  0053   59889    3180    0    -2.5     1.0     0.6     2.8    12.2   157.8
2022 11 06  0054   59889    3240    0    -3.0     1.1     0.5     3.2     9.1   160.4
2022 11 06  0055   59889    3300    0    -2.6     1.2     0.7     2.9    13.1   154.3
2022 11 06  0056   59889    3360    0    -2.4     1.2     0.7     2.8    15.1   152.3
2022 11 06  0057   59889    3420    0    -2.4     1.3     0.7     2.8    15.2   152.4
2022 11 06  0058   59889    3480    0    -2.2     1.3     0.7     2.7    16.4   149.6
2022 11 06  0059   59889    3540    0    -2.1     1.3     0.7     2.6    16.7   149.3
2022 11 06  0100   59889    3600    0    -2.3     1.3     0.8     2.7    16.8   150.0
2022 11 06  0101   59889    3660    0    -2.3     1.1     0.8     2.7    17.7   153.9
2022 11 06  0102   59889    3720    0    -2.3     1.1     0.8     2.6    16.9   153.3
2022 11 06  0103   59889    3780    0    -2.6     1.5     0.8     3.1    14.9   151.1
2022 11 06  0104   59889    3840    0    -2.9     1.5     0.6     3.3    10.7   152.7
2022 11 06  0105   59889    3900    0    -3.4     1.4     0.2     3.7     3.4   158.3
2022 11 06  0106   59889    3960    0    -3.3     1.5     0.3     3.6     5.4   155.3
2022 11 06  0107   59889    4020    0    -3.5     1.5     0.2     3.8     2.8   156.6
2022 11 06  0108   59889    4080    0    -3.3     1.7     0.4     3.7     6.8   153.0
2022 11 06  0109   59889    4140    0    -3.4     1.7     0.4     3.8     6.6   153.2
2022 11 06  0110   59889    4200    0    -3.4     1.7     0.4     3.8     6.1   154.2
2022 11 06  0111   59889    4260    0    -3.3     1.7     0.5     3.8     7.2   152.3
2022 11 06  0112   59889    4320    0    -3.4     1.6     0.5     3.7     7.1   154.7
2022 11 06  0113   59889    4380    0    -3.7     1.5    -0.1     4.0    -0.7   158.2
2022 11 06  0114   59889    4440    0    -3.8     0.8    -0.7     4.0   -10.6   167.8
2022 11 06  0115   59889    4500    0    -3.7     0.7    -1.0     3.9   -14.4   168.9
2022 11 06  0116   59889    4560    0    -3.7     0.7    -0.7     3.8   -10.6   169.5
2022 11 06  0117   59889    4620    0    -3.8     0.7    -0.4     3.9    -6.4   169.8
2022 11 06  0118   59889    4680    0    -3.7     0.7    -0.3     3.8    -4.6   169.5
2022 11 06  0119   59889    4740    0    -3.6     1.2     0.1     3.8     1.6   160.9
2022 11 06  0120   59889    4800    0    -3.7     1.3     0.2     3.9     2.2   161.4
2022 11 06  0121   59889    4860    0    -3.6     1.2     0.1     3.8     0.9   161.3
2022 11 06  0122   59889    4920    0    -3.6     1.4     0.2     3.9     2.6   159.2
