:Data_list: 20200424_ace_sis_5m.txt
:Created: 2020 Apr 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 04 24  0000    58963       0      0    2.39e+00    0    1.67e+00
2020 04 24  0005    58963     300      0    2.38e+00    0    1.68e+00
2020 04 24  0010    58963     600      0    2.45e+00    0    1.73e+00
2020 04 24  0015    58963     900      0    2.46e+00    0    1.74e+00
2020 04 24  0020    58963    1200      0    2.46e+00    0    1.72e+00
2020 04 24  0025    58963    1500      0    2.44e+00    0    1.71e+00
2020 04 24  0030    58963    1800      0    2.43e+00    0    1.69e+00
2020 04 24  0035    58963    2100      0    2.42e+00    0    1.70e+00
2020 04 24  0040    58963    2400      0    2.39e+00    0    1.67e+00
2020 04 24  0045    58963    2700      0    2.45e+00    0    1.72e+00
2020 04 24  0050    58963    3000      0    2.45e+00    0    1.72e+00
2020 04 24  0055    58963    3300      0    2.46e+00    0    1.71e+00
2020 04 24  0100    58963    3600      0    2.43e+00    0    1.70e+00
2020 04 24  0105    58963    3900      0    2.45e+00    0    1.72e+00
2020 04 24  0110    58963    4200      0    2.43e+00    0    1.70e+00
2020 04 24  0115    58963    4500      0    2.35e+00    0    1.65e+00
2020 04 24  0120    58963    4800      0    2.46e+00    0    1.73e+00
2020 04 24  0125    58963    5100      0    2.46e+00    0    1.72e+00
2020 04 24  0130    58963    5400      0    2.39e+00    0    1.67e+00
2020 04 24  0135    58963    5700      0    2.41e+00    0    1.70e+00
2020 04 24  0140    58963    6000      0    2.46e+00    0    1.71e+00
2020 04 24  0145    58963    6300      0    2.43e+00    0    1.71e+00
2020 04 24  0150    58963    6600      0    2.44e+00    0    1.71e+00
2020 04 24  0155    58963    6900      0    2.41e+00    0    1.70e+00
2020 04 24  0200    58963    7200      0    2.55e+00    0    1.81e+00
2020 04 24  0205    58963    7500      0    2.43e+00    0    1.72e+00
2020 04 24  0210    58963    7800      0    2.44e+00    0    1.71e+00
2020 04 24  0215    58963    8100      0    2.42e+00    0    1.70e+00
2020 04 24  0220    58963    8400      0    2.38e+00    0    1.67e+00
2020 04 24  0225    58963    8700      0    2.41e+00    0    1.69e+00
2020 04 24  0230    58963    9000      0    2.42e+00    0    1.70e+00
2020 04 24  0235    58963    9300      0    2.47e+00    0    1.73e+00
2020 04 24  0240    58963    9600      0    2.43e+00    0    1.70e+00
2020 04 24  0245    58963    9900      0    2.45e+00    0    1.73e+00
2020 04 24  0250    58963   10200      0    2.40e+00    0    1.69e+00
