:Data_list: 20200513_ace_sis_5m.txt
:Created: 2020 May 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 05 13  0000    58982       0      0    2.36e+00    0    1.65e+00
2020 05 13  0005    58982     300      0    2.44e+00    0    1.72e+00
2020 05 13  0010    58982     600      0    2.39e+00    0    1.67e+00
2020 05 13  0015    58982     900      0    2.32e+00    0    1.62e+00
2020 05 13  0020    58982    1200      0    2.30e+00    0    1.60e+00
2020 05 13  0025    58982    1500      0    2.33e+00    0    1.65e+00
2020 05 13  0030    58982    1800      0    2.43e+00    0    1.71e+00
2020 05 13  0035    58982    2100      0    2.41e+00    0    1.68e+00
2020 05 13  0040    58982    2400      0    2.43e+00    0    1.69e+00
2020 05 13  0045    58982    2700      0    2.51e+00    0    1.75e+00
2020 05 13  0050    58982    3000      0    2.36e+00    0    1.66e+00
2020 05 13  0055    58982    3300      0    2.32e+00    0    1.63e+00
2020 05 13  0100    58982    3600      0    2.34e+00    0    1.64e+00
2020 05 13  0105    58982    3900      0    2.36e+00    0    1.65e+00
2020 05 13  0110    58982    4200      0    2.45e+00    0    1.72e+00
2020 05 13  0115    58982    4500      0    2.42e+00    0    1.69e+00
2020 05 13  0120    58982    4800      0    2.42e+00    0    1.68e+00
2020 05 13  0125    58982    5100      0    2.38e+00    0    1.65e+00
2020 05 13  0130    58982    5400      0    2.39e+00    0    1.66e+00
2020 05 13  0135    58982    5700      0    2.44e+00    0    1.71e+00
2020 05 13  0140    58982    6000      0    2.42e+00    0    1.69e+00
2020 05 13  0145    58982    6300      0    2.51e+00    0    1.79e+00
2020 05 13  0150    58982    6600      9   -1.00e+05    9   -1.00e+05
2020 05 13  0155    58982    6900      0    2.43e+00    0    1.70e+00
2020 05 13  0200    58982    7200      0    2.32e+00    0    1.61e+00
2020 05 13  0205    58982    7500      0    2.36e+00    0    1.65e+00
2020 05 13  0210    58982    7800      0    2.39e+00    0    1.68e+00
2020 05 13  0215    58982    8100      0    2.43e+00    0    1.70e+00
2020 05 13  0220    58982    8400      0    2.44e+00    0    1.70e+00
2020 05 13  0225    58982    8700      0    2.44e+00    0    1.71e+00
2020 05 13  0230    58982    9000      0    2.42e+00    0    1.69e+00
2020 05 13  0235    58982    9300      0    2.34e+00    0    1.62e+00
2020 05 13  0240    58982    9600      9   -1.00e+05    9   -1.00e+05
2020 05 13  0245    58982    9900      0    2.40e+00    0    1.68e+00
2020 05 13  0250    58982   10200      0    2.43e+00    0    1.70e+00
2020 05 13  0255    58982   10500      0    2.47e+00    0    1.74e+00
2020 05 13  0300    58982   10800      0    2.45e+00    0    1.72e+00
2020 05 13  0305    58982   11100      0    2.43e+00    0    1.69e+00
2020 05 13  0310    58982   11400      0    2.37e+00    0    1.66e+00
2020 05 13  0315    58982   11700      0    2.39e+00    0    1.67e+00
2020 05 13  0320    58982   12000      0    2.41e+00    0    1.70e+00
2020 05 13  0325    58982   12300      0    2.45e+00    0    1.73e+00
2020 05 13  0330    58982   12600      0    2.46e+00    0    1.72e+00
2020 05 13  0335    58982   12900      0    2.43e+00    0    1.70e+00
2020 05 13  0340    58982   13200      0    2.38e+00    0    1.68e+00
2020 05 13  0345    58982   13500      0    2.34e+00    0    1.63e+00
2020 05 13  0350    58982   13800      0    2.39e+00    0    1.69e+00
2020 05 13  0355    58982   14100      0    2.40e+00    0    1.67e+00
2020 05 13  0400    58982   14400      0    2.43e+00    0    1.70e+00
2020 05 13  0405    58982   14700      0    2.41e+00    0    1.69e+00
2020 05 13  0410    58982   15000      0    2.40e+00    0    1.67e+00
2020 05 13  0415    58982   15300      0    2.38e+00    0    1.66e+00
2020 05 13  0420    58982   15600      0    2.37e+00    0    1.65e+00
2020 05 13  0425    58982   15900      0    2.37e+00    0    1.66e+00
2020 05 13  0430    58982   16200      0    2.39e+00    0    1.68e+00
2020 05 13  0435    58982   16500      0    2.48e+00    0    1.73e+00
2020 05 13  0440    58982   16800      0    2.40e+00    0    1.68e+00
2020 05 13  0445    58982   17100      0    2.41e+00    0    1.69e+00
2020 05 13  0450    58982   17400      0    2.32e+00    0    1.65e+00
