:Data_list: 20191215_ace_sis_5m.txt
:Created: 2019 Dec 15 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2019 12 15  0000    58832       0      0    2.62e+00    0    1.83e+00
2019 12 15  0005    58832     300      0    2.67e+00    0    1.87e+00
2019 12 15  0010    58832     600      0    2.63e+00    0    1.84e+00
2019 12 15  0015    58832     900      0    2.59e+00    0    1.81e+00
2019 12 15  0020    58832    1200      0    2.59e+00    0    1.79e+00
2019 12 15  0025    58832    1500      0    2.61e+00    0    1.83e+00
2019 12 15  0030    58832    1800      0    2.67e+00    0    1.89e+00
2019 12 15  0035    58832    2100      0    2.56e+00    0    1.81e+00
2019 12 15  0040    58832    2400      0    2.57e+00    0    1.81e+00
2019 12 15  0045    58832    2700      0    2.64e+00    0    1.87e+00
2019 12 15  0050    58832    3000      0    2.66e+00    0    1.87e+00
2019 12 15  0055    58832    3300      0    2.65e+00    0    1.86e+00
2019 12 15  0100    58832    3600      0    2.62e+00    0    1.82e+00
2019 12 15  0105    58832    3900      0    2.57e+00    0    1.82e+00
2019 12 15  0110    58832    4200      0    2.66e+00    0    1.88e+00
2019 12 15  0115    58832    4500      0    2.71e+00    0    1.90e+00
2019 12 15  0120    58832    4800      0    2.64e+00    0    1.85e+00
2019 12 15  0125    58832    5100      0    2.62e+00    0    1.86e+00
2019 12 15  0130    58832    5400      0    2.66e+00    0    1.86e+00
2019 12 15  0135    58832    5700      0    2.62e+00    0    1.84e+00
2019 12 15  0140    58832    6000      0    2.60e+00    0    1.84e+00
2019 12 15  0145    58832    6300      0    2.58e+00    0    1.83e+00
2019 12 15  0150    58832    6600      0    2.63e+00    0    1.84e+00
2019 12 15  0155    58832    6900      0    2.59e+00    0    1.82e+00
2019 12 15  0200    58832    7200      0    2.64e+00    0    1.85e+00
2019 12 15  0205    58832    7500      0    2.64e+00    0    1.86e+00
2019 12 15  0210    58832    7800      0    2.64e+00    0    1.85e+00
2019 12 15  0215    58832    8100      0    2.64e+00    0    1.86e+00
2019 12 15  0220    58832    8400      0    2.58e+00    0    1.82e+00
2019 12 15  0225    58832    8700      0    2.67e+00    0    1.88e+00
2019 12 15  0230    58832    9000      0    2.64e+00    0    1.85e+00
2019 12 15  0235    58832    9300      0    2.62e+00    0    1.86e+00
2019 12 15  0240    58832    9600      0    2.64e+00    0    1.85e+00
2019 12 15  0245    58832    9900      0    2.62e+00    0    1.84e+00
2019 12 15  0250    58832   10200      0    2.64e+00    0    1.86e+00
2019 12 15  0255    58832   10500      0    2.64e+00    0    1.86e+00
2019 12 15  0300    58832   10800      0    2.60e+00    0    1.84e+00
2019 12 15  0305    58832   11100      0    2.66e+00    0    1.90e+00
2019 12 15  0310    58832   11400      0    2.61e+00    0    1.83e+00
2019 12 15  0315    58832   11700      0    2.62e+00    0    1.85e+00
2019 12 15  0320    58832   12000      0    2.62e+00    0    1.85e+00
2019 12 15  0325    58832   12300      0    2.67e+00    0    1.88e+00
2019 12 15  0330    58832   12600      0    2.72e+00    0    1.92e+00
2019 12 15  0335    58832   12900      0    2.71e+00    0    1.91e+00
2019 12 15  0340    58832   13200      0    2.62e+00    0    1.82e+00
2019 12 15  0345    58832   13500      0    2.67e+00    0    1.87e+00
2019 12 15  0350    58832   13800      0    2.68e+00    0    1.89e+00
2019 12 15  0355    58832   14100      0    2.64e+00    0    1.87e+00
2019 12 15  0400    58832   14400      0    2.63e+00    0    1.85e+00
2019 12 15  0405    58832   14700      0    2.63e+00    0    1.86e+00
2019 12 15  0410    58832   15000      0    2.63e+00    0    1.85e+00
2019 12 15  0415    58832   15300      0    2.65e+00    0    1.87e+00
2019 12 15  0420    58832   15600      0    2.69e+00    0    1.90e+00
2019 12 15  0425    58832   15900      0    2.75e+00    0    1.93e+00
2019 12 15  0430    58832   16200      0    2.63e+00    0    1.86e+00
2019 12 15  0435    58832   16500      0    2.62e+00    0    1.83e+00
2019 12 15  0440    58832   16800      0    2.62e+00    0    1.85e+00
2019 12 15  0445    58832   17100      0    2.63e+00    0    1.86e+00
2019 12 15  0450    58832   17400      0    2.65e+00    0    1.87e+00
2019 12 15  0455    58832   17700      0    2.65e+00    0    1.85e+00
2019 12 15  0500    58832   18000      0    2.65e+00    0    1.86e+00
2019 12 15  0505    58832   18300      0    2.68e+00    0    1.90e+00
2019 12 15  0510    58832   18600      0    2.62e+00    0    1.83e+00
2019 12 15  0515    58832   18900      0    2.66e+00    0    1.88e+00
2019 12 15  0520    58832   19200      0    2.66e+00    0    1.86e+00
2019 12 15  0525    58832   19500      0    2.68e+00    0    1.90e+00
2019 12 15  0530    58832   19800      0    2.64e+00    0    1.85e+00
2019 12 15  0535    58832   20100      0    2.62e+00    0    1.84e+00
2019 12 15  0540    58832   20400      0    2.64e+00    0    1.86e+00
2019 12 15  0545    58832   20700      0    2.73e+00    0    1.93e+00
2019 12 15  0550    58832   21000      0    2.71e+00    0    1.90e+00
2019 12 15  0555    58832   21300      0    2.66e+00    0    1.88e+00
2019 12 15  0600    58832   21600      0    2.64e+00    0    1.86e+00
2019 12 15  0605    58832   21900      0    2.64e+00    0    1.85e+00
2019 12 15  0610    58832   22200      0    2.65e+00    0    1.86e+00
2019 12 15  0615    58832   22500      0    2.61e+00    0    1.84e+00
2019 12 15  0620    58832   22800      0    2.67e+00    0    1.87e+00
2019 12 15  0625    58832   23100      0    2.72e+00    0    1.91e+00
2019 12 15  0630    58832   23400      0    2.67e+00    0    1.86e+00
2019 12 15  0635    58832   23700      0    2.66e+00    0    1.85e+00
2019 12 15  0640    58832   24000      0    2.69e+00    0    1.89e+00
2019 12 15  0645    58832   24300      0    2.68e+00    0    1.90e+00
2019 12 15  0650    58832   24600      0    2.61e+00    0    1.82e+00
2019 12 15  0655    58832   24900      0    2.66e+00    0    1.86e+00
2019 12 15  0700    58832   25200      0    2.65e+00    0    1.87e+00
2019 12 15  0705    58832   25500      0    2.68e+00    0    1.88e+00
2019 12 15  0710    58832   25800      0    2.72e+00    0    1.90e+00
2019 12 15  0715    58832   26100      0    2.72e+00    0    1.92e+00
2019 12 15  0720    58832   26400      0    2.65e+00    0    1.86e+00
2019 12 15  0725    58832   26700      0    2.69e+00    0    1.91e+00
2019 12 15  0730    58832   27000      0    2.70e+00    0    1.87e+00
2019 12 15  0735    58832   27300      0    2.62e+00    0    1.82e+00
2019 12 15  0740    58832   27600      0    2.59e+00    0    1.81e+00
2019 12 15  0745    58832   27900      0    2.64e+00    0    1.86e+00
2019 12 15  0750    58832   28200      0    2.61e+00    0    1.82e+00
2019 12 15  0755    58832   28500      0    2.67e+00    0    1.86e+00
2019 12 15  0800    58832   28800      0    2.59e+00    0    1.82e+00
2019 12 15  0805    58832   29100      0    2.71e+00    0    1.90e+00
2019 12 15  0810    58832   29400      0    2.69e+00    0    1.88e+00
2019 12 15  0815    58832   29700      0    2.67e+00    0    1.87e+00
2019 12 15  0820    58832   30000      0    2.66e+00    0    1.87e+00
2019 12 15  0825    58832   30300      0    2.67e+00    0    1.90e+00
2019 12 15  0830    58832   30600      0    2.65e+00    0    1.87e+00
2019 12 15  0835    58832   30900      0    2.67e+00    0    1.89e+00
2019 12 15  0840    58832   31200      0    2.65e+00    0    1.87e+00
2019 12 15  0845    58832   31500      0    2.67e+00    0    1.88e+00
2019 12 15  0850    58832   31800      0    2.71e+00    0    1.92e+00
2019 12 15  0855    58832   32100      0    2.69e+00    0    1.89e+00
2019 12 15  0900    58832   32400      0    2.67e+00    0    1.85e+00
2019 12 15  0905    58832   32700      0    2.71e+00    0    1.91e+00
2019 12 15  0910    58832   33000      0    2.65e+00    0    1.86e+00
2019 12 15  0915    58832   33300      0    2.65e+00    0    1.85e+00
2019 12 15  0920    58832   33600      0    2.66e+00    0    1.88e+00
2019 12 15  0925    58832   33900      0    2.68e+00    0    1.88e+00
2019 12 15  0930    58832   34200      0    2.64e+00    0    1.85e+00
2019 12 15  0935    58832   34500      0    2.69e+00    0    1.89e+00
2019 12 15  0940    58832   34800      0    2.71e+00    0    1.91e+00
2019 12 15  0945    58832   35100      0    2.68e+00    0    1.88e+00
2019 12 15  0950    58832   35400      0    2.67e+00    0    1.87e+00
2019 12 15  0955    58832   35700      9   -1.00e+05    9   -1.00e+05
