:Data_list: 20170924_ace_mag_1m.txt
:Created: 2017 Sep 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2017 09 24  0000   58020       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0001   58020      60    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0002   58020     120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0003   58020     180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0004   58020     240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0005   58020     300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0006   58020     360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0007   58020     420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0008   58020     480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0009   58020     540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0010   58020     600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0011   58020     660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0012   58020     720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0013   58020     780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0014   58020     840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0015   58020     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0016   58020     960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0017   58020    1020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0018   58020    1080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0019   58020    1140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0020   58020    1200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0021   58020    1260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0022   58020    1320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0023   58020    1380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0024   58020    1440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0025   58020    1500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0026   58020    1560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0027   58020    1620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0028   58020    1680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0029   58020    1740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0030   58020    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0031   58020    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0032   58020    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0033   58020    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0034   58020    2040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0035   58020    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0036   58020    2160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0037   58020    2220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0038   58020    2280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0039   58020    2340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0040   58020    2400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0041   58020    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0042   58020    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0043   58020    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 09 24  0044   58020    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
