:Data_list: 20101110_ace_swepam_1m.txt
:Created: 2010 Nov 11 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 11 10  0000   55510       0    1        0.1      353.2     3.43e+04
2010 11 10  0001   55510      60    1        0.1      347.6     3.29e+04
2010 11 10  0002   55510     120    1        0.1      344.5     5.50e+04
2010 11 10  0003   55510     180    1        0.0      356.1     4.34e+04
2010 11 10  0004   55510     240    1        0.1      343.9     4.48e+04
2010 11 10  0005   55510     300    1        0.0      363.4     3.01e+04
2010 11 10  0006   55510     360    1        0.0      361.9     3.74e+04
2010 11 10  0007   55510     420    1        0.0      344.4     4.08e+04
2010 11 10  0008   55510     480    1        0.1      327.7     2.82e+04
2010 11 10  0009   55510     540    1        0.0      345.1     6.36e+04
2010 11 10  0010   55510     600    0        0.1      359.5     4.20e+04
2010 11 10  0011   55510     660    0        0.1      347.1     3.98e+04
2010 11 10  0012   55510     720    1        0.1      349.2     5.60e+04
2010 11 10  0013   55510     780    0        0.0      359.3     2.87e+04
2010 11 10  0014   55510     840    1        0.0      365.7     3.75e+04
2010 11 10  0015   55510     900    1        0.1      347.5     6.61e+04
2010 11 10  0016   55510     960    1        0.1      359.0     4.83e+04
2010 11 10  0017   55510    1020    1        0.0      370.5     3.05e+04
2010 11 10  0018   55510    1080    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0019   55510    1140    1        0.2      278.9    -1.00e+05
2010 11 10  0020   55510    1200    1        0.1      273.0    -1.00e+05
2010 11 10  0021   55510    1260    0        0.1      297.4     2.27e+04
2010 11 10  0022   55510    1320    1        0.0      351.7     5.95e+04
2010 11 10  0023   55510    1380    1        0.0      367.6     4.43e+04
2010 11 10  0024   55510    1440    1        0.1      349.1     7.76e+04
2010 11 10  0025   55510    1500    1        0.0      355.4     3.33e+04
2010 11 10  0026   55510    1560    1        0.1      349.5     4.60e+04
2010 11 10  0027   55510    1620    1        0.1      344.2     8.27e+04
2010 11 10  0028   55510    1680    1        0.0      353.8     2.98e+04
2010 11 10  0029   55510    1740    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0030   55510    1800    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0031   55510    1860    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0032   55510    1920    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0033   55510    1980    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0034   55510    2040    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0035   55510    2100    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0036   55510    2160    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0037   55510    2220    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0038   55510    2280    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0039   55510    2340    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0040   55510    2400    1        0.0      354.6     4.89e+04
2010 11 10  0041   55510    2460    1        0.1      338.9     5.53e+04
2010 11 10  0042   55510    2520    1        0.0      355.5     5.30e+04
2010 11 10  0043   55510    2580    1        0.1      336.5     4.91e+04
2010 11 10  0044   55510    2640    1        0.0      353.1     3.65e+04
2010 11 10  0045   55510    2700    1        0.0      359.6     4.29e+04
2010 11 10  0046   55510    2760    1        0.0      360.6     4.62e+04
2010 11 10  0047   55510    2820    1        0.0      364.0     3.25e+04
2010 11 10  0048   55510    2880    1        0.0      364.2     3.35e+04
2010 11 10  0049   55510    2940    1        0.0      364.4     3.44e+04
2010 11 10  0050   55510    3000    1        0.0      364.4     4.80e+04
2010 11 10  0051   55510    3060    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0052   55510    3120    0        0.3      277.9    -1.00e+05
2010 11 10  0053   55510    3180    1        0.1      341.5     5.50e+04
2010 11 10  0054   55510    3240    0        0.0      357.2     3.52e+04
2010 11 10  0055   55510    3300    1        0.0      362.5     4.45e+04
2010 11 10  0056   55510    3360    1        0.1      338.6     6.20e+04
2010 11 10  0057   55510    3420    1        0.0      365.0     3.96e+04
2010 11 10  0058   55510    3480    1        0.0      361.9     3.22e+04
2010 11 10  0059   55510    3540    1        0.0      361.6     2.96e+04
2010 11 10  0100   55510    3600    1        0.0      365.5     3.73e+04
2010 11 10  0101   55510    3660    1        0.0      362.6     3.36e+04
2010 11 10  0102   55510    3720    1        0.1      335.1     5.25e+04
2010 11 10  0103   55510    3780    1        0.0      355.3     2.31e+04
2010 11 10  0104   55510    3840    1        0.0      357.5     3.32e+04
2010 11 10  0105   55510    3900    1        0.0      359.8     4.33e+04
2010 11 10  0106   55510    3960    1        0.0      333.0     3.16e+04
2010 11 10  0107   55510    4020    0        0.0      363.2    -1.00e+05
2010 11 10  0108   55510    4080    1        0.0      381.9     5.32e+04
2010 11 10  0109   55510    4140    1        0.0      364.0     1.18e+04
2010 11 10  0110   55510    4200    1        0.0      414.8    -1.00e+05
2010 11 10  0111   55510    4260    1        0.0      402.1     7.52e+04
2010 11 10  0112   55510    4320    1        0.0      417.8    -1.00e+05
2010 11 10  0113   55510    4380    1        0.0      438.9     1.04e+05
2010 11 10  0114   55510    4440    1        0.0      402.9     5.27e+04
2010 11 10  0115   55510    4500    1        0.0      407.3     5.38e+04
2010 11 10  0116   55510    4560    0        0.8      286.1    -1.00e+05
2010 11 10  0117   55510    4620    0        0.6      289.2    -1.00e+05
2010 11 10  0118   55510    4680    0        0.7      289.9    -1.00e+05
2010 11 10  0119   55510    4740    0        0.8      288.2    -1.00e+05
2010 11 10  0120   55510    4800    1        0.7      289.2    -1.00e+05
2010 11 10  0121   55510    4860    1        0.6      290.1    -1.00e+05
2010 11 10  0122   55510    4920    0        1.3      288.3    -1.00e+05
2010 11 10  0123   55510    4980    0        1.1      287.9    -1.00e+05
2010 11 10  0124   55510    5040    9    -9999.9    -9999.9    -1.00e+05
2010 11 10  0125   55510    5100    0        1.1      286.9    -1.00e+05
2010 11 10  0126   55510    5160    1        1.3      287.6    -1.00e+05
2010 11 10  0127   55510    5220    0        1.1      289.6    -1.00e+05
2010 11 10  0128   55510    5280    1        1.0      286.3    -1.00e+05
2010 11 10  0129   55510    5340    0        1.3      286.0    -1.00e+05
2010 11 10  0130   55510    5400    1        1.3      286.8    -1.00e+05
2010 11 10  0131   55510    5460    0        1.1      288.4    -1.00e+05
2010 11 10  0132   55510    5520    1        1.1      286.5    -1.00e+05
2010 11 10  0133   55510    5580    1        0.9      286.6    -1.00e+05
2010 11 10  0134   55510    5640    1        0.9      285.5    -1.00e+05
2010 11 10  0135   55510    5700    1        1.1      285.5    -1.00e+05
2010 11 10  0136   55510    5760    0        0.9      283.8    -1.00e+05
2010 11 10  0137   55510    5820    0        0.6      282.2    -1.00e+05
2010 11 10  0138   55510    5880    0        0.5      282.2    -1.00e+05
2010 11 10  0139   55510    5940    1        0.3      282.9    -1.00e+05
2010 11 10  0140   55510    6000    1        0.5      280.5    -1.00e+05
2010 11 10  0141   55510    6060    0        0.5      286.9    -1.00e+05
2010 11 10  0142   55510    6120    1        0.5      288.4    -1.00e+05
2010 11 10  0143   55510    6180    0        0.6      286.1    -1.00e+05
2010 11 10  0144   55510    6240    1        0.5      284.5    -1.00e+05
2010 11 10  0145   55510    6300    1        0.6      286.7    -1.00e+05
2010 11 10  0146   55510    6360    1        0.4      287.4    -1.00e+05
2010 11 10  0147   55510    6420    0        0.5      287.2    -1.00e+05
2010 11 10  0148   55510    6480    0        0.6      289.2    -1.00e+05
2010 11 10  0149   55510    6540    0        0.6      285.7     1.35e+04
2010 11 10  0150   55510    6600    1        0.6      287.3    -1.00e+05
2010 11 10  0151   55510    6660    0        0.6      283.4    -1.00e+05
2010 11 10  0152   55510    6720    0        0.7      286.0    -1.00e+05
2010 11 10  0153   55510    6780    0        0.8      288.6    -1.00e+05
2010 11 10  0154   55510    6840    1        0.5      284.7    -1.00e+05
2010 11 10  0155   55510    6900    1        0.1      286.4     2.77e+04
2010 11 10  0156   55510    6960    1        0.5      284.9     1.24e+04
2010 11 10  0157   55510    7020    1    -9999.9    -9999.9    -1.00e+05
2010 11 10  0158   55510    7080    0        0.7      284.9    -1.00e+05
2010 11 10  0159   55510    7140    1        0.7      284.5    -1.00e+05
2010 11 10  0200   55510    7200    1        0.7      287.3     1.06e+04
2010 11 10  0201   55510    7260    0        0.6      288.7    -1.00e+05
2010 11 10  0202   55510    7320    1        0.6      282.1    -1.00e+05
2010 11 10  0203   55510    7380    1        0.1      312.0     5.91e+04
2010 11 10  0204   55510    7440    1        0.7      287.0    -1.00e+05
2010 11 10  0205   55510    7500    0        0.5      287.7    -1.00e+05
2010 11 10  0206   55510    7560    0        0.6      289.5    -1.00e+05
2010 11 10  0207   55510    7620    1        0.9      287.0    -1.00e+05
