:Data_list: 20140412_ace_swepam_1m.txt
:Created: 2014 Apr 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2014 04 12  0000   56759       0    0        5.2      357.8     2.37e+04
2014 04 12  0001   56759      60    0        5.7      355.4     2.76e+04
2014 04 12  0002   56759     120    0        5.9      354.9     2.29e+04
2014 04 12  0003   56759     180    0        5.6      356.4     1.88e+04
2014 04 12  0004   56759     240    0        5.6      356.7     2.24e+04
2014 04 12  0005   56759     300    0        6.1      356.1     2.40e+04
2014 04 12  0006   56759     360    0        4.8      351.7     2.09e+04
2014 04 12  0007   56759     420    0        5.0      352.5     2.27e+04
2014 04 12  0008   56759     480    0        6.1      356.0     2.97e+04
2014 04 12  0009   56759     540    0        5.6      356.4     2.88e+04
2014 04 12  0010   56759     600    0        5.7      354.4     2.62e+04
2014 04 12  0011   56759     660    0        6.6      357.9     2.27e+04
2014 04 12  0012   56759     720    0        5.8      353.2     2.82e+04
2014 04 12  0013   56759     780    0        5.0      353.5     2.64e+04
2014 04 12  0014   56759     840    0        4.5      351.6     2.45e+04
2014 04 12  0015   56759     900    0        4.5      349.1     2.74e+04
2014 04 12  0016   56759     960    0        4.8      349.3     2.90e+04
2014 04 12  0017   56759    1020    0        4.6      350.4     3.12e+04
2014 04 12  0018   56759    1080    0        4.8      351.3     3.06e+04
2014 04 12  0019   56759    1140    0        5.1      352.0     3.06e+04
2014 04 12  0020   56759    1200    0        4.9      350.9     3.02e+04
2014 04 12  0021   56759    1260    0        5.3      349.4     2.66e+04
2014 04 12  0022   56759    1320    0        5.7      350.6     2.63e+04
2014 04 12  0023   56759    1380    0        5.0      351.0     2.59e+04
2014 04 12  0024   56759    1440    0        4.6      350.6     2.60e+04
2014 04 12  0025   56759    1500    0        5.1      350.6     2.79e+04
2014 04 12  0026   56759    1560    0        2.9      337.1     1.81e+04
2014 04 12  0027   56759    1620    0        4.8      344.3     2.90e+04
2014 04 12  0028   56759    1680    0        5.0      347.6     2.38e+04
2014 04 12  0029   56759    1740    0        2.4      332.7     1.38e+04
2014 04 12  0030   56759    1800    0        4.6      341.2     1.80e+04
