:Data_list: 20130323_ace_mag_1m.txt
:Created: 2013 Mar 24 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2013 03 23  0000   56374       0    0    -0.6     0.1     2.1     2.2    73.9   175.2
2013 03 23  0001   56374      60    0    -0.3     0.2     2.2     2.3    79.7   149.0
2013 03 23  0002   56374     120    0    -0.3     0.2     2.3     2.3    79.7   145.0
2013 03 23  0003   56374     180    0    -0.2     0.5     2.0     2.1    75.0   111.8
2013 03 23  0004   56374     240    0     0.0     0.9     1.8     2.0    63.5    87.9
2013 03 23  0005   56374     300    0     0.0     0.9     1.9     2.1    63.8    89.6
2013 03 23  0006   56374     360    0     0.2     0.6     2.0     2.1    71.6    71.6
2013 03 23  0007   56374     420    0     0.2     0.9     1.9     2.1    64.5    77.2
2013 03 23  0008   56374     480    0    -0.3     0.6     1.9     2.0    69.9   115.4
2013 03 23  0009   56374     540    0    -0.4     0.6     1.6     1.8    65.8   119.1
2013 03 23  0010   56374     600    0    -0.2     0.4     1.3     1.4    69.7   117.2
2013 03 23  0011   56374     660    0    -0.9     0.1     1.7     1.9    61.5   172.2
2013 03 23  0012   56374     720    0    -0.9     0.3     1.4     1.7    55.7   160.9
2013 03 23  0013   56374     780    0    -0.7     0.4     1.4     1.6    60.8   151.5
2013 03 23  0014   56374     840    0    -0.9    -0.2     1.5     1.8    58.9   191.3
2013 03 23  0015   56374     900    0    -0.7     0.5     1.2     1.5    55.2   147.6
2013 03 23  0016   56374     960    0    -0.9     0.1     1.5     1.8    60.2   174.1
2013 03 23  0017   56374    1020    0    -1.3    -0.2     1.5     2.0    49.4   191.0
2013 03 23  0018   56374    1080    0    -1.2    -0.3     1.4     1.8    48.3   195.4
2013 03 23  0019   56374    1140    0    -1.0    -0.1     1.3     1.6    52.9   187.8
2013 03 23  0020   56374    1200    0    -0.8    -0.0     1.1     1.4    55.4   182.0
2013 03 23  0021   56374    1260    0    -0.6     0.2     1.4     1.5    64.8   163.7
2013 03 23  0022   56374    1320    0    -0.5     0.4     1.4     1.5    65.3   137.2
2013 03 23  0023   56374    1380    0    -0.6     0.2     1.4     1.5    67.4   163.7
2013 03 23  0024   56374    1440    0    -0.0     0.5     1.6     1.7    72.2    94.4
2013 03 23  0025   56374    1500    0    -0.0     0.4     1.5     1.5    73.6    92.1
2013 03 23  0026   56374    1560    0    -0.3     0.3     1.6     1.6    74.5   139.0
2013 03 23  0027   56374    1620    0    -0.2     0.4     1.7     1.7    76.5   118.0
2013 03 23  0028   56374    1680    0    -0.4     0.3     1.7     1.8    73.4   139.2
2013 03 23  0029   56374    1740    0    -0.8     0.0     1.7     1.9    64.1   179.5
2013 03 23  0030   56374    1800    0    -0.9    -0.1     1.0     1.3    48.3   187.9
2013 03 23  0031   56374    1860    0    -0.8     0.0     0.8     1.1    44.5   177.4
2013 03 23  0032   56374    1920    0    -0.8     0.1     0.9     1.2    46.0   175.9
2013 03 23  0033   56374    1980    0    -0.7    -0.0     0.7     1.0    44.1   182.0
2013 03 23  0034   56374    2040    0    -0.9    -0.1     0.8     1.2    41.9   184.3
2013 03 23  0035   56374    2100    0    -0.8    -0.1     1.0     1.2    49.8   186.7
2013 03 23  0036   56374    2160    0    -0.9    -0.1     0.9     1.3    44.6   185.5
2013 03 23  0037   56374    2220    0    -0.9    -0.1     1.0     1.3    48.0   183.9
2013 03 23  0038   56374    2280    0    -0.8     0.0     1.0     1.3    51.3   177.0
2013 03 23  0039   56374    2340    0    -0.6     0.3     0.9     1.1    52.5   158.0
2013 03 23  0040   56374    2400    0    -0.6     0.0     0.8     1.0    53.7   175.1
2013 03 23  0041   56374    2460    0    -0.7     0.2     0.9     1.1    50.2   166.7
2013 03 23  0042   56374    2520    0    -0.6     0.1     0.8     1.0    51.8   170.6
2013 03 23  0043   56374    2580    0    -0.7     0.0     0.7     1.0    45.2   176.2
2013 03 23  0044   56374    2640    0    -0.7     0.1     0.6     0.9    40.9   175.9
2013 03 23  0045   56374    2700    0    -0.7     0.0     0.5     0.9    35.4   180.0
2013 03 23  0046   56374    2760    0    -0.8    -0.1     0.4     0.9    29.6   184.8
2013 03 23  0047   56374    2820    0    -1.1    -0.1     0.5     1.2    24.5   184.0
2013 03 23  0048   56374    2880    0    -1.1    -0.0     0.6     1.2    31.2   181.9
2013 03 23  0049   56374    2940    0    -0.9     0.0     0.6     1.1    36.2   177.1
