:Data_list: 20201226_ace_swepam_1m.txt
:Created: 2020 Dec 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2020 12 26  0000   59209       0    0        1.9      437.4     5.56e+04
2020 12 26  0001   59209      60    0        1.4      437.8     7.88e+04
2020 12 26  0002   59209     120    0        1.7      433.8     7.85e+04
2020 12 26  0003   59209     180    0        1.8      432.0     7.85e+04
2020 12 26  0004   59209     240    0        1.8      432.9     7.77e+04
2020 12 26  0005   59209     300    0        2.6      430.8     5.78e+04
2020 12 26  0006   59209     360    0        2.3      431.8     5.49e+04
2020 12 26  0007   59209     420    0        2.2      431.8     5.43e+04
2020 12 26  0008   59209     480    0        2.2      431.8     5.36e+04
2020 12 26  0009   59209     540    0        2.2      431.0     5.79e+04
2020 12 26  0010   59209     600    0        2.2      431.3     5.81e+04
2020 12 26  0011   59209     660    0        2.3      433.0     5.57e+04
2020 12 26  0012   59209     720    0        2.2      434.2     5.83e+04
2020 12 26  0013   59209     780    0        2.2      434.5     6.33e+04
2020 12 26  0014   59209     840    0        2.3      434.8     6.59e+04
2020 12 26  0015   59209     900    0        2.5      434.7     6.41e+04
2020 12 26  0016   59209     960    0        2.5      433.7     6.29e+04
2020 12 26  0017   59209    1020    0        2.0      433.9     7.08e+04
2020 12 26  0018   59209    1080    0        2.0      434.6     7.01e+04
2020 12 26  0019   59209    1140    0        2.0    -9999.9    -1.00e+05
2020 12 26  0020   59209    1200    0        1.7      437.6     7.89e+04
2020 12 26  0021   59209    1260    0        2.1      434.3     7.21e+04
2020 12 26  0022   59209    1320    0        2.0      436.4     6.48e+04
2020 12 26  0023   59209    1380    0        1.8      437.6     7.00e+04
2020 12 26  0024   59209    1440    0        1.8      438.8     7.32e+04
2020 12 26  0025   59209    1500    0        1.6      440.8     7.58e+04
2020 12 26  0026   59209    1560    0        1.4      438.7     8.26e+04
2020 12 26  0027   59209    1620    0        1.4      436.6     8.45e+04
2020 12 26  0028   59209    1680    0        1.4      436.0     8.27e+04
2020 12 26  0029   59209    1740    1        1.5      433.5     8.40e+04
2020 12 26  0030   59209    1800    0        1.6      433.6     7.91e+04
2020 12 26  0031   59209    1860    0        1.5      435.7     7.50e+04
2020 12 26  0032   59209    1920    0        1.6      436.2     7.72e+04
2020 12 26  0033   59209    1980    0        2.0      444.9     4.14e+04
2020 12 26  0034   59209    2040    0        1.7      440.2     4.07e+04
2020 12 26  0035   59209    2100    0        1.7      440.6     3.95e+04
2020 12 26  0036   59209    2160    0        1.6      439.4     4.23e+04
2020 12 26  0037   59209    2220    0        1.1      431.9     6.78e+04
2020 12 26  0038   59209    2280    0        1.3      434.5     6.48e+04
2020 12 26  0039   59209    2340    0        1.3      435.6     5.81e+04
2020 12 26  0040   59209    2400    0        1.4      434.5     5.39e+04
2020 12 26  0041   59209    2460    0        1.3      436.6     5.82e+04
2020 12 26  0042   59209    2520    0        1.3      436.6     5.74e+04
2020 12 26  0043   59209    2580    0        1.4      434.9     5.58e+04
2020 12 26  0044   59209    2640    0        1.4      435.7     6.04e+04
2020 12 26  0045   59209    2700    0        1.4      437.3     6.07e+04
2020 12 26  0046   59209    2760    0        1.3      438.5     5.76e+04
2020 12 26  0047   59209    2820    0        1.4      437.0     5.56e+04
2020 12 26  0048   59209    2880    0        1.3      435.9     4.60e+04
2020 12 26  0049   59209    2940    0        1.4      435.3     4.49e+04
2020 12 26  0050   59209    3000    0        1.5      436.6     4.15e+04
2020 12 26  0051   59209    3060    0        1.4      438.1     4.37e+04
2020 12 26  0052   59209    3120    0        1.4      438.1     4.38e+04
2020 12 26  0053   59209    3180    0        1.4      437.0     4.45e+04
2020 12 26  0054   59209    3240    0        1.2      436.0     4.48e+04
2020 12 26  0055   59209    3300    0        1.3      436.4     4.18e+04
2020 12 26  0056   59209    3360    0        1.4      435.9     4.17e+04
2020 12 26  0057   59209    3420    0        1.3      434.9     4.03e+04
2020 12 26  0058   59209    3480    0        1.1      436.2     4.25e+04
2020 12 26  0059   59209    3540    0        1.2      437.1     4.31e+04
2020 12 26  0100   59209    3600    0        1.2      436.4     4.00e+04
2020 12 26  0101   59209    3660    0        1.2      436.8     4.09e+04
