:Data_list: 20200415_ace_sis_5m.txt
:Created: 2020 Apr 15 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 04 15  0000    58954       0      0    2.38e+00    0    1.64e+00
2020 04 15  0005    58954     300      9   -1.00e+05    9   -1.00e+05
2020 04 15  0010    58954     600      0    2.62e+00    0    1.87e+00
2020 04 15  0015    58954     900      0    2.67e+00    0    1.88e+00
2020 04 15  0020    58954    1200      0    2.44e+00    0    1.70e+00
2020 04 15  0025    58954    1500      0    2.59e+00    0    1.84e+00
2020 04 15  0030    58954    1800      0    2.54e+00    0    1.76e+00
2020 04 15  0035    58954    2100      0    2.33e+00    0    1.64e+00
2020 04 15  0040    58954    2400      0    2.54e+00    0    1.78e+00
2020 04 15  0045    58954    2700      0    2.46e+00    0    1.73e+00
2020 04 15  0050    58954    3000      0    2.42e+00    0    1.70e+00
2020 04 15  0055    58954    3300      0    2.47e+00    0    1.73e+00
2020 04 15  0100    58954    3600      0    2.42e+00    0    1.69e+00
2020 04 15  0105    58954    3900      0    2.42e+00    0    1.69e+00
2020 04 15  0110    58954    4200      0    2.46e+00    0    1.73e+00
2020 04 15  0115    58954    4500      0    2.51e+00    0    1.73e+00
2020 04 15  0120    58954    4800      0    2.50e+00    0    1.76e+00
2020 04 15  0125    58954    5100      0    2.45e+00    0    1.74e+00
2020 04 15  0130    58954    5400      0    2.47e+00    0    1.72e+00
2020 04 15  0135    58954    5700      0    2.45e+00    0    1.71e+00
2020 04 15  0140    58954    6000      0    2.43e+00    0    1.69e+00
2020 04 15  0145    58954    6300      0    2.53e+00    0    1.74e+00
2020 04 15  0150    58954    6600      0    2.43e+00    0    1.69e+00
2020 04 15  0155    58954    6900      0    2.42e+00    0    1.69e+00
2020 04 15  0200    58954    7200      0    2.46e+00    0    1.73e+00
2020 04 15  0205    58954    7500      0    2.44e+00    0    1.70e+00
2020 04 15  0210    58954    7800      0    2.46e+00    0    1.73e+00
