:Data_list: 20111002_ace_swepam_1m.txt
:Created: 2011 Oct 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2011 10 02  0000   55836       0    0        0.1      509.8     1.11e+05
2011 10 02  0001   55836      60    0        0.1      514.9     9.03e+04
2011 10 02  0002   55836     120    0        0.1      518.6     1.65e+05
2011 10 02  0003   55836     180    0        0.1      515.1     1.47e+05
2011 10 02  0004   55836     240    0        0.1      518.2     1.41e+05
2011 10 02  0005   55836     300    0        0.1      515.5     1.41e+05
2011 10 02  0006   55836     360    0        0.1      519.6     9.28e+04
2011 10 02  0007   55836     420    0        0.1      523.3     1.63e+05
2011 10 02  0008   55836     480    1        0.1      529.8     2.34e+05
2011 10 02  0009   55836     540    0        0.0      522.7     2.05e+05
2011 10 02  0010   55836     600    0        0.1      528.4     2.00e+05
2011 10 02  0011   55836     660    0        0.1      520.0     1.25e+05
2011 10 02  0012   55836     720    0        0.1      520.0     1.25e+05
2011 10 02  0013   55836     780    0        0.1      522.6     1.66e+05
2011 10 02  0014   55836     840    1        0.1      517.3     1.61e+05
2011 10 02  0015   55836     900    0        0.1      518.9     1.57e+05
2011 10 02  0016   55836     960    0        0.1      525.1     1.73e+05
2011 10 02  0017   55836    1020    0        0.1      520.4     1.52e+05
2011 10 02  0018   55836    1080    1        0.1      520.3     2.05e+05
2011 10 02  0019   55836    1140    0        0.1      521.9     1.88e+05
2011 10 02  0020   55836    1200    0        0.1      520.8     2.07e+05
2011 10 02  0021   55836    1260    1        0.1      518.3     1.76e+05
2011 10 02  0022   55836    1320    0        0.1      519.1     1.89e+05
2011 10 02  0023   55836    1380    0        0.0      521.5     1.60e+05
2011 10 02  0024   55836    1440    0        0.0      527.7     2.31e+05
2011 10 02  0025   55836    1500    9    -9999.9    -9999.9    -1.00e+05
2011 10 02  0026   55836    1560    0        0.1      525.3     1.95e+05
2011 10 02  0027   55836    1620    0        0.1      533.4     2.19e+05
2011 10 02  0028   55836    1680    0        0.1      533.4     2.19e+05
2011 10 02  0029   55836    1740    0        0.1      529.7     2.05e+05
2011 10 02  0030   55836    1800    0        0.1      538.0     2.17e+05
2011 10 02  0031   55836    1860    0        0.1      538.0     2.11e+05
2011 10 02  0032   55836    1920    0        0.1      538.0     1.91e+05
2011 10 02  0033   55836    1980    0        0.1      535.8     1.93e+05
2011 10 02  0034   55836    2040    0        0.1      535.8     1.92e+05
2011 10 02  0035   55836    2100    0        0.1      536.8     2.08e+05
2011 10 02  0036   55836    2160    0        0.1      535.1     1.84e+05
2011 10 02  0037   55836    2220    0        0.1      540.7     1.90e+05
2011 10 02  0038   55836    2280    0        0.1      536.5     1.57e+05
2011 10 02  0039   55836    2340    0        0.1      530.0     1.64e+05
2011 10 02  0040   55836    2400    1        0.1      530.1     1.58e+05
2011 10 02  0041   55836    2460    1        0.0      493.2     6.64e+04
2011 10 02  0042   55836    2520    0        0.0      530.9     2.12e+05
2011 10 02  0043   55836    2580    0        0.0      530.9     2.32e+05
2011 10 02  0044   55836    2640    0        0.0      530.9     2.32e+05
2011 10 02  0045   55836    2700    1        0.0      522.0     2.04e+05
2011 10 02  0046   55836    2760    1        0.0      530.4     2.72e+05
2011 10 02  0047   55836    2820    1        0.0      520.1     1.99e+05
2011 10 02  0048   55836    2880    1        0.1      532.6     3.84e+05
2011 10 02  0049   55836    2940    0        0.0      527.2     2.04e+05
2011 10 02  0050   55836    3000    0        0.0      520.5     1.76e+05
2011 10 02  0051   55836    3060    0        0.1      531.5     2.45e+05
2011 10 02  0052   55836    3120    0        0.1      527.2     2.00e+05
2011 10 02  0053   55836    3180    0        0.1      514.2     1.82e+05
2011 10 02  0054   55836    3240    0        0.1      523.8     1.43e+05
2011 10 02  0055   55836    3300    0        0.1      530.9     1.85e+05
2011 10 02  0056   55836    3360    1        0.1      523.2     1.51e+05
2011 10 02  0057   55836    3420    0        0.1      523.6     1.77e+05
2011 10 02  0058   55836    3480    9    -9999.9    -9999.9    -1.00e+05
2011 10 02  0059   55836    3540    0        0.1      525.7     2.06e+05
2011 10 02  0100   55836    3600    0        0.1      525.7     2.06e+05
2011 10 02  0101   55836    3660    0        0.1      536.0     2.06e+05
2011 10 02  0102   55836    3720    0        0.1      537.7     2.10e+05
2011 10 02  0103   55836    3780    0        0.1      528.0     1.27e+05
2011 10 02  0104   55836    3840    0        0.1      528.7     1.81e+05
2011 10 02  0105   55836    3900    0        0.1      527.7     1.21e+05
2011 10 02  0106   55836    3960    0        0.1      525.2     1.08e+05
2011 10 02  0107   55836    4020    1        0.1      524.8     1.26e+05
2011 10 02  0108   55836    4080    0        0.1      525.6     1.42e+05
2011 10 02  0109   55836    4140    0        0.1      526.0     1.65e+05
2011 10 02  0110   55836    4200    0        0.1      526.0     1.18e+05
2011 10 02  0111   55836    4260    0        0.1      528.0     1.08e+05
2011 10 02  0112   55836    4320    0        0.1      524.8     1.25e+05
2011 10 02  0113   55836    4380    0        0.1      532.2     1.78e+05
2011 10 02  0114   55836    4440    0        0.1      532.3     1.64e+05
2011 10 02  0115   55836    4500    0        0.1      523.9     1.24e+05
2011 10 02  0116   55836    4560    0        0.1      523.9     1.24e+05
2011 10 02  0117   55836    4620    0        0.1      523.5     1.67e+05
2011 10 02  0118   55836    4680    0        0.1      528.9     2.05e+05
2011 10 02  0119   55836    4740    0        0.1      526.2     1.57e+05
2011 10 02  0120   55836    4800    1        0.1      531.5     1.63e+05
2011 10 02  0121   55836    4860    0        0.1      525.6     1.84e+05
2011 10 02  0122   55836    4920    0        0.1      524.7     2.08e+05
2011 10 02  0123   55836    4980    0        0.1      521.5     1.54e+05
