:Data_list: 20171016_ace_swepam_1m.txt
:Created: 2017 Oct 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2017 10 16  0000   58042       0    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0001   58042      60    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0002   58042     120    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0003   58042     180    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0004   58042     240    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0005   58042     300    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0006   58042     360    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0007   58042     420    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0008   58042     480    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0009   58042     540    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0010   58042     600    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0011   58042     660    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0012   58042     720    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0013   58042     780    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0014   58042     840    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0015   58042     900    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0016   58042     960    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0017   58042    1020    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0018   58042    1080    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0019   58042    1140    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0020   58042    1200    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0021   58042    1260    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0022   58042    1320    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0023   58042    1380    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0024   58042    1440    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0025   58042    1500    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0026   58042    1560    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0027   58042    1620    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0028   58042    1680    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0029   58042    1740    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0030   58042    1800    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0031   58042    1860    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0032   58042    1920    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0033   58042    1980    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0034   58042    2040    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0035   58042    2100    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0036   58042    2160    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0037   58042    2220    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0038   58042    2280    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0039   58042    2340    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0040   58042    2400    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0041   58042    2460    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0042   58042    2520    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0043   58042    2580    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0044   58042    2640    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0045   58042    2700    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0046   58042    2760    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0047   58042    2820    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0048   58042    2880    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0049   58042    2940    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0050   58042    3000    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0051   58042    3060    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0052   58042    3120    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0053   58042    3180    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0054   58042    3240    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0055   58042    3300    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0056   58042    3360    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0057   58042    3420    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0058   58042    3480    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0059   58042    3540    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0100   58042    3600    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0101   58042    3660    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0102   58042    3720    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0103   58042    3780    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0104   58042    3840    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0105   58042    3900    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0106   58042    3960    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0107   58042    4020    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0108   58042    4080    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0109   58042    4140    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0110   58042    4200    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0111   58042    4260    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0112   58042    4320    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0113   58042    4380    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0114   58042    4440    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0115   58042    4500    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0116   58042    4560    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0117   58042    4620    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0118   58042    4680    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0119   58042    4740    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0120   58042    4800    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0121   58042    4860    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0122   58042    4920    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0123   58042    4980    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0124   58042    5040    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0125   58042    5100    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0126   58042    5160    9    -9999.9    -9999.9    -1.00e+05
2017 10 16  0127   58042    5220    9    -9999.9    -9999.9    -1.00e+05
