:Data_list: 20091114_ace_swepam_1m.txt
:Created: 2009 Nov 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 11 14  0000   55149       0    0        5.9      301.8     3.71e+04
2009 11 14  0001   55149      60    0        6.0      302.8     3.84e+04
2009 11 14  0002   55149     120    0        5.5      302.6     4.41e+04
2009 11 14  0003   55149     180    0        5.6      303.2     4.07e+04
2009 11 14  0004   55149     240    0        6.8      302.9     4.05e+04
2009 11 14  0005   55149     300    0        6.8      302.9     4.05e+04
2009 11 14  0006   55149     360    0        6.1      301.2     3.94e+04
2009 11 14  0007   55149     420    3    -9999.9    -9999.9    -1.00e+05
2009 11 14  0008   55149     480    3    -9999.9    -9999.9    -1.00e+05
2009 11 14  0009   55149     540    0        4.0      319.9     5.93e+04
2009 11 14  0010   55149     600    0        3.2      309.8     4.39e+04
2009 11 14  0011   55149     660    0        2.7      310.9     3.58e+04
2009 11 14  0012   55149     720    0        3.3      305.5     4.34e+04
2009 11 14  0013   55149     780    0        3.0      305.8     3.41e+04
2009 11 14  0014   55149     840    0        3.4      305.2     4.95e+04
2009 11 14  0015   55149     900    0        3.8      307.8     4.88e+04
2009 11 14  0016   55149     960    0        3.8      311.9     4.58e+04
2009 11 14  0017   55149    1020    0        4.1      311.8     4.90e+04
2009 11 14  0018   55149    1080    0        4.7      309.3     4.86e+04
2009 11 14  0019   55149    1140    0        4.0      310.1     4.76e+04
2009 11 14  0020   55149    1200    0        4.7      312.1     5.29e+04
2009 11 14  0021   55149    1260    0        4.7      312.1     5.29e+04
2009 11 14  0022   55149    1320    0        5.3      310.4     5.41e+04
2009 11 14  0023   55149    1380    0        5.2      312.2     5.55e+04
2009 11 14  0024   55149    1440    0        4.2      312.9     6.82e+04
2009 11 14  0025   55149    1500    6    -9999.9    -9999.9    -1.00e+05
2009 11 14  0026   55149    1560    0        0.9      331.7     6.97e+04
2009 11 14  0027   55149    1620    0        0.7      311.3     1.93e+04
2009 11 14  0028   55149    1680    0        1.2      309.9     1.57e+04
2009 11 14  0029   55149    1740    0        1.2      304.1     1.84e+04
2009 11 14  0030   55149    1800    0        0.8      302.1     1.19e+04
2009 11 14  0031   55149    1860    0        0.9      299.1    -1.00e+05
2009 11 14  0032   55149    1920    0        0.8      304.5     2.56e+04
2009 11 14  0033   55149    1980    0        0.7      305.6     1.88e+04
2009 11 14  0034   55149    2040    0        1.5      301.1     1.57e+04
2009 11 14  0035   55149    2100    0        1.5      299.2     1.53e+04
2009 11 14  0036   55149    2160    0        1.0      306.9     1.62e+04
2009 11 14  0037   55149    2220    0        1.0      306.9     1.62e+04
2009 11 14  0038   55149    2280    0        1.3      302.8     1.28e+04
2009 11 14  0039   55149    2340    0        1.1      305.9    -1.00e+05
2009 11 14  0040   55149    2400    3    -9999.9    -9999.9    -1.00e+05
2009 11 14  0041   55149    2460    3    -9999.9    -9999.9    -1.00e+05
2009 11 14  0042   55149    2520    0        0.8      309.7     1.44e+04
2009 11 14  0043   55149    2580    0        1.3      303.2     1.55e+04
2009 11 14  0044   55149    2640    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0045   55149    2700    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0046   55149    2760    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0047   55149    2820    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0048   55149    2880    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0049   55149    2940    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0050   55149    3000    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0051   55149    3060    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0052   55149    3120    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0053   55149    3180    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0054   55149    3240    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0055   55149    3300    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0056   55149    3360    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0057   55149    3420    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0058   55149    3480    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0059   55149    3540    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0100   55149    3600    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0101   55149    3660    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0102   55149    3720    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0103   55149    3780    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0104   55149    3840    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0105   55149    3900    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0106   55149    3960    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0107   55149    4020    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0108   55149    4080    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0109   55149    4140    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0110   55149    4200    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0111   55149    4260    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0112   55149    4320    9    -9999.9    -9999.9    -1.00e+05
2009 11 14  0113   55149    4380    9    -9999.9    -9999.9    -1.00e+05
