:Data_list: 20100930_ace_swepam_1m.txt
:Created: 2010 Oct 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 09 30  0000   55469       0    0        0.2      440.4     5.66e+04
2010 09 30  0001   55469      60    0        0.2      441.7     7.86e+04
2010 09 30  0002   55469     120    0        0.2      445.3     5.99e+04
2010 09 30  0003   55469     180    0        0.2      441.3     8.98e+04
2010 09 30  0004   55469     240    0        0.2      434.2     1.23e+05
2010 09 30  0005   55469     300    1        0.1      443.8     6.07e+04
2010 09 30  0006   55469     360    0        0.2      441.1     8.10e+04
2010 09 30  0007   55469     420    1        0.2      427.7     1.00e+05
2010 09 30  0008   55469     480    0        0.3      432.9     7.95e+04
2010 09 30  0009   55469     540    1        0.2      432.2     1.01e+05
2010 09 30  0010   55469     600    0        0.1      442.6     6.10e+04
2010 09 30  0011   55469     660    0        0.2      444.5     7.74e+04
2010 09 30  0012   55469     720    0        0.2      439.2     1.07e+05
2010 09 30  0013   55469     780    0        0.2      440.1     7.25e+04
2010 09 30  0014   55469     840    0        0.1      442.9     6.23e+04
2010 09 30  0015   55469     900    0        0.1      442.9     6.23e+04
2010 09 30  0016   55469     960    0        0.2      446.0     6.88e+04
2010 09 30  0017   55469    1020    0        0.2      441.8     8.08e+04
2010 09 30  0018   55469    1080    1        0.2      443.6     1.55e+05
2010 09 30  0019   55469    1140    0        0.2      445.8     8.23e+04
2010 09 30  0020   55469    1200    0        0.3      428.1     1.07e+05
2010 09 30  0021   55469    1260    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0022   55469    1320    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0023   55469    1380    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0024   55469    1440    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0025   55469    1500    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0026   55469    1560    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0027   55469    1620    0        0.1      444.2     7.84e+04
2010 09 30  0028   55469    1680    1        0.1      445.2     8.26e+04
2010 09 30  0029   55469    1740    0        0.1      447.6     7.11e+04
2010 09 30  0030   55469    1800    1        0.1      447.5     6.57e+04
2010 09 30  0031   55469    1860    1        0.1      447.5     6.57e+04
2010 09 30  0032   55469    1920    0        0.1      441.6     6.87e+04
2010 09 30  0033   55469    1980    0        0.2      441.2     7.47e+04
2010 09 30  0034   55469    2040    0        0.1      443.6     5.71e+04
2010 09 30  0035   55469    2100    0        0.2      442.6     7.53e+04
2010 09 30  0036   55469    2160    0        0.2      435.6     9.03e+04
2010 09 30  0037   55469    2220    0        0.2      432.0     1.30e+05
2010 09 30  0038   55469    2280    1        0.1      438.6     9.15e+04
2010 09 30  0039   55469    2340    1        0.1      447.2     5.24e+04
2010 09 30  0040   55469    2400    0        0.1      444.0     6.78e+04
2010 09 30  0041   55469    2460    0        0.1      445.9     7.58e+04
2010 09 30  0042   55469    2520    1        0.1      445.6     7.48e+04
2010 09 30  0043   55469    2580    1        0.1      445.0     6.05e+04
2010 09 30  0044   55469    2640    1        0.2      437.1     8.25e+04
2010 09 30  0045   55469    2700    0        0.1      441.3     6.29e+04
2010 09 30  0046   55469    2760    0        0.2      443.0     7.82e+04
2010 09 30  0047   55469    2820    0        0.2      443.0     7.82e+04
2010 09 30  0048   55469    2880    0        0.2      443.7     6.75e+04
2010 09 30  0049   55469    2940    0        0.1      441.0     6.65e+04
2010 09 30  0050   55469    3000    0        0.2      434.9     9.87e+04
2010 09 30  0051   55469    3060    0        0.2      438.6     8.00e+04
2010 09 30  0052   55469    3120    0        0.1      435.4     9.33e+04
2010 09 30  0053   55469    3180    0        0.1      443.7     6.47e+04
2010 09 30  0054   55469    3240    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0055   55469    3300    0        0.1      437.4     6.97e+04
2010 09 30  0056   55469    3360    1        0.1      435.6     7.41e+04
2010 09 30  0057   55469    3420    0        0.1      438.6     6.48e+04
2010 09 30  0058   55469    3480    0        0.1      432.5     8.46e+04
2010 09 30  0059   55469    3540    0        0.1      438.0     7.21e+04
2010 09 30  0100   55469    3600    0        0.1      436.1     6.30e+04
2010 09 30  0101   55469    3660    0        0.2      426.4     8.31e+04
2010 09 30  0102   55469    3720    0        0.2      431.4     8.23e+04
2010 09 30  0103   55469    3780    0        0.2      431.4     8.23e+04
2010 09 30  0104   55469    3840    0        0.1      438.0     6.60e+04
2010 09 30  0105   55469    3900    0        0.2      433.5     6.72e+04
2010 09 30  0106   55469    3960    0        0.1      432.6     6.18e+04
2010 09 30  0107   55469    4020    0        0.2      432.7     8.60e+04
2010 09 30  0108   55469    4080    0        0.1      428.4     7.29e+04
2010 09 30  0109   55469    4140    0        0.2      425.4     7.96e+04
2010 09 30  0110   55469    4200    0        0.2      438.5     7.03e+04
2010 09 30  0111   55469    4260    1        0.2      430.0     8.06e+04
2010 09 30  0112   55469    4320    0        0.1      428.3     1.18e+05
2010 09 30  0113   55469    4380    0        0.1      427.6     9.93e+04
2010 09 30  0114   55469    4440    0        0.2      428.2     5.99e+04
2010 09 30  0115   55469    4500    0        0.2      422.1     8.10e+04
2010 09 30  0116   55469    4560    1        0.2      434.6     6.52e+04
2010 09 30  0117   55469    4620    0        0.2      426.3     9.40e+04
2010 09 30  0118   55469    4680    0        0.3      430.4     7.77e+04
2010 09 30  0119   55469    4740    0        0.3      430.4     7.77e+04
2010 09 30  0120   55469    4800    0        0.3      425.0     8.28e+04
2010 09 30  0121   55469    4860    0        0.2      423.9     1.07e+05
2010 09 30  0122   55469    4920    0        0.2      420.5     1.03e+05
2010 09 30  0123   55469    4980    0        0.3      426.3     8.78e+04
2010 09 30  0124   55469    5040    0        0.3      431.9     7.08e+04
2010 09 30  0125   55469    5100    0        0.3      429.1     9.15e+04
2010 09 30  0126   55469    5160    0        0.2      424.3     8.33e+04
2010 09 30  0127   55469    5220    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0128   55469    5280    0        0.4      437.0     6.90e+04
2010 09 30  0129   55469    5340    0        0.2      429.8     5.85e+04
2010 09 30  0130   55469    5400    0        0.2      421.7     8.54e+04
2010 09 30  0131   55469    5460    0        0.2      433.8     7.79e+04
2010 09 30  0132   55469    5520    0        0.3      435.6     8.23e+04
2010 09 30  0133   55469    5580    1        0.3      431.0     7.96e+04
2010 09 30  0134   55469    5640    0        0.2      419.9     8.69e+04
2010 09 30  0135   55469    5700    0        0.2      419.9     8.69e+04
2010 09 30  0136   55469    5760    0        0.1      430.1     7.89e+04
2010 09 30  0137   55469    5820    0        0.2      426.8     8.37e+04
2010 09 30  0138   55469    5880    0        0.2      427.5     8.12e+04
2010 09 30  0139   55469    5940    0        0.3      427.7     7.05e+04
2010 09 30  0140   55469    6000    0        0.3      431.2     6.93e+04
2010 09 30  0141   55469    6060    0        0.3      423.2     6.70e+04
2010 09 30  0142   55469    6120    0        0.2      423.8     8.94e+04
2010 09 30  0143   55469    6180    0        0.2      425.4     7.78e+04
2010 09 30  0144   55469    6240    0        0.2      424.5     7.44e+04
2010 09 30  0145   55469    6300    0        0.6      438.8     5.15e+04
2010 09 30  0146   55469    6360    0        0.3      427.0     6.81e+04
2010 09 30  0147   55469    6420    0        0.3      432.6     7.27e+04
2010 09 30  0148   55469    6480    0        0.2      425.8     1.09e+05
2010 09 30  0149   55469    6540    0        0.2      421.8     6.37e+04
2010 09 30  0150   55469    6600    0        0.2      430.5     8.06e+04
2010 09 30  0151   55469    6660    0        0.2      430.5     8.06e+04
2010 09 30  0152   55469    6720    0        0.2      428.6     7.44e+04
2010 09 30  0153   55469    6780    0        0.1      426.0     8.40e+04
2010 09 30  0154   55469    6840    0        0.1      431.2     6.66e+04
2010 09 30  0155   55469    6900    0        0.1      432.0     6.54e+04
2010 09 30  0156   55469    6960    1        0.1      441.9     9.69e+04
2010 09 30  0157   55469    7020    0        0.1      432.1     7.83e+04
2010 09 30  0158   55469    7080    0        0.1      428.5     8.94e+04
2010 09 30  0159   55469    7140    0        0.1      432.3     6.37e+04
2010 09 30  0200   55469    7200    9    -9999.9    -9999.9    -1.00e+05
2010 09 30  0201   55469    7260    0        0.2      435.2     9.18e+04
2010 09 30  0202   55469    7320    0        0.1      438.0     8.74e+04
2010 09 30  0203   55469    7380    0        0.1      439.9     6.56e+04
2010 09 30  0204   55469    7440    0        0.1      437.3     7.23e+04
2010 09 30  0205   55469    7500    0        0.1      435.2     7.61e+04
2010 09 30  0206   55469    7560    0        0.2      440.3     7.36e+04
2010 09 30  0207   55469    7620    0        0.2      440.3     7.36e+04
2010 09 30  0208   55469    7680    0        0.2      436.2     8.01e+04
2010 09 30  0209   55469    7740    1        0.1      427.8     6.83e+04
2010 09 30  0210   55469    7800    0        0.1      429.5     9.36e+04
2010 09 30  0211   55469    7860    0        0.1      428.0     7.55e+04
2010 09 30  0212   55469    7920    0        0.1      429.4     8.15e+04
