:Data_list: 20090121_ace_sis_5m.txt
:Created: 2009 Jan 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2009 01 21  0000    54852       0      0    2.17e+00    0    1.51e+00
2009 01 21  0005    54852     300      0    2.18e+00    0    1.54e+00
2009 01 21  0010    54852     600      0    2.16e+00    0    1.51e+00
2009 01 21  0015    54852     900      0    2.15e+00    0    1.51e+00
2009 01 21  0020    54852    1200      0    2.18e+00    0    1.52e+00
2009 01 21  0025    54852    1500      0    2.15e+00    0    1.50e+00
2009 01 21  0030    54852    1800      0    2.12e+00    0    1.49e+00
2009 01 21  0035    54852    2100      0    2.15e+00    0    1.49e+00
2009 01 21  0040    54852    2400      0    2.14e+00    0    1.52e+00
2009 01 21  0045    54852    2700      0    2.14e+00    0    1.50e+00
2009 01 21  0050    54852    3000      0    2.15e+00    0    1.50e+00
2009 01 21  0055    54852    3300      0    2.16e+00    0    1.51e+00
2009 01 21  0100    54852    3600      0    2.12e+00    0    1.47e+00
2009 01 21  0105    54852    3900      0    2.16e+00    0    1.50e+00
2009 01 21  0110    54852    4200      0    2.11e+00    0    1.48e+00
2009 01 21  0115    54852    4500      0    2.13e+00    0    1.50e+00
2009 01 21  0120    54852    4800      0    2.15e+00    0    1.51e+00
2009 01 21  0125    54852    5100      0    2.17e+00    0    1.54e+00
2009 01 21  0130    54852    5400      0    2.16e+00    0    1.50e+00
2009 01 21  0135    54852    5700      0    2.12e+00    0    1.49e+00
2009 01 21  0140    54852    6000      0    2.15e+00    0    1.50e+00
2009 01 21  0145    54852    6300      0    2.16e+00    0    1.51e+00
2009 01 21  0150    54852    6600      0    2.13e+00    0    1.50e+00
2009 01 21  0155    54852    6900      0    2.11e+00    0    1.47e+00
2009 01 21  0200    54852    7200      0    2.12e+00    0    1.48e+00
2009 01 21  0205    54852    7500      0    2.13e+00    0    1.48e+00
2009 01 21  0210    54852    7800      0    2.13e+00    0    1.50e+00
2009 01 21  0215    54852    8100      0    2.12e+00    0    1.50e+00
2009 01 21  0220    54852    8400      0    2.13e+00    0    1.50e+00
2009 01 21  0225    54852    8700      0    2.14e+00    0    1.49e+00
2009 01 21  0230    54852    9000      0    2.13e+00    0    1.49e+00
2009 01 21  0235    54852    9300      0    2.11e+00    0    1.48e+00
2009 01 21  0240    54852    9600      0    2.09e+00    0    1.45e+00
2009 01 21  0245    54852    9900      0    2.11e+00    0    1.47e+00
2009 01 21  0250    54852   10200      0    2.10e+00    0    1.45e+00
2009 01 21  0255    54852   10500      0    2.14e+00    0    1.52e+00
2009 01 21  0300    54852   10800      0    2.12e+00    0    1.48e+00
2009 01 21  0305    54852   11100      0    2.11e+00    0    1.46e+00
2009 01 21  0310    54852   11400      0    2.15e+00    0    1.50e+00
2009 01 21  0315    54852   11700      0    2.13e+00    0    1.49e+00
2009 01 21  0320    54852   12000      0    2.10e+00    0    1.47e+00
2009 01 21  0325    54852   12300      0    2.17e+00    0    1.53e+00
2009 01 21  0330    54852   12600      0    2.14e+00    0    1.50e+00
