:Data_list: 20200704_ace_swepam_1m.txt
:Created: 2020 Jul 05 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2020 07 04  0000   59034       0    0        0.4      330.0     4.00e+04
2020 07 04  0001   59034      60    0        0.3      328.4     4.02e+04
2020 07 04  0002   59034     120    0        0.3      330.1     4.21e+04
2020 07 04  0003   59034     180    0        0.5      329.4     4.11e+04
2020 07 04  0004   59034     240    0        0.7      323.9     3.91e+04
2020 07 04  0005   59034     300    0        0.7      321.5     3.60e+04
2020 07 04  0006   59034     360    0        0.8      319.3     2.86e+04
2020 07 04  0007   59034     420    0        0.8      319.7     3.01e+04
2020 07 04  0008   59034     480    0        0.8      319.4     3.53e+04
2020 07 04  0009   59034     540    0        1.9      309.0     2.24e+04
2020 07 04  0010   59034     600    0        1.6      310.6     3.05e+04
2020 07 04  0011   59034     660    0        1.5      310.6     3.27e+04
2020 07 04  0012   59034     720    0        1.2      309.7     3.93e+04
2020 07 04  0013   59034     780    0        1.2      309.6     3.80e+04
2020 07 04  0014   59034     840    0        1.4      310.8     3.37e+04
2020 07 04  0015   59034     900    0        1.3      313.4     3.57e+04
2020 07 04  0016   59034     960    0        1.6      314.8     3.45e+04
2020 07 04  0017   59034    1020    0        1.7      313.5     3.65e+04
2020 07 04  0018   59034    1080    0        1.6      312.7     3.55e+04
2020 07 04  0019   59034    1140    0        1.2      305.5     2.30e+04
2020 07 04  0020   59034    1200    0        1.0      301.9     2.53e+04
2020 07 04  0021   59034    1260    0        1.4      310.1     4.44e+04
2020 07 04  0022   59034    1320    0        1.8      311.8     4.31e+04
2020 07 04  0023   59034    1380    0        1.6      310.9     4.82e+04
2020 07 04  0024   59034    1440    0        1.6      310.9     5.35e+04
2020 07 04  0025   59034    1500    0        1.3      309.7     4.14e+04
2020 07 04  0026   59034    1560    0        1.6      311.9     3.65e+04
2020 07 04  0027   59034    1620    9    -9999.9    -9999.9    -1.00e+05
2020 07 04  0028   59034    1680    0        0.3      328.3     3.26e+04
2020 07 04  0029   59034    1740    0        0.7      324.6     4.23e+04
2020 07 04  0030   59034    1800    0        1.0      319.6     3.28e+04
2020 07 04  0031   59034    1860    0        1.7      315.6     2.71e+04
2020 07 04  0032   59034    1920    0        1.3      318.3     2.87e+04
2020 07 04  0033   59034    1980    0        1.0      322.3     2.73e+04
2020 07 04  0034   59034    2040    0        1.2      321.0     2.32e+04
2020 07 04  0035   59034    2100    0        1.2      321.2     2.24e+04
2020 07 04  0036   59034    2160    0        1.1      321.1     2.42e+04
2020 07 04  0037   59034    2220    0        1.1      318.2     2.36e+04
2020 07 04  0038   59034    2280    0        0.9      321.1     2.07e+04
2020 07 04  0039   59034    2340    0        0.9      319.7     2.22e+04
2020 07 04  0040   59034    2400    0        1.4      315.1     2.52e+04
