:Data_list: 20090224_ace_swepam_1m.txt
:Created: 2009 Feb 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 02 24  0000   54886       0    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0001   54886      60    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0002   54886     120    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0003   54886     180    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0004   54886     240    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0005   54886     300    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0006   54886     360    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0007   54886     420    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0008   54886     480    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0009   54886     540    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0010   54886     600    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0011   54886     660    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0012   54886     720    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0013   54886     780    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0014   54886     840    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0015   54886     900    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0016   54886     960    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0017   54886    1020    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0018   54886    1080    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0019   54886    1140    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0020   54886    1200    9    -9999.9    -9999.9    -1.00e+05
2009 02 24  0021   54886    1260    1        4.9      398.2     1.28e+05
2009 02 24  0022   54886    1320    0        4.7      397.8     1.40e+05
2009 02 24  0023   54886    1380    1        4.9      398.1     1.38e+05
2009 02 24  0024   54886    1440    1        4.8      399.2     1.43e+05
2009 02 24  0025   54886    1500    1        5.0      400.5     1.34e+05
2009 02 24  0026   54886    1560    1        4.8      404.6     1.75e+05
2009 02 24  0027   54886    1620    0        4.4      410.0     1.62e+05
2009 02 24  0028   54886    1680    0        4.1      415.4     1.49e+05
2009 02 24  0029   54886    1740    0        4.1      415.2     1.42e+05
2009 02 24  0030   54886    1800    0        4.6      400.1     1.41e+05
2009 02 24  0031   54886    1860    1        4.7      398.5     1.45e+05
