:Data_list: 20090916_ace_swepam_1m.txt
:Created: 2009 Sep 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 09 16  0000   55090       0    0        1.0      461.2     1.29e+05
2009 09 16  0001   55090      60    1        1.0      459.8     1.33e+05
2009 09 16  0002   55090     120    1    -9999.9    -9999.9    -1.00e+05
2009 09 16  0003   55090     180    1    -9999.9    -9999.9    -1.00e+05
2009 09 16  0004   55090     240    0        1.1      458.9     1.30e+05
2009 09 16  0005   55090     300    0        1.1      463.7     9.48e+04
2009 09 16  0006   55090     360    0        1.1      466.4     1.01e+05
2009 09 16  0007   55090     420    0        1.0      466.5     1.14e+05
2009 09 16  0008   55090     480    0        1.1      463.6     9.89e+04
2009 09 16  0009   55090     540    0        0.9      461.6     1.29e+05
2009 09 16  0010   55090     600    0        1.0      461.1     1.21e+05
2009 09 16  0011   55090     660    0        0.9      460.3     1.13e+05
2009 09 16  0012   55090     720    0        1.0      463.7     1.24e+05
2009 09 16  0013   55090     780    0        1.0      462.3     1.28e+05
2009 09 16  0014   55090     840    0        0.9      460.5     1.09e+05
2009 09 16  0015   55090     900    0        1.0      461.1     1.12e+05
2009 09 16  0016   55090     960    0        1.1      465.6     1.07e+05
2009 09 16  0017   55090    1020    0        1.1      465.2     1.15e+05
2009 09 16  0018   55090    1080    0        1.1      463.3     1.12e+05
2009 09 16  0019   55090    1140    0        1.1      463.3     1.12e+05
2009 09 16  0020   55090    1200    0        1.1      463.1     1.10e+05
2009 09 16  0021   55090    1260    0        1.1      466.3     1.15e+05
2009 09 16  0022   55090    1320    0        1.1      465.3     1.04e+05
2009 09 16  0023   55090    1380    0        1.1      464.9     1.17e+05
2009 09 16  0024   55090    1440    0        1.0      466.9     1.29e+05
2009 09 16  0025   55090    1500    1        1.1      465.7     1.22e+05
2009 09 16  0026   55090    1560    0        1.2      468.4     1.14e+05
2009 09 16  0027   55090    1620    0        1.1      464.7     1.23e+05
2009 09 16  0028   55090    1680    0        1.1      464.3     1.15e+05
2009 09 16  0029   55090    1740    0        1.1      467.0     1.30e+05
2009 09 16  0030   55090    1800    1        0.9      459.7     1.01e+05
2009 09 16  0031   55090    1860    0        1.0      455.9     1.20e+05
2009 09 16  0032   55090    1920    0        0.9      458.0     1.19e+05
2009 09 16  0033   55090    1980    0        1.3      454.3     1.11e+05
2009 09 16  0034   55090    2040    0        1.1      457.0     1.01e+05
2009 09 16  0035   55090    2100    0        1.1      457.0     1.01e+05
2009 09 16  0036   55090    2160    9    -9999.9    -9999.9    -1.00e+05
2009 09 16  0037   55090    2220    0        0.9      461.4     1.00e+05
2009 09 16  0038   55090    2280    0        0.9      460.4     1.27e+05
2009 09 16  0039   55090    2340    0        1.0      464.9     1.23e+05
2009 09 16  0040   55090    2400    0        1.1      464.0     1.24e+05
2009 09 16  0041   55090    2460    0        1.0      462.6     1.19e+05
2009 09 16  0042   55090    2520    0        1.1      461.9     1.25e+05
2009 09 16  0043   55090    2580    0        1.0      464.5     1.25e+05
2009 09 16  0044   55090    2640    0        1.1      463.0     1.23e+05
2009 09 16  0045   55090    2700    0        0.9      461.4     1.29e+05
2009 09 16  0046   55090    2760    0        1.1      461.8     1.20e+05
2009 09 16  0047   55090    2820    0        1.0      463.6     1.30e+05
2009 09 16  0048   55090    2880    0        1.1      461.9     1.10e+05
2009 09 16  0049   55090    2940    0        0.9      462.4     1.29e+05
2009 09 16  0050   55090    3000    0        0.9      463.6     1.23e+05
2009 09 16  0051   55090    3060    0        0.9      463.6     1.23e+05
2009 09 16  0052   55090    3120    0        1.0      463.3     1.10e+05
2009 09 16  0053   55090    3180    0        0.9      460.1     1.26e+05
2009 09 16  0054   55090    3240    0        0.9      462.9     1.16e+05
2009 09 16  0055   55090    3300    0        1.0      462.6     1.14e+05
2009 09 16  0056   55090    3360    0        1.0      464.4     1.23e+05
