:Data_list: 20140507_ace_mag_1m.txt
:Created: 2014 May 08 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 05 07  0000   56784       0    0    -2.0     2.9     1.5     3.8    22.9   124.9
2014 05 07  0001   56784      60    0    -2.3     2.6     1.9     4.0    28.0   131.6
2014 05 07  0002   56784     120    0    -2.2     2.9     1.7     4.0    25.7   126.9
2014 05 07  0003   56784     180    0    -2.0     3.0     1.4     3.9    21.6   124.2
2014 05 07  0004   56784     240    0    -1.5     3.5     0.8     3.9    11.8   113.7
2014 05 07  0005   56784     300    0    -1.4     3.5     0.7     3.8    11.2   111.1
2014 05 07  0006   56784     360    0    -2.4     2.6     1.8     3.9    26.4   132.1
2014 05 07  0007   56784     420    0    -2.0     3.0     1.6     3.9    23.7   123.9
2014 05 07  0008   56784     480    0    -1.9     3.3     1.1     3.9    16.2   119.9
2014 05 07  0009   56784     540    0    -2.0     3.2     1.3     4.0    19.2   121.4
2014 05 07  0010   56784     600    0    -1.9     3.2     1.3     4.0    19.9   120.5
2014 05 07  0011   56784     660    0    -1.9     3.0     1.6     3.9    24.1   122.9
2014 05 07  0012   56784     720    0    -2.3     2.4     2.1     3.9    32.9   133.2
2014 05 07  0013   56784     780    0    -2.3     2.4     2.0     3.9    31.3   133.9
2014 05 07  0014   56784     840    0    -2.2     2.6     1.9     3.9    29.0   130.3
2014 05 07  0015   56784     900    0    -2.2     2.6     1.9     3.9    28.8   131.0
2014 05 07  0016   56784     960    0    -2.2     2.5     2.0     3.9    30.2   131.3
2014 05 07  0017   56784    1020    0    -2.0     2.4     2.2     3.9    35.4   130.5
