:Data_list: 20220728_ace_sis_5m.txt
:Created: 2022 Jul 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2022 07 28  0000    59788       0      0    1.54e+00    0    1.09e+00
2022 07 28  0005    59788     300      0    1.56e+00    0    1.09e+00
2022 07 28  0010    59788     600      0    1.50e+00    0    1.06e+00
2022 07 28  0015    59788     900      0    1.48e+00    0    1.03e+00
2022 07 28  0020    59788    1200      0    1.53e+00    0    1.07e+00
2022 07 28  0025    59788    1500      0    1.53e+00    0    1.09e+00
2022 07 28  0030    59788    1800      0    1.51e+00    0    1.06e+00
2022 07 28  0035    59788    2100      0    1.55e+00    0    1.08e+00
2022 07 28  0040    59788    2400      0    1.57e+00    0    1.10e+00
2022 07 28  0045    59788    2700      0    1.54e+00    0    1.08e+00
2022 07 28  0050    59788    3000      0    1.55e+00    0    1.08e+00
2022 07 28  0055    59788    3300      0    1.58e+00    0    1.11e+00
2022 07 28  0100    59788    3600      0    1.55e+00    0    1.08e+00
2022 07 28  0105    59788    3900      0    1.57e+00    0    1.09e+00
2022 07 28  0110    59788    4200      0    1.55e+00    0    1.09e+00
2022 07 28  0115    59788    4500      0    1.56e+00    0    1.10e+00
2022 07 28  0120    59788    4800      0    1.51e+00    0    1.05e+00
2022 07 28  0125    59788    5100      0    1.49e+00    0    1.05e+00
2022 07 28  0130    59788    5400      9   -1.00e+05    9   -1.00e+05
2022 07 28  0135    59788    5700      9   -1.00e+05    9   -1.00e+05
2022 07 28  0140    59788    6000      9   -1.00e+05    9   -1.00e+05
2022 07 28  0145    59788    6300      9   -1.00e+05    9   -1.00e+05
2022 07 28  0150    59788    6600      9   -1.00e+05    9   -1.00e+05
2022 07 28  0155    59788    6900      9   -1.00e+05    9   -1.00e+05
2022 07 28  0200    59788    7200      9   -1.00e+05    9   -1.00e+05
2022 07 28  0205    59788    7500      9   -1.00e+05    9   -1.00e+05
2022 07 28  0210    59788    7800      9   -1.00e+05    9   -1.00e+05
2022 07 28  0215    59788    8100      9   -1.00e+05    9   -1.00e+05
2022 07 28  0220    59788    8400      9   -1.00e+05    9   -1.00e+05
2022 07 28  0225    59788    8700      9   -1.00e+05    9   -1.00e+05
2022 07 28  0230    59788    9000      9   -1.00e+05    9   -1.00e+05
2022 07 28  0235    59788    9300      9   -1.00e+05    9   -1.00e+05
2022 07 28  0240    59788    9600      9   -1.00e+05    9   -1.00e+05
2022 07 28  0245    59788    9900      9   -1.00e+05    9   -1.00e+05
2022 07 28  0250    59788   10200      0    1.52e+00    0    1.06e+00
2022 07 28  0255    59788   10500      0    1.54e+00    0    1.07e+00
2022 07 28  0300    59788   10800      0    1.52e+00    0    1.07e+00
2022 07 28  0305    59788   11100      0    1.53e+00    0    1.07e+00
2022 07 28  0310    59788   11400      0    1.53e+00    0    1.07e+00
2022 07 28  0315    59788   11700      0    1.52e+00    0    1.08e+00
2022 07 28  0320    59788   12000      0    1.56e+00    0    1.10e+00
2022 07 28  0325    59788   12300      0    1.54e+00    0    1.08e+00
2022 07 28  0330    59788   12600      0    1.57e+00    0    1.09e+00
2022 07 28  0335    59788   12900      0    1.50e+00    0    1.05e+00
2022 07 28  0340    59788   13200      0    1.53e+00    0    1.06e+00
2022 07 28  0345    59788   13500      0    1.55e+00    0    1.09e+00
2022 07 28  0350    59788   13800      0    1.53e+00    0    1.07e+00
2022 07 28  0355    59788   14100      9   -1.00e+05    9   -1.00e+05
2022 07 28  0400    59788   14400      9   -1.00e+05    9   -1.00e+05
2022 07 28  0405    59788   14700      9   -1.00e+05    9   -1.00e+05
2022 07 28  0410    59788   15000      9   -1.00e+05    9   -1.00e+05
2022 07 28  0415    59788   15300      9   -1.00e+05    9   -1.00e+05
2022 07 28  0420    59788   15600      9   -1.00e+05    9   -1.00e+05
2022 07 28  0425    59788   15900      9   -1.00e+05    9   -1.00e+05
2022 07 28  0430    59788   16200      9   -1.00e+05    9   -1.00e+05
2022 07 28  0435    59788   16500      9   -1.00e+05    9   -1.00e+05
2022 07 28  0440    59788   16800      9   -1.00e+05    9   -1.00e+05
2022 07 28  0445    59788   17100      9   -1.00e+05    9   -1.00e+05
2022 07 28  0450    59788   17400      9   -1.00e+05    9   -1.00e+05
2022 07 28  0455    59788   17700      0    1.51e+00    0    1.06e+00
2022 07 28  0500    59788   18000      0    1.54e+00    0    1.09e+00
2022 07 28  0505    59788   18300      0    1.55e+00    0    1.10e+00
2022 07 28  0510    59788   18600      0    1.54e+00    0    1.08e+00
2022 07 28  0515    59788   18900      0    1.53e+00    0    1.07e+00
2022 07 28  0520    59788   19200      0    1.47e+00    0    1.04e+00
2022 07 28  0525    59788   19500      0    1.53e+00    0    1.08e+00
2022 07 28  0530    59788   19800      0    1.56e+00    0    1.10e+00
2022 07 28  0535    59788   20100      0    1.57e+00    0    1.10e+00
2022 07 28  0540    59788   20400      0    1.56e+00    0    1.09e+00
2022 07 28  0545    59788   20700      0    1.55e+00    0    1.08e+00
2022 07 28  0550    59788   21000      0    1.50e+00    0    1.05e+00
2022 07 28  0555    59788   21300      0    1.49e+00    0    1.05e+00
2022 07 28  0600    59788   21600      0    1.50e+00    0    1.05e+00
2022 07 28  0605    59788   21900      0    1.57e+00    0    1.09e+00
2022 07 28  0610    59788   22200      0    1.56e+00    0    1.11e+00
2022 07 28  0615    59788   22500      0    1.55e+00    0    1.09e+00
2022 07 28  0620    59788   22800      0    1.53e+00    0    1.08e+00
2022 07 28  0625    59788   23100      0    1.52e+00    0    1.08e+00
2022 07 28  0630    59788   23400      0    1.50e+00    0    1.06e+00
2022 07 28  0635    59788   23700      0    1.54e+00    0    1.09e+00
2022 07 28  0640    59788   24000      0    1.55e+00    0    1.08e+00
2022 07 28  0645    59788   24300      0    1.55e+00    0    1.10e+00
2022 07 28  0650    59788   24600      0    1.54e+00    0    1.08e+00
2022 07 28  0655    59788   24900      0    1.54e+00    0    1.08e+00
2022 07 28  0700    59788   25200      0    1.52e+00    0    1.07e+00
2022 07 28  0705    59788   25500      0    1.52e+00    0    1.07e+00
2022 07 28  0710    59788   25800      0    1.54e+00    0    1.08e+00
2022 07 28  0715    59788   26100      0    1.56e+00    0    1.09e+00
2022 07 28  0720    59788   26400      0    1.56e+00    0    1.09e+00
2022 07 28  0725    59788   26700      0    1.57e+00    0    1.09e+00
2022 07 28  0730    59788   27000      0    1.52e+00    0    1.07e+00
2022 07 28  0735    59788   27300      0    1.48e+00    0    1.03e+00
2022 07 28  0740    59788   27600      0    1.52e+00    0    1.06e+00
2022 07 28  0745    59788   27900      0    1.54e+00    0    1.09e+00
2022 07 28  0750    59788   28200      0    1.56e+00    0    1.09e+00
2022 07 28  0755    59788   28500      0    1.51e+00    0    1.06e+00
2022 07 28  0800    59788   28800      0    1.56e+00    0    1.10e+00
2022 07 28  0805    59788   29100      0    1.50e+00    0    1.05e+00
2022 07 28  0810    59788   29400      0    1.51e+00    0    1.06e+00
2022 07 28  0815    59788   29700      0    1.52e+00    0    1.07e+00
2022 07 28  0820    59788   30000      0    1.55e+00    0    1.08e+00
2022 07 28  0825    59788   30300      0    1.52e+00    0    1.07e+00
2022 07 28  0830    59788   30600      0    1.49e+00    0    1.04e+00
2022 07 28  0835    59788   30900      0    1.56e+00    0    1.09e+00
2022 07 28  0840    59788   31200      0    1.54e+00    0    1.07e+00
2022 07 28  0845    59788   31500      0    1.52e+00    0    1.08e+00
2022 07 28  0850    59788   31800      0    1.56e+00    0    1.09e+00
2022 07 28  0855    59788   32100      0    1.54e+00    0    1.08e+00
