:Data_list: 20230112_ace_sis_5m.txt
:Created: 2023 Jan 12 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 01 12  0000    59956       0      0    1.18e+00    0    8.11e-01
2023 01 12  0005    59956     300      0    1.28e+00    0    8.65e-01
2023 01 12  0010    59956     600      0    1.21e+00    0    8.39e-01
2023 01 12  0015    59956     900      0    1.23e+00    0    8.52e-01
2023 01 12  0020    59956    1200      0    1.28e+00    0    8.93e-01
2023 01 12  0025    59956    1500      0    1.38e+00    0    9.68e-01
2023 01 12  0030    59956    1800      0    1.23e+00    0    8.56e-01
2023 01 12  0035    59956    2100      0    1.24e+00    0    8.34e-01
2023 01 12  0040    59956    2400      0    1.28e+00    0    8.69e-01
2023 01 12  0045    59956    2700      0    1.21e+00    0    8.46e-01
2023 01 12  0050    59956    3000      0    1.28e+00    0    8.63e-01
2023 01 12  0055    59956    3300      0    1.24e+00    0    8.75e-01
2023 01 12  0100    59956    3600      0    1.27e+00    0    8.89e-01
2023 01 12  0105    59956    3900      0    1.25e+00    0    8.80e-01
2023 01 12  0110    59956    4200      0    1.25e+00    0    8.74e-01
2023 01 12  0115    59956    4500      0    1.25e+00    0    8.71e-01
2023 01 12  0120    59956    4800      0    1.25e+00    0    8.75e-01
2023 01 12  0125    59956    5100      0    1.26e+00    0    8.45e-01
2023 01 12  0130    59956    5400      0    1.29e+00    0    8.97e-01
2023 01 12  0135    59956    5700      0    1.30e+00    0    8.99e-01
2023 01 12  0140    59956    6000      0    1.27e+00    0    8.82e-01
2023 01 12  0145    59956    6300      0    1.24e+00    0    8.75e-01
2023 01 12  0150    59956    6600      0    1.32e+00    0    9.33e-01
2023 01 12  0155    59956    6900      0    1.30e+00    0    9.06e-01
2023 01 12  0200    59956    7200      0    1.24e+00    0    8.66e-01
2023 01 12  0205    59956    7500      0    1.27e+00    0    8.82e-01
2023 01 12  0210    59956    7800      0    1.32e+00    0    9.16e-01
2023 01 12  0215    59956    8100      0    1.21e+00    0    8.43e-01
2023 01 12  0220    59956    8400      0    1.17e+00    0    8.20e-01
2023 01 12  0225    59956    8700      0    1.22e+00    0    8.64e-01
2023 01 12  0230    59956    9000      0    1.18e+00    0    8.14e-01
2023 01 12  0235    59956    9300      0    1.31e+00    0    9.15e-01
2023 01 12  0240    59956    9600      0    1.30e+00    0    9.28e-01
2023 01 12  0245    59956    9900      0    1.27e+00    0    8.90e-01
2023 01 12  0250    59956   10200      0    1.25e+00    0    8.87e-01
2023 01 12  0255    59956   10500      0    1.24e+00    0    8.57e-01
2023 01 12  0300    59956   10800      0    1.29e+00    0    8.62e-01
2023 01 12  0305    59956   11100      0    1.16e+00    0    8.25e-01
2023 01 12  0310    59956   11400      0    1.20e+00    0    8.34e-01
2023 01 12  0315    59956   11700      0    1.29e+00    0    9.08e-01
2023 01 12  0320    59956   12000      0    1.30e+00    0    9.04e-01
2023 01 12  0325    59956   12300      0    1.33e+00    0    9.46e-01
2023 01 12  0330    59956   12600      0    1.24e+00    0    8.61e-01
2023 01 12  0335    59956   12900      0    1.24e+00    0    8.51e-01
2023 01 12  0340    59956   13200      0    1.25e+00    0    8.50e-01
2023 01 12  0345    59956   13500      0    1.31e+00    0    9.32e-01
2023 01 12  0350    59956   13800      0    1.19e+00    0    8.19e-01
2023 01 12  0355    59956   14100      9   -1.00e+05    9   -1.00e+05
2023 01 12  0400    59956   14400      0    1.21e+00    0    8.18e-01
2023 01 12  0405    59956   14700      0    1.23e+00    0    8.44e-01
2023 01 12  0410    59956   15000      0    1.29e+00    0    8.99e-01
2023 01 12  0415    59956   15300      0    1.23e+00    0    8.64e-01
2023 01 12  0420    59956   15600      0    1.32e+00    0    9.00e-01
2023 01 12  0425    59956   15900      0    1.23e+00    0    8.55e-01
2023 01 12  0430    59956   16200      0    1.25e+00    0    8.56e-01
2023 01 12  0435    59956   16500      0    1.24e+00    0    8.76e-01
2023 01 12  0440    59956   16800      0    1.23e+00    0    8.53e-01
2023 01 12  0445    59956   17100      0    1.20e+00    0    8.19e-01
2023 01 12  0450    59956   17400      0    1.22e+00    0    8.50e-01
2023 01 12  0455    59956   17700      0    1.21e+00    0    8.53e-01
2023 01 12  0500    59956   18000      0    1.26e+00    0    8.71e-01
2023 01 12  0505    59956   18300      0    1.28e+00    0    8.67e-01
2023 01 12  0510    59956   18600      0    1.25e+00    0    8.81e-01
2023 01 12  0515    59956   18900      0    1.17e+00    0    8.28e-01
2023 01 12  0520    59956   19200      0    1.25e+00    0    8.75e-01
2023 01 12  0525    59956   19500      0    1.16e+00    0    7.99e-01
2023 01 12  0530    59956   19800      0    1.23e+00    0    8.66e-01
2023 01 12  0535    59956   20100      0    1.29e+00    0    8.84e-01
2023 01 12  0540    59956   20400      0    1.30e+00    0    8.88e-01
2023 01 12  0545    59956   20700      0    1.24e+00    0    8.58e-01
2023 01 12  0550    59956   21000      0    1.21e+00    0    8.53e-01
2023 01 12  0555    59956   21300      0    1.23e+00    0    8.41e-01
2023 01 12  0600    59956   21600      0    1.27e+00    0    8.70e-01
2023 01 12  0605    59956   21900      0    1.26e+00    0    8.62e-01
2023 01 12  0610    59956   22200      0    1.25e+00    0    8.59e-01
2023 01 12  0615    59956   22500      0    1.31e+00    0    9.14e-01
2023 01 12  0620    59956   22800      0    1.26e+00    0    8.87e-01
2023 01 12  0625    59956   23100      0    1.26e+00    0    8.66e-01
2023 01 12  0630    59956   23400      0    1.23e+00    0    8.42e-01
2023 01 12  0635    59956   23700      0    1.27e+00    0    8.97e-01
2023 01 12  0640    59956   24000      0    1.25e+00    0    8.51e-01
2023 01 12  0645    59956   24300      0    1.32e+00    0    9.09e-01
2023 01 12  0650    59956   24600      0    1.21e+00    0    8.24e-01
2023 01 12  0655    59956   24900      0    1.21e+00    0    8.09e-01
2023 01 12  0700    59956   25200      0    1.21e+00    0    8.37e-01
2023 01 12  0705    59956   25500      0    1.29e+00    0    8.95e-01
2023 01 12  0710    59956   25800      0    1.28e+00    0    9.04e-01
2023 01 12  0715    59956   26100      0    1.28e+00    0    9.03e-01
2023 01 12  0720    59956   26400      0    1.32e+00    0    9.18e-01
2023 01 12  0725    59956   26700      0    1.24e+00    0    8.83e-01
2023 01 12  0730    59956   27000      0    1.31e+00    0    9.39e-01
2023 01 12  0735    59956   27300      0    1.20e+00    0    8.49e-01
2023 01 12  0740    59956   27600      0    1.23e+00    0    8.58e-01
2023 01 12  0745    59956   27900      0    1.18e+00    0    8.00e-01
2023 01 12  0750    59956   28200      0    1.22e+00    0    8.46e-01
2023 01 12  0755    59956   28500      0    1.29e+00    0    9.09e-01
2023 01 12  0800    59956   28800      0    1.26e+00    0    8.46e-01
2023 01 12  0805    59956   29100      0    1.26e+00    0    8.73e-01
2023 01 12  0810    59956   29400      0    1.22e+00    0    8.38e-01
2023 01 12  0815    59956   29700      0    1.26e+00    0    8.54e-01
2023 01 12  0820    59956   30000      0    1.31e+00    0    9.17e-01
2023 01 12  0825    59956   30300      0    1.35e+00    0    9.69e-01
2023 01 12  0830    59956   30600      0    1.32e+00    0    9.16e-01
2023 01 12  0835    59956   30900      0    1.23e+00    0    8.75e-01
2023 01 12  0840    59956   31200      0    1.20e+00    0    8.05e-01
2023 01 12  0845    59956   31500      0    1.25e+00    0    8.30e-01
2023 01 12  0850    59956   31800      0    1.26e+00    0    8.74e-01
2023 01 12  0855    59956   32100      0    1.23e+00    0    8.56e-01
2023 01 12  0900    59956   32400      0    1.22e+00    0    8.50e-01
2023 01 12  0905    59956   32700      0    1.22e+00    0    8.38e-01
