:Data_list: 20190519_ace_swepam_1m.txt
:Created: 2019 May 20 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2019 05 19  0000   58622       0    0        2.7      398.9     4.99e+04
2019 05 19  0001   58622      60    0        2.6      399.5     5.35e+04
2019 05 19  0002   58622     120    0        2.6      400.0     5.37e+04
2019 05 19  0003   58622     180    0        2.6      400.0     5.46e+04
2019 05 19  0004   58622     240    0        2.6      398.5     5.46e+04
2019 05 19  0005   58622     300    0        2.5      396.8     4.99e+04
2019 05 19  0006   58622     360    0        2.5      404.5     4.94e+04
2019 05 19  0007   58622     420    0        2.4      403.1     4.48e+04
2019 05 19  0008   58622     480    0        2.5      391.1     4.32e+04
2019 05 19  0009   58622     540    0        2.8      387.3     4.31e+04
2019 05 19  0010   58622     600    0        2.3      391.7     4.92e+04
2019 05 19  0011   58622     660    0        2.4      389.2     4.82e+04
2019 05 19  0012   58622     720    0        2.4      383.8     4.53e+04
2019 05 19  0013   58622     780    0        2.1      375.3     4.40e+04
2019 05 19  0014   58622     840    0        2.2      382.7     4.89e+04
2019 05 19  0015   58622     900    0        2.4      386.7     5.11e+04
2019 05 19  0016   58622     960    0        2.3      386.8     5.43e+04
2019 05 19  0017   58622    1020    0        2.3      392.4     5.32e+04
2019 05 19  0018   58622    1080    0        2.4      397.3     5.23e+04
2019 05 19  0019   58622    1140    0        2.4      391.0     5.39e+04
2019 05 19  0020   58622    1200    0        2.3      379.9     4.52e+04
2019 05 19  0021   58622    1260    0        2.2      377.7     4.30e+04
2019 05 19  0022   58622    1320    0        2.2      379.1     4.06e+04
2019 05 19  0023   58622    1380    0        2.1      381.9     5.31e+04
2019 05 19  0024   58622    1440    0        2.3      400.5     5.57e+04
2019 05 19  0025   58622    1500    0        2.1      404.5     5.14e+04
2019 05 19  0026   58622    1560    0        2.5      402.8     5.48e+04
2019 05 19  0027   58622    1620    0        2.1      404.5     5.65e+04
2019 05 19  0028   58622    1680    0        2.1      405.6     5.19e+04
2019 05 19  0029   58622    1740    0        2.1      403.4     5.55e+04
2019 05 19  0030   58622    1800    0        2.2      399.8     5.23e+04
2019 05 19  0031   58622    1860    0        2.5      393.9     4.16e+04
2019 05 19  0032   58622    1920    0        2.7      395.9     3.94e+04
2019 05 19  0033   58622    1980    0        2.4      400.6     3.89e+04
2019 05 19  0034   58622    2040    0        2.0      401.0     3.52e+04
2019 05 19  0035   58622    2100    0        2.2      381.4     3.46e+04
2019 05 19  0036   58622    2160    0        2.3      382.6     3.65e+04
2019 05 19  0037   58622    2220    0        2.3      385.9     4.28e+04
2019 05 19  0038   58622    2280    0        2.4      385.3     4.68e+04
2019 05 19  0039   58622    2340    0        2.4      378.3     4.40e+04
2019 05 19  0040   58622    2400    0        2.6      380.6     4.09e+04
2019 05 19  0041   58622    2460    0        2.1      379.6     5.37e+04
2019 05 19  0042   58622    2520    0        2.2      382.6     5.14e+04
2019 05 19  0043   58622    2580    0        2.3      382.0     4.51e+04
2019 05 19  0044   58622    2640    0        2.2      383.0     4.82e+04
2019 05 19  0045   58622    2700    0        2.4      376.8     4.27e+04
2019 05 19  0046   58622    2760    0        2.6      375.1     4.00e+04
2019 05 19  0047   58622    2820    0        2.7      375.8     3.87e+04
2019 05 19  0048   58622    2880    0        2.8      375.8     3.76e+04
2019 05 19  0049   58622    2940    0        2.8      375.2     3.69e+04
2019 05 19  0050   58622    3000    0        2.7      375.3     3.68e+04
2019 05 19  0051   58622    3060    0        2.7      374.9     3.92e+04
2019 05 19  0052   58622    3120    0        2.5      372.8     4.29e+04
2019 05 19  0053   58622    3180    0        2.4      372.6     4.14e+04
2019 05 19  0054   58622    3240    0        2.7      369.3     4.21e+04
2019 05 19  0055   58622    3300    0        2.8      372.1     3.92e+04
2019 05 19  0056   58622    3360    0        2.9      372.2     4.11e+04
2019 05 19  0057   58622    3420    0        2.5      373.7     5.05e+04
2019 05 19  0058   58622    3480    0        2.6      372.7     5.22e+04
2019 05 19  0059   58622    3540    0        2.7      374.3     4.96e+04
2019 05 19  0100   58622    3600    0        2.2      377.8     6.15e+04
2019 05 19  0101   58622    3660    0        1.6      384.2     7.91e+04
2019 05 19  0102   58622    3720    0        2.2      379.1     7.13e+04
2019 05 19  0103   58622    3780    0        2.0      375.1     8.45e+04
2019 05 19  0104   58622    3840    0        1.7      374.6     9.40e+04
2019 05 19  0105   58622    3900    0        2.0      374.8     8.82e+04
2019 05 19  0106   58622    3960    0        2.1      375.7     8.35e+04
2019 05 19  0107   58622    4020    0        1.9      376.7     8.08e+04
2019 05 19  0108   58622    4080    0        1.5      380.9     9.34e+04
2019 05 19  0109   58622    4140    0        1.5      380.6     9.15e+04
2019 05 19  0110   58622    4200    1        1.7      379.3     8.48e+04
2019 05 19  0111   58622    4260    0        1.7      377.8     9.01e+04
2019 05 19  0112   58622    4320    0        1.8      377.1     8.23e+04
2019 05 19  0113   58622    4380    0        2.1      380.5     7.36e+04
2019 05 19  0114   58622    4440    0        1.6      375.2     1.09e+05
2019 05 19  0115   58622    4500    1        1.7      376.7     1.06e+05
2019 05 19  0116   58622    4560    0        1.0      390.0     1.44e+05
2019 05 19  0117   58622    4620    0        1.4      380.9     1.25e+05
2019 05 19  0118   58622    4680    0        1.3      379.5     1.23e+05
2019 05 19  0119   58622    4740    0        1.4      378.1     9.88e+04
2019 05 19  0120   58622    4800    0        1.6      374.8     8.70e+04
2019 05 19  0121   58622    4860    0        1.6      375.8     9.34e+04
2019 05 19  0122   58622    4920    0        1.5      377.7     9.79e+04
2019 05 19  0123   58622    4980    0        1.6      378.1     1.05e+05
2019 05 19  0124   58622    5040    1        1.6      380.5     1.00e+05
2019 05 19  0125   58622    5100    0        1.8      379.4     8.24e+04
2019 05 19  0126   58622    5160    0        2.4      378.0     6.06e+04
