:Data_list: 20190430_ace_swepam_1m.txt
:Created: 2019 Apr 30 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2019 04 30  0000   58603       0    1        0.2      323.9     6.28e+04
2019 04 30  0001   58603      60    0        0.2      315.4     7.52e+04
2019 04 30  0002   58603     120    1        0.2      317.2     7.52e+04
2019 04 30  0003   58603     180    0        0.2      313.3     5.09e+04
2019 04 30  0004   58603     240    0        0.2      319.8     7.13e+04
2019 04 30  0005   58603     300    1        0.1      327.9     1.42e+05
2019 04 30  0006   58603     360    1        0.1      330.0     7.43e+04
2019 04 30  0007   58603     420    1        0.1      316.1     1.16e+05
2019 04 30  0008   58603     480    1        0.1      333.2     1.18e+05
2019 04 30  0009   58603     540    1        0.4      312.9     1.18e+05
2019 04 30  0010   58603     600    3    -9999.9    -9999.9    -1.00e+05
2019 04 30  0011   58603     660    3    -9999.9    -9999.9    -1.00e+05
2019 04 30  0012   58603     720    1        0.0      374.3     3.69e+04
2019 04 30  0013   58603     780    1        0.0      358.8     6.03e+04
2019 04 30  0014   58603     840    1        0.0      366.2     4.56e+04
2019 04 30  0015   58603     900    0        0.0      364.5     4.13e+04
2019 04 30  0016   58603     960    0        0.1      337.3     6.62e+04
2019 04 30  0017   58603    1020    1        0.1      319.1     8.80e+04
2019 04 30  0018   58603    1080    1        0.1      317.1     9.79e+04
2019 04 30  0019   58603    1140    0        0.1      315.8     1.01e+05
2019 04 30  0020   58603    1200    1        0.1      329.9     1.05e+05
2019 04 30  0021   58603    1260    1        0.1      314.7     1.18e+05
2019 04 30  0022   58603    1320    0        0.2      310.0     8.83e+04
2019 04 30  0023   58603    1380    0        0.2      305.2     8.07e+04
2019 04 30  0024   58603    1440    1        0.0      374.3     2.17e+04
2019 04 30  0025   58603    1500    1        0.1      313.7     2.17e+04
2019 04 30  0026   58603    1560    1        0.4      311.8    -1.00e+05
2019 04 30  0027   58603    1620    1        0.2      317.3     6.58e+04
2019 04 30  0028   58603    1680    0        0.1      326.6     1.01e+05
2019 04 30  0029   58603    1740    1        0.1      324.3     1.10e+05
2019 04 30  0030   58603    1800    1        0.1      331.3     8.05e+04
2019 04 30  0031   58603    1860    1        0.3      324.3     5.35e+04
2019 04 30  0032   58603    1920    1        0.4      313.4     3.19e+04
2019 04 30  0033   58603    1980    1        0.3      311.5     2.84e+04
2019 04 30  0034   58603    2040    0        0.3      308.0     3.76e+04
2019 04 30  0035   58603    2100    0        0.3      311.7     1.75e+04
2019 04 30  0036   58603    2160    1        0.3      315.5     1.35e+04
2019 04 30  0037   58603    2220    0        0.3      316.1     1.52e+04
2019 04 30  0038   58603    2280    1        0.1      337.7     4.72e+04
2019 04 30  0039   58603    2340    0        0.1      328.2     7.03e+04
2019 04 30  0040   58603    2400    0        0.2      308.6    -1.00e+05
2019 04 30  0041   58603    2460    0        0.2      310.8     1.03e+04
2019 04 30  0042   58603    2520    0        0.2      316.7     1.03e+04
2019 04 30  0043   58603    2580    3    -9999.9    -9999.9    -1.00e+05
2019 04 30  0044   58603    2640    3    -9999.9    -9999.9    -1.00e+05
2019 04 30  0045   58603    2700    0        0.1      334.9     4.91e+04
2019 04 30  0046   58603    2760    1        0.0      355.7     3.42e+04
2019 04 30  0047   58603    2820    1        0.1      337.4     4.75e+04
2019 04 30  0048   58603    2880    1        0.1      321.4     5.83e+04
2019 04 30  0049   58603    2940    1        0.1      331.2     4.68e+04
2019 04 30  0050   58603    3000    1        0.3      321.8     4.60e+04
2019 04 30  0051   58603    3060    0        0.5      313.8    -1.00e+05
2019 04 30  0052   58603    3120    0        0.5      311.8    -1.00e+05
2019 04 30  0053   58603    3180    1        0.4      314.8    -1.00e+05
2019 04 30  0054   58603    3240    0        0.4      315.4     3.34e+04
2019 04 30  0055   58603    3300    1        0.5      311.5     3.34e+04
2019 04 30  0056   58603    3360    1        0.2      317.6     3.89e+04
2019 04 30  0057   58603    3420    0        0.2      308.2     3.89e+04
2019 04 30  0058   58603    3480    1        0.5      313.1    -1.00e+05
2019 04 30  0059   58603    3540    1        0.3      315.3     1.04e+04
2019 04 30  0100   58603    3600    0        0.3      312.8     1.04e+04
2019 04 30  0101   58603    3660    1        0.2      329.6     4.54e+04
2019 04 30  0102   58603    3720    0        0.2      321.9     4.54e+04
2019 04 30  0103   58603    3780    1        0.2      317.8     2.75e+04
2019 04 30  0104   58603    3840    1        0.2      316.4     2.75e+04
2019 04 30  0105   58603    3900    1        0.2      313.6     1.19e+04
2019 04 30  0106   58603    3960    0        0.1      326.4     2.51e+04
2019 04 30  0107   58603    4020    0        0.1      330.0     4.22e+04
2019 04 30  0108   58603    4080    1        0.3      316.6     1.83e+04
