:Data_list: 20240112_ace_mag_1m.txt
:Created: 2024 Jan 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2024 01 12  0000   60321       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0001   60321      60    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0002   60321     120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0003   60321     180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0004   60321     240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0005   60321     300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0006   60321     360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0007   60321     420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0008   60321     480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0009   60321     540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0010   60321     600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0011   60321     660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0012   60321     720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0013   60321     780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0014   60321     840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 12  0015   60321     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
