:Data_list: 20110204_ace_swepam_1m.txt
:Created: 2011 Feb 05 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2011 02 04  0000   55596       0    0        1.7      323.1     2.04e+04
2011 02 04  0001   55596      60    0        0.9      320.2     1.88e+04
2011 02 04  0002   55596     120    0        1.7      320.4     2.37e+04
2011 02 04  0003   55596     180    0        1.4      321.4     2.09e+04
2011 02 04  0004   55596     240    0        1.2      322.5     1.82e+04
2011 02 04  0005   55596     300    9    -9999.9    -9999.9    -1.00e+05
2011 02 04  0006   55596     360    0        0.9      321.8     2.32e+04
2011 02 04  0007   55596     420    0        0.9      318.6     2.14e+04
2011 02 04  0008   55596     480    0        1.4      320.5     3.43e+04
2011 02 04  0009   55596     540    0        1.0      318.0     3.74e+04
2011 02 04  0010   55596     600    0        1.2      318.3     3.16e+04
2011 02 04  0011   55596     660    0        1.5      317.6     2.65e+04
2011 02 04  0012   55596     720    0        0.8      318.8     3.42e+04
2011 02 04  0013   55596     780    0        1.1      316.1     2.88e+04
2011 02 04  0014   55596     840    0        1.1      317.2     2.69e+04
2011 02 04  0015   55596     900    0        1.0      315.1     4.01e+04
2011 02 04  0016   55596     960    0        0.9      321.6     2.67e+04
2011 02 04  0017   55596    1020    0        1.2      324.4     2.86e+04
2011 02 04  0018   55596    1080    0        1.2      318.4     2.02e+04
2011 02 04  0019   55596    1140    0        1.2      319.8     2.14e+04
2011 02 04  0020   55596    1200    0        1.3      321.2     2.25e+04
2011 02 04  0021   55596    1260    0        1.4      320.2     1.97e+04
2011 02 04  0022   55596    1320    0        1.3      320.6     2.64e+04
2011 02 04  0023   55596    1380    0        1.1      321.8     2.13e+04
2011 02 04  0024   55596    1440    0        1.3      317.5     2.06e+04
