:Data_list: 20240606_ace_sis_5m.txt
:Created: 2024 Jun 06 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 06 06  0000    60467       0      0    1.45e+00    0    1.05e+00
2024 06 06  0005    60467     300      0    9.12e-01    0    6.46e-01
2024 06 06  0010    60467     600      0    8.52e-01    0    5.99e-01
2024 06 06  0015    60467     900      0    3.57e+00    0    2.58e+00
2024 06 06  0020    60467    1200      0    3.71e+00    0    2.71e+00
2024 06 06  0025    60467    1500      0    3.76e+00    0    2.69e+00
2024 06 06  0030    60467    1800      0    1.93e+00    0    1.40e+00
2024 06 06  0035    60467    2100      0    7.73e-01    0    5.47e-01
2024 06 06  0040    60467    2400      0    3.33e+00    0    2.40e+00
2024 06 06  0045    60467    2700      0    3.60e+00    0    2.66e+00
2024 06 06  0050    60467    3000      0    3.90e+00    0    2.81e+00
2024 06 06  0055    60467    3300      0    3.92e+00    0    2.86e+00
2024 06 06  0100    60467    3600      0    4.05e+00    0    2.91e+00
2024 06 06  0105    60467    3900      0    1.96e+00    0    1.39e+00
2024 06 06  0110    60467    4200      0    1.39e+00    0    1.00e+00
2024 06 06  0115    60467    4500      0    7.57e-01    0    5.25e-01
2024 06 06  0120    60467    4800      0    1.97e+00    0    1.41e+00
2024 06 06  0125    60467    5100      0    3.93e+00    0    2.86e+00
2024 06 06  0130    60467    5400      0    4.00e+00    0    2.90e+00
2024 06 06  0135    60467    5700      0    3.91e+00    0    2.83e+00
2024 06 06  0140    60467    6000      0    1.44e+00    0    1.04e+00
2024 06 06  0145    60467    6300      0    1.94e+00    0    1.39e+00
2024 06 06  0150    60467    6600      0    3.44e+00    0    2.46e+00
2024 06 06  0155    60467    6900      0    3.60e+00    0    2.58e+00
2024 06 06  0200    60467    7200      0    3.88e+00    0    2.80e+00
2024 06 06  0205    60467    7500      0    4.12e+00    0    3.03e+00
2024 06 06  0210    60467    7800      0    3.63e+00    0    2.65e+00
2024 06 06  0215    60467    8100      0    1.46e+00    0    1.04e+00
2024 06 06  0220    60467    8400      0    1.13e+00    0    8.05e-01
2024 06 06  0225    60467    8700      0    7.36e-01    0    5.14e-01
2024 06 06  0230    60467    9000      0    2.92e+00    0    2.07e+00
2024 06 06  0235    60467    9300      0    3.57e+00    0    2.62e+00
2024 06 06  0240    60467    9600      0    3.90e+00    0    2.82e+00
2024 06 06  0245    60467    9900      0    2.73e+00    0    1.99e+00
2024 06 06  0250    60467   10200      0    7.69e-01    0    5.43e-01
2024 06 06  0255    60467   10500      0    2.50e+00    0    1.82e+00
2024 06 06  0300    60467   10800      0    3.43e+00    0    2.48e+00
2024 06 06  0305    60467   11100      0    3.71e+00    0    2.70e+00
2024 06 06  0310    60467   11400      0    3.95e+00    0    2.87e+00
2024 06 06  0315    60467   11700      0    4.11e+00    0    2.96e+00
2024 06 06  0320    60467   12000      0    2.77e+00    0    2.01e+00
2024 06 06  0325    60467   12300      0    1.47e+00    0    1.05e+00
2024 06 06  0330    60467   12600      0    9.01e-01    0    6.34e-01
2024 06 06  0335    60467   12900      0    9.88e-01    0    7.17e-01
2024 06 06  0340    60467   13200      0    3.97e+00    0    2.84e+00
2024 06 06  0345    60467   13500      0    4.01e+00    0    2.90e+00
2024 06 06  0350    60467   13800      0    4.03e+00    0    2.97e+00
2024 06 06  0355    60467   14100      9   -1.00e+05    9   -1.00e+05
2024 06 06  0400    60467   14400      0    1.36e+00    0    9.72e-01
2024 06 06  0405    60467   14700      0    3.32e+00    0    2.42e+00
2024 06 06  0410    60467   15000      0    3.60e+00    0    2.62e+00
2024 06 06  0415    60467   15300      0    3.77e+00    0    2.75e+00
2024 06 06  0420    60467   15600      0    3.86e+00    0    2.83e+00
2024 06 06  0425    60467   15900      0    4.19e+00    0    3.08e+00
2024 06 06  0430    60467   16200      0    1.80e+00    0    1.29e+00
2024 06 06  0435    60467   16500      0    1.33e+00    0    9.49e-01
2024 06 06  0440    60467   16800      0    7.33e-01    0    5.17e-01
2024 06 06  0445    60467   17100      0    2.03e+00    0    1.47e+00
2024 06 06  0450    60467   17400      0    3.68e+00    0    2.71e+00
2024 06 06  0455    60467   17700      0    3.74e+00    0    2.72e+00
2024 06 06  0500    60467   18000      0    3.65e+00    0    2.67e+00
2024 06 06  0505    60467   18300      0    7.64e-01    0    5.31e-01
2024 06 06  0510    60467   18600      0    1.57e+00    0    1.14e+00
2024 06 06  0515    60467   18900      0    3.37e+00    0    2.43e+00
2024 06 06  0520    60467   19200      0    3.64e+00    0    2.63e+00
2024 06 06  0525    60467   19500      0    3.85e+00    0    2.82e+00
2024 06 06  0530    60467   19800      0    4.08e+00    0    2.98e+00
2024 06 06  0535    60467   20100      0    3.57e+00    0    2.63e+00
2024 06 06  0540    60467   20400      0    1.41e+00    0    1.00e+00
2024 06 06  0545    60467   20700      0    1.09e+00    0    7.67e-01
2024 06 06  0550    60467   21000      0    7.35e-01    0    5.18e-01
2024 06 06  0555    60467   21300      0    3.26e+00    0    2.39e+00
2024 06 06  0600    60467   21600      0    3.99e+00    0    2.91e+00
2024 06 06  0605    60467   21900      0    3.96e+00    0    2.89e+00
2024 06 06  0610    60467   22200      0    2.98e+00    0    2.16e+00
2024 06 06  0615    60467   22500      0    1.39e+00    0    9.93e-01
2024 06 06  0620    60467   22800      0    2.65e+00    0    1.88e+00
2024 06 06  0625    60467   23100      0    3.47e+00    0    2.54e+00
2024 06 06  0630    60467   23400      0    3.82e+00    0    2.78e+00
2024 06 06  0635    60467   23700      0    3.84e+00    0    2.74e+00
2024 06 06  0640    60467   24000      0    4.16e+00    0    3.06e+00
2024 06 06  0645    60467   24300      0    2.64e+00    0    1.90e+00
2024 06 06  0650    60467   24600      0    1.44e+00    0    1.03e+00
2024 06 06  0655    60467   24900      0    8.68e-01    0    6.25e-01
2024 06 06  0700    60467   25200      0    1.10e+00    0    7.77e-01
2024 06 06  0705    60467   25500      0    3.69e+00    0    2.65e+00
2024 06 06  0710    60467   25800      0    3.80e+00    0    2.76e+00
2024 06 06  0715    60467   26100      0    3.87e+00    0    2.77e+00
2024 06 06  0720    60467   26400      0    1.58e+00    0    1.14e+00
2024 06 06  0725    60467   26700      0    8.05e-01    0    5.63e-01
2024 06 06  0730    60467   27000      0    3.45e+00    0    2.52e+00
2024 06 06  0735    60467   27300      0    3.46e+00    0    2.51e+00
2024 06 06  0740    60467   27600      0    3.77e+00    0    2.74e+00
2024 06 06  0745    60467   27900      0    3.88e+00    0    2.78e+00
2024 06 06  0750    60467   28200      0    4.01e+00    0    2.86e+00
2024 06 06  0755    60467   28500      0    1.66e+00    0    1.19e+00
2024 06 06  0800    60467   28800      0    1.33e+00    0    9.40e-01
2024 06 06  0805    60467   29100      0    7.13e-01    0    5.05e-01
