:Data_list: 20180831_ace_swepam_1m.txt
:Created: 2018 Sep 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2018 08 31  0000   58361       0    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0001   58361      60    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0002   58361     120    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0003   58361     180    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0004   58361     240    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0005   58361     300    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0006   58361     360    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0007   58361     420    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0008   58361     480    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0009   58361     540    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0010   58361     600    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0011   58361     660    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0012   58361     720    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0013   58361     780    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0014   58361     840    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0015   58361     900    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0016   58361     960    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0017   58361    1020    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0018   58361    1080    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0019   58361    1140    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0020   58361    1200    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0021   58361    1260    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0022   58361    1320    9    -9999.9    -9999.9    -1.00e+05
2018 08 31  0023   58361    1380    9    -9999.9    -9999.9    -1.00e+05
