:Data_list: 20230920_ace_mag_1m.txt
:Created: 2023 Sep 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2023 09 20  0000   60207       0    0    -4.7     5.6     0.3     7.4     2.6   130.0
2023 09 20  0001   60207      60    0    -4.8     5.7     0.3     7.4     2.4   129.9
2023 09 20  0002   60207     120    0    -4.8     5.6     0.2     7.4     1.9   130.5
2023 09 20  0003   60207     180    0    -5.0     5.5     0.4     7.5     3.1   131.8
2023 09 20  0004   60207     240    0    -4.6     5.8     0.1     7.4     0.6   128.7
2023 09 20  0005   60207     300    0    -4.7     5.7     0.1     7.4     0.8   130.0
2023 09 20  0006   60207     360    0    -5.0     5.4     0.2     7.4     1.9   133.0
2023 09 20  0007   60207     420    0    -4.8     5.5     0.4     7.4     2.7   131.2
2023 09 20  0008   60207     480    0    -4.8     5.6     0.5     7.4     3.6   130.5
2023 09 20  0009   60207     540    0    -4.9     5.6     0.5     7.4     3.7   131.0
2023 09 20  0010   60207     600    0    -4.7     5.8     0.4     7.5     2.7   128.9
2023 09 20  0011   60207     660    0    -4.6     5.9     0.2     7.5     1.8   128.2
2023 09 20  0012   60207     720    0    -4.1     6.1    -0.1     7.4    -0.7   123.9
2023 09 20  0013   60207     780    0    -4.1     6.2    -0.1     7.4    -1.2   123.4
2023 09 20  0014   60207     840    0    -4.5     5.9     0.1     7.4     0.5   126.9
2023 09 20  0015   60207     900    0    -4.5     6.0     0.1     7.5     0.5   126.9
2023 09 20  0016   60207     960    0    -4.7     5.7     0.2     7.4     1.5   129.5
2023 09 20  0017   60207    1020    0    -4.6     5.8     0.4     7.4     2.8   128.5
2023 09 20  0018   60207    1080    0    -4.7     5.8     0.3     7.4     2.3   129.0
2023 09 20  0019   60207    1140    0    -4.6     5.8     0.3     7.5     2.6   128.5
2023 09 20  0020   60207    1200    0    -4.6     5.8     0.1     7.4     0.8   128.4
2023 09 20  0021   60207    1260    0    -4.7     5.7     0.0     7.4     0.4   129.1
2023 09 20  0022   60207    1320    0    -4.4     6.0     0.2     7.4     1.8   126.7
2023 09 20  0023   60207    1380    0    -4.5     5.9     0.3     7.4     2.4   127.4
2023 09 20  0024   60207    1440    0    -4.1     6.2     0.3     7.5     2.2   123.7
2023 09 20  0025   60207    1500    0    -4.0     6.4     0.4     7.5     3.1   122.5
2023 09 20  0026   60207    1560    0    -4.1     6.3     0.1     7.5     1.1   122.8
2023 09 20  0027   60207    1620    0    -4.1     6.4     0.3     7.6     2.0   122.6
2023 09 20  0028   60207    1680    0    -4.3     6.2     0.4     7.6     3.3   124.6
2023 09 20  0029   60207    1740    0    -4.5     6.1     0.4     7.5     3.2   126.5
2023 09 20  0030   60207    1800    0    -3.9     6.3     0.4     7.4     2.9   122.2
2023 09 20  0031   60207    1860    0    -3.1     6.6     0.3     7.3     2.3   115.4
2023 09 20  0032   60207    1920    0    -3.5     6.5     0.4     7.4     3.4   118.3
2023 09 20  0033   60207    1980    0    -3.6     6.4     0.5     7.3     3.7   119.7
2023 09 20  0034   60207    2040    0    -3.7     6.4     0.4     7.3     3.2   119.9
2023 09 20  0035   60207    2100    0    -3.6     6.5     0.4     7.4     3.3   118.6
2023 09 20  0036   60207    2160    0    -3.5     6.6     0.4     7.5     3.2   117.8
2023 09 20  0037   60207    2220    0    -3.5     6.6     0.5     7.5     4.2   117.8
2023 09 20  0038   60207    2280    0    -3.2     6.6     0.2     7.3     1.7   116.2
2023 09 20  0039   60207    2340    0    -3.3     6.6     0.4     7.4     3.1   116.7
2023 09 20  0040   60207    2400    0    -3.6     6.5     0.4     7.4     3.0   119.3
2023 09 20  0041   60207    2460    0    -3.5     6.5     0.5     7.4     3.5   118.2
2023 09 20  0042   60207    2520    0    -3.6     6.3     0.4     7.3     3.4   119.8
2023 09 20  0043   60207    2580    0    -3.5     6.3     0.5     7.3     4.2   118.9
2023 09 20  0044   60207    2640    0    -3.6     6.5     0.3     7.4     2.2   119.2
2023 09 20  0045   60207    2700    0    -3.9     6.3     0.2     7.4     1.7   122.2
2023 09 20  0046   60207    2760    0    -3.9     6.3     0.3     7.4     2.3   121.4
2023 09 20  0047   60207    2820    0    -3.9     6.2     0.5     7.4     3.8   122.1
2023 09 20  0048   60207    2880    0    -4.1     6.2     0.3     7.5     2.3   123.6
2023 09 20  0049   60207    2940    0    -4.0     6.3     0.0     7.4     0.3   122.2
2023 09 20  0050   60207    3000    0    -4.0     6.2     0.3     7.4     1.9   123.0
2023 09 20  0051   60207    3060    0    -3.9     6.3     0.3     7.4     2.1   121.5
2023 09 20  0052   60207    3120    0    -3.9     6.3     0.1     7.4     1.1   121.7
2023 09 20  0053   60207    3180    0    -3.8     6.4     0.2     7.5     1.4   120.5
2023 09 20  0054   60207    3240    0    -3.9     6.3     0.4     7.5     2.7   121.8
2023 09 20  0055   60207    3300    0    -3.3     6.7     0.2     7.5     1.7   116.5
2023 09 20  0056   60207    3360    0    -3.5     6.6     0.3     7.5     2.4   117.9
2023 09 20  0057   60207    3420    0    -4.3     6.2     0.6     7.5     4.3   124.8
2023 09 20  0058   60207    3480    0    -3.6     6.6     0.3     7.5     2.6   118.2
2023 09 20  0059   60207    3540    0    -3.4     6.7     0.2     7.5     1.3   116.9
2023 09 20  0100   60207    3600    0    -3.9     6.4     0.7     7.6     5.1   121.0
2023 09 20  0101   60207    3660    0    -3.8     6.5     0.7     7.5     5.7   120.5
2023 09 20  0102   60207    3720    0    -3.8     6.5     0.5     7.5     3.8   120.5
2023 09 20  0103   60207    3780    0    -3.5     6.7     0.6     7.6     4.6   117.6
2023 09 20  0104   60207    3840    0    -3.7     6.6     0.8     7.6     6.3   119.5
2023 09 20  0105   60207    3900    0    -3.4     6.7     0.6     7.5     4.7   116.6
2023 09 20  0106   60207    3960    0    -2.6     6.9    -0.7     7.4    -5.0   111.0
2023 09 20  0107   60207    4020    0    -2.7     6.9    -0.8     7.5    -6.0   111.3
2023 09 20  0108   60207    4080    0    -2.7     7.0    -0.3     7.5    -2.5   111.3
2023 09 20  0109   60207    4140    0    -3.1     6.9    -0.1     7.5    -0.7   113.9
2023 09 20  0110   60207    4200    0    -3.1     6.9     0.1     7.6     0.5   114.6
2023 09 20  0111   60207    4260    0    -3.1     6.8    -0.0     7.5    -0.3   114.6
2023 09 20  0112   60207    4320    0    -3.0     6.9    -0.1     7.5    -0.7   113.4
2023 09 20  0113   60207    4380    0    -2.8     7.0     0.2     7.5     1.4   111.8
2023 09 20  0114   60207    4440    0    -2.7     6.9     0.3     7.4     2.2   111.3
2023 09 20  0115   60207    4500    0    -2.8     6.8     0.3     7.3     2.0   112.7
2023 09 20  0116   60207    4560    0    -2.8     6.8     0.0     7.3     0.1   112.5
2023 09 20  0117   60207    4620    0    -2.9     6.7     0.3     7.4     2.0   113.5
2023 09 20  0118   60207    4680    0    -3.0     6.7     0.4     7.4     3.4   113.9
2023 09 20  0119   60207    4740    0    -2.8     6.8     0.3     7.4     2.4   112.5
2023 09 20  0120   60207    4800    0    -2.9     6.8    -0.3     7.4    -2.4   113.3
2023 09 20  0121   60207    4860    0    -3.2     6.7     0.2     7.5     1.4   115.5
2023 09 20  0122   60207    4920    0    -3.3     6.7     0.2     7.4     1.9   116.2
2023 09 20  0123   60207    4980    0    -3.2     6.7     0.3     7.4     2.1   115.7
2023 09 20  0124   60207    5040    0    -3.2     6.7     0.2     7.4     1.9   115.7
2023 09 20  0125   60207    5100    0    -3.3     6.7     0.3     7.5     2.1   116.3
2023 09 20  0126   60207    5160    0    -3.2     6.7     0.3     7.5     2.3   115.6
2023 09 20  0127   60207    5220    0    -3.0     6.8     0.3     7.4     2.2   114.0
