:Data_list: 20100108_ace_swepam_1m.txt
:Created: 2010 Jan 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 01 08  0000   55204       0    0        2.1      293.8     1.92e+04
2010 01 08  0001   55204      60    0        1.6      288.7     2.21e+04
2010 01 08  0002   55204     120    0        1.9      285.5     2.60e+04
2010 01 08  0003   55204     180    0        1.4      279.8     2.83e+04
2010 01 08  0004   55204     240    0        1.4      279.7     2.83e+04
2010 01 08  0005   55204     300    0        1.3      279.6     2.82e+04
2010 01 08  0006   55204     360    0        1.4      278.6     2.59e+04
2010 01 08  0007   55204     420    0        1.5      277.7     2.14e+04
2010 01 08  0008   55204     480    0        1.5      285.9     1.96e+04
2010 01 08  0009   55204     540    0        1.5      282.4     1.63e+04
2010 01 08  0010   55204     600    0        1.7      282.6     1.81e+04
2010 01 08  0011   55204     660    0        1.9      288.2     2.31e+04
2010 01 08  0012   55204     720    0        1.0      279.0     1.81e+04
2010 01 08  0013   55204     780    0        1.4      277.0     1.74e+04
2010 01 08  0014   55204     840    0        1.4      280.2     1.93e+04
2010 01 08  0015   55204     900    0        1.2      278.4     2.49e+04
2010 01 08  0016   55204     960    0        1.5      275.1     2.16e+04
2010 01 08  0017   55204    1020    9    -9999.9    -9999.9    -1.00e+05
2010 01 08  0018   55204    1080    0        1.5      280.1     2.50e+04
2010 01 08  0019   55204    1140    0        1.2      276.9     2.79e+04
2010 01 08  0020   55204    1200    1        1.3      276.6     2.56e+04
2010 01 08  0021   55204    1260    1        1.4      276.4     2.32e+04
2010 01 08  0022   55204    1320    1        1.4      274.8     1.52e+04
2010 01 08  0023   55204    1380    0        1.4      278.0     2.58e+04
2010 01 08  0024   55204    1440    0        1.5      281.8     3.69e+04
2010 01 08  0025   55204    1500    0        1.2      281.4     2.81e+04
2010 01 08  0026   55204    1560    0        1.4      276.4     1.87e+04
2010 01 08  0027   55204    1620    0        1.4      281.2     2.51e+04
2010 01 08  0028   55204    1680    1        1.0      280.8     5.12e+04
2010 01 08  0029   55204    1740    0        1.1      276.9     4.69e+04
2010 01 08  0030   55204    1800    0        1.2      273.2     6.14e+04
2010 01 08  0031   55204    1860    0        1.1      274.1     6.18e+04
2010 01 08  0032   55204    1920    0        1.3      286.5     5.61e+04
2010 01 08  0033   55204    1980    0        2.0      287.5     3.15e+04
2010 01 08  0034   55204    2040    0        1.5      287.4     2.70e+04
2010 01 08  0035   55204    2100    0        2.0      291.3     2.84e+04
2010 01 08  0036   55204    2160    0        1.7      288.8     4.55e+04
2010 01 08  0037   55204    2220    0        1.5      286.2     6.25e+04
2010 01 08  0038   55204    2280    0        1.6      286.4     2.31e+04
2010 01 08  0039   55204    2340    0        1.5      289.5     3.46e+04
2010 01 08  0040   55204    2400    0        1.1      290.6     4.11e+04
2010 01 08  0041   55204    2460    0        1.4      304.7     3.82e+04
2010 01 08  0042   55204    2520    1        0.4      307.3     2.49e+04
2010 01 08  0043   55204    2580    0        1.7      288.2     2.78e+04
2010 01 08  0044   55204    2640    0        1.5      289.0     4.55e+04
2010 01 08  0045   55204    2700    0        1.5      288.7     3.54e+04
2010 01 08  0046   55204    2760    0        2.2      285.4     3.06e+04
2010 01 08  0047   55204    2820    0        1.6      293.4     4.28e+04
2010 01 08  0048   55204    2880    0        1.5      291.2     4.40e+04
2010 01 08  0049   55204    2940    1        1.8      291.2     4.52e+04
2010 01 08  0050   55204    3000    1    -9999.9    -9999.9    -1.00e+05
2010 01 08  0051   55204    3060    1        0.5      320.7     2.10e+04
2010 01 08  0052   55204    3120    0        0.5      321.2     2.75e+04
2010 01 08  0053   55204    3180    0        0.4      321.6     3.40e+04
2010 01 08  0054   55204    3240    0        0.9      307.8     3.25e+04
2010 01 08  0055   55204    3300    0        0.6      313.8     2.64e+04
2010 01 08  0056   55204    3360    0        0.9      309.4     2.49e+04
2010 01 08  0057   55204    3420    0        1.0      307.1     2.50e+04
2010 01 08  0058   55204    3480    0        0.5      311.5     1.96e+04
2010 01 08  0059   55204    3540    0        0.7      305.5     2.39e+04
2010 01 08  0100   55204    3600    0        1.0      303.8     2.20e+04
2010 01 08  0101   55204    3660    0        1.1      310.0     4.48e+04
2010 01 08  0102   55204    3720    0        1.8      318.0     5.02e+04
2010 01 08  0103   55204    3780    1        1.5      316.5     4.09e+04
2010 01 08  0104   55204    3840    0        1.3      310.3     3.11e+04
2010 01 08  0105   55204    3900    0        1.7      300.1     3.03e+04
2010 01 08  0106   55204    3960    0        1.3      307.8     4.40e+04
2010 01 08  0107   55204    4020    0        1.5      305.0     3.55e+04
2010 01 08  0108   55204    4080    0        1.3      306.1     3.30e+04
2010 01 08  0109   55204    4140    0        1.1      307.3     3.04e+04
2010 01 08  0110   55204    4200    0        1.2      303.4     1.98e+04
2010 01 08  0111   55204    4260    0        0.7      302.5     1.73e+04
2010 01 08  0112   55204    4320    0        0.9      297.8     2.25e+04
2010 01 08  0113   55204    4380    0        0.7      301.9     2.54e+04
