:Data_list: 20230630_ace_sis_5m.txt
:Created: 2023 Jun 30 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 06 30  0000    60125       0      0    1.09e+00    0    7.61e-01
2023 06 30  0005    60125     300      0    1.09e+00    0    7.75e-01
2023 06 30  0010    60125     600      0    1.11e+00    0    7.72e-01
2023 06 30  0015    60125     900      0    1.10e+00    0    7.73e-01
2023 06 30  0020    60125    1200      0    1.09e+00    0    7.67e-01
2023 06 30  0025    60125    1500      0    1.11e+00    0    7.78e-01
2023 06 30  0030    60125    1800      0    1.12e+00    0    7.78e-01
2023 06 30  0035    60125    2100      0    1.12e+00    0    7.79e-01
2023 06 30  0040    60125    2400      0    1.10e+00    0    7.73e-01
2023 06 30  0045    60125    2700      0    1.10e+00    0    7.70e-01
2023 06 30  0050    60125    3000      0    1.11e+00    0    7.79e-01
2023 06 30  0055    60125    3300      0    1.09e+00    0    7.64e-01
2023 06 30  0100    60125    3600      0    1.11e+00    0    7.79e-01
2023 06 30  0105    60125    3900      0    1.12e+00    0    7.97e-01
2023 06 30  0110    60125    4200      0    1.12e+00    0    7.90e-01
2023 06 30  0115    60125    4500      0    1.14e+00    0    8.01e-01
2023 06 30  0120    60125    4800      0    1.10e+00    0    7.75e-01
2023 06 30  0125    60125    5100      0    1.12e+00    0    7.87e-01
2023 06 30  0130    60125    5400      0    1.09e+00    0    7.61e-01
2023 06 30  0135    60125    5700      0    1.12e+00    0    7.95e-01
2023 06 30  0140    60125    6000      0    1.11e+00    0    7.81e-01
2023 06 30  0145    60125    6300      0    1.12e+00    0    8.02e-01
2023 06 30  0150    60125    6600      0    1.13e+00    0    7.96e-01
2023 06 30  0155    60125    6900      0    1.12e+00    0    7.84e-01
2023 06 30  0200    60125    7200      0    1.12e+00    0    7.88e-01
2023 06 30  0205    60125    7500      0    1.07e+00    0    7.52e-01
2023 06 30  0210    60125    7800      0    1.14e+00    0    8.07e-01
2023 06 30  0215    60125    8100      0    1.10e+00    0    7.74e-01
2023 06 30  0220    60125    8400      0    1.10e+00    0    7.77e-01
2023 06 30  0225    60125    8700      0    1.10e+00    0    7.78e-01
2023 06 30  0230    60125    9000      0    1.02e+00    0    7.14e-01
2023 06 30  0235    60125    9300      0    1.12e+00    0    8.01e-01
2023 06 30  0240    60125    9600      0    1.11e+00    0    7.77e-01
2023 06 30  0245    60125    9900      0    1.13e+00    0    8.03e-01
2023 06 30  0250    60125   10200      0    1.12e+00    0    7.88e-01
2023 06 30  0255    60125   10500      0    1.11e+00    0    7.89e-01
2023 06 30  0300    60125   10800      0    1.15e+00    0    8.06e-01
2023 06 30  0305    60125   11100      0    1.11e+00    0    7.79e-01
2023 06 30  0310    60125   11400      0    1.08e+00    0    7.51e-01
2023 06 30  0315    60125   11700      0    1.12e+00    0    7.86e-01
2023 06 30  0320    60125   12000      0    1.12e+00    0    7.90e-01
2023 06 30  0325    60125   12300      0    1.12e+00    0    7.78e-01
2023 06 30  0330    60125   12600      0    1.12e+00    0    7.96e-01
2023 06 30  0335    60125   12900      0    1.13e+00    0    7.96e-01
2023 06 30  0340    60125   13200      0    1.10e+00    0    7.70e-01
2023 06 30  0345    60125   13500      0    1.10e+00    0    7.80e-01
2023 06 30  0350    60125   13800      0    1.12e+00    0    7.95e-01
2023 06 30  0355    60125   14100      9   -1.00e+05    9   -1.00e+05
2023 06 30  0400    60125   14400      0    1.13e+00    0    7.97e-01
2023 06 30  0405    60125   14700      0    1.11e+00    0    7.84e-01
2023 06 30  0410    60125   15000      0    1.09e+00    0    7.68e-01
2023 06 30  0415    60125   15300      0    1.09e+00    0    7.70e-01
2023 06 30  0420    60125   15600      0    1.11e+00    0    7.81e-01
2023 06 30  0425    60125   15900      0    1.11e+00    0    7.87e-01
2023 06 30  0430    60125   16200      0    1.11e+00    0    7.83e-01
2023 06 30  0435    60125   16500      0    1.11e+00    0    7.90e-01
2023 06 30  0440    60125   16800      0    1.12e+00    0    7.98e-01
2023 06 30  0445    60125   17100      0    1.09e+00    0    7.66e-01
2023 06 30  0450    60125   17400      0    1.08e+00    0    7.57e-01
2023 06 30  0455    60125   17700      0    1.09e+00    0    7.66e-01
2023 06 30  0500    60125   18000      0    1.11e+00    0    7.89e-01
2023 06 30  0505    60125   18300      0    1.09e+00    0    7.64e-01
2023 06 30  0510    60125   18600      0    1.13e+00    0    7.97e-01
2023 06 30  0515    60125   18900      0    1.12e+00    0    7.98e-01
2023 06 30  0520    60125   19200      0    1.09e+00    0    7.70e-01
2023 06 30  0525    60125   19500      0    1.11e+00    0    7.89e-01
2023 06 30  0530    60125   19800      0    1.10e+00    0    7.76e-01
2023 06 30  0535    60125   20100      0    1.14e+00    0    8.13e-01
2023 06 30  0540    60125   20400      0    1.11e+00    0    7.73e-01
2023 06 30  0545    60125   20700      0    1.09e+00    0    7.64e-01
2023 06 30  0550    60125   21000      0    1.10e+00    0    7.70e-01
2023 06 30  0555    60125   21300      0    1.10e+00    0    7.73e-01
2023 06 30  0600    60125   21600      0    1.09e+00    0    7.65e-01
2023 06 30  0605    60125   21900      0    1.07e+00    0    7.54e-01
2023 06 30  0610    60125   22200      0    1.11e+00    0    7.91e-01
2023 06 30  0615    60125   22500      0    1.11e+00    0    7.91e-01
2023 06 30  0620    60125   22800      0    1.10e+00    0    7.75e-01
2023 06 30  0625    60125   23100      0    1.10e+00    0    7.65e-01
2023 06 30  0630    60125   23400      0    1.11e+00    0    7.70e-01
2023 06 30  0635    60125   23700      0    1.10e+00    0    7.65e-01
2023 06 30  0640    60125   24000      0    1.10e+00    0    7.72e-01
2023 06 30  0645    60125   24300      0    1.11e+00    0    7.82e-01
2023 06 30  0650    60125   24600      0    1.11e+00    0    7.84e-01
2023 06 30  0655    60125   24900      0    1.13e+00    0    7.97e-01
2023 06 30  0700    60125   25200      0    1.10e+00    0    7.79e-01
2023 06 30  0705    60125   25500      0    1.08e+00    0    7.56e-01
2023 06 30  0710    60125   25800      0    1.15e+00    0    8.17e-01
2023 06 30  0715    60125   26100      0    1.12e+00    0    7.84e-01
2023 06 30  0720    60125   26400      0    1.11e+00    0    7.78e-01
2023 06 30  0725    60125   26700      0    1.10e+00    0    7.77e-01
2023 06 30  0730    60125   27000      0    1.10e+00    0    7.70e-01
2023 06 30  0735    60125   27300      0    1.10e+00    0    7.79e-01
2023 06 30  0740    60125   27600      0    1.12e+00    0    7.96e-01
2023 06 30  0745    60125   27900      0    1.13e+00    0    7.87e-01
2023 06 30  0750    60125   28200      0    1.13e+00    0    7.87e-01
2023 06 30  0755    60125   28500      0    1.12e+00    0    7.88e-01
2023 06 30  0800    60125   28800      0    1.12e+00    0    7.92e-01
2023 06 30  0805    60125   29100      0    1.11e+00    0    7.74e-01
2023 06 30  0810    60125   29400      0    1.11e+00    0    7.79e-01
2023 06 30  0815    60125   29700      0    1.13e+00    0    7.94e-01
2023 06 30  0820    60125   30000      0    1.12e+00    0    7.87e-01
2023 06 30  0825    60125   30300      0    1.11e+00    0    7.76e-01
2023 06 30  0830    60125   30600      0    1.11e+00    0    7.82e-01
2023 06 30  0835    60125   30900      0    1.14e+00    0    8.04e-01
2023 06 30  0840    60125   31200      0    1.11e+00    0    7.87e-01
2023 06 30  0845    60125   31500      0    1.11e+00    0    7.77e-01
2023 06 30  0850    60125   31800      0    1.10e+00    0    7.76e-01
2023 06 30  0855    60125   32100      0    1.11e+00    0    7.79e-01
