:Data_list: 20091228_ace_swepam_1m.txt
:Created: 2009 Dec 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 12 28  0000   55193       0    0        1.1      370.3     5.29e+04
2009 12 28  0001   55193      60    0        1.2      371.4     4.34e+04
2009 12 28  0002   55193     120    0        1.1      368.3     6.26e+04
2009 12 28  0003   55193     180    0        1.2      372.2     3.46e+04
2009 12 28  0004   55193     240    0        1.2      372.2     3.46e+04
2009 12 28  0005   55193     300    0        1.2      368.9     4.31e+04
2009 12 28  0006   55193     360    0        1.2      373.1     3.00e+04
2009 12 28  0007   55193     420    0        1.3      371.4     3.00e+04
2009 12 28  0008   55193     480    0        1.3      372.2     3.22e+04
2009 12 28  0009   55193     540    0        1.5      368.8     3.45e+04
2009 12 28  0010   55193     600    0        1.3      367.6     4.30e+04
2009 12 28  0011   55193     660    0        1.2      370.1     3.43e+04
2009 12 28  0012   55193     720    0        1.3      372.3     3.18e+04
2009 12 28  0013   55193     780    0        1.2      370.6     3.85e+04
2009 12 28  0014   55193     840    9    -9999.9    -9999.9    -1.00e+05
2009 12 28  0015   55193     900    0        1.5      369.5     2.04e+04
2009 12 28  0016   55193     960    0        1.4      368.6     2.10e+04
2009 12 28  0017   55193    1020    0        1.4      371.0     1.87e+04
2009 12 28  0018   55193    1080    0        1.2      369.5     2.36e+04
2009 12 28  0019   55193    1140    0        1.3      370.6     2.25e+04
2009 12 28  0020   55193    1200    0        1.3      370.6     2.25e+04
2009 12 28  0021   55193    1260    0        1.2      369.9     2.61e+04
2009 12 28  0022   55193    1320    0        1.3      372.9     2.63e+04
2009 12 28  0023   55193    1380    0        1.3      370.9     2.97e+04
2009 12 28  0024   55193    1440    0        1.7      370.6     2.39e+04
2009 12 28  0025   55193    1500    0        1.3      371.1     2.48e+04
2009 12 28  0026   55193    1560    0        1.5      371.2     2.27e+04
2009 12 28  0027   55193    1620    0        1.3      370.9     3.11e+04
2009 12 28  0028   55193    1680    0        1.5      372.1     2.40e+04
2009 12 28  0029   55193    1740    0        1.4      368.4     2.73e+04
2009 12 28  0030   55193    1800    0        1.6      372.5     2.03e+04
2009 12 28  0031   55193    1860    0        1.4      368.6     2.39e+04
2009 12 28  0032   55193    1920    0        2.1      374.6     1.69e+04
2009 12 28  0033   55193    1980    0        1.1      371.0     2.76e+04
2009 12 28  0034   55193    2040    0        1.7      375.6     1.92e+04
2009 12 28  0035   55193    2100    0        1.5      374.1     2.19e+04
2009 12 28  0036   55193    2160    0        1.5      374.1     2.19e+04
2009 12 28  0037   55193    2220    0        2.0      376.4     1.82e+04
2009 12 28  0038   55193    2280    0        1.7      369.5     2.18e+04
2009 12 28  0039   55193    2340    0        1.9      369.5     1.86e+04
2009 12 28  0040   55193    2400    0        1.6      368.5     2.20e+04
2009 12 28  0041   55193    2460    0        1.4      371.5     1.90e+04
2009 12 28  0042   55193    2520    0        1.2      371.0     2.18e+04
2009 12 28  0043   55193    2580    0        1.8      368.7     2.23e+04
2009 12 28  0044   55193    2640    0        1.6      367.5     2.03e+04
2009 12 28  0045   55193    2700    0        1.4      368.9     2.56e+04
2009 12 28  0046   55193    2760    0        1.1      366.9     2.67e+04
2009 12 28  0047   55193    2820    9    -9999.9    -9999.9    -1.00e+05
2009 12 28  0048   55193    2880    0        1.3      368.9     2.31e+04
2009 12 28  0049   55193    2940    0        1.3      367.4     2.62e+04
2009 12 28  0050   55193    3000    0        1.2      367.8     3.12e+04
2009 12 28  0051   55193    3060    0        0.9      369.4     3.28e+04
2009 12 28  0052   55193    3120    0        0.9      369.4     3.28e+04
2009 12 28  0053   55193    3180    0        1.4      367.2     3.59e+04
2009 12 28  0054   55193    3240    0        1.1      368.4     3.90e+04
2009 12 28  0055   55193    3300    0        1.1      370.5     3.31e+04
2009 12 28  0056   55193    3360    0        1.0      369.7     3.06e+04
2009 12 28  0057   55193    3420    0        1.1      370.9     3.19e+04
2009 12 28  0058   55193    3480    0        1.1      370.6     3.43e+04
2009 12 28  0059   55193    3540    0        1.4      368.7     3.06e+04
2009 12 28  0100   55193    3600    0        1.2      367.8     3.50e+04
2009 12 28  0101   55193    3660    0        1.1      371.4     3.14e+04
2009 12 28  0102   55193    3720    0        1.0      368.2     3.66e+04
2009 12 28  0103   55193    3780    0        1.2      370.0     3.56e+04
2009 12 28  0104   55193    3840    0        1.1      367.8     4.71e+04
2009 12 28  0105   55193    3900    0        1.6      367.2     3.75e+04
2009 12 28  0106   55193    3960    0        1.4      366.4     4.45e+04
2009 12 28  0107   55193    4020    0        1.5      365.6     4.97e+04
2009 12 28  0108   55193    4080    0        1.5      365.6     4.97e+04
2009 12 28  0109   55193    4140    0        1.4      366.9     5.48e+04
2009 12 28  0110   55193    4200    0        1.8      359.2     6.28e+04
2009 12 28  0111   55193    4260    0        1.7      358.2     6.23e+04
2009 12 28  0112   55193    4320    0        1.9      363.9     4.21e+04
2009 12 28  0113   55193    4380    0        1.9      360.0     4.97e+04
2009 12 28  0114   55193    4440    0        1.7      365.8     3.78e+04
2009 12 28  0115   55193    4500    0        1.7      365.2     3.51e+04
2009 12 28  0116   55193    4560    0        2.0      366.1     3.44e+04
2009 12 28  0117   55193    4620    0        1.8      363.6     4.90e+04
2009 12 28  0118   55193    4680    0        1.6      360.5     6.45e+04
2009 12 28  0119   55193    4740    0        2.7      364.4     3.28e+04
2009 12 28  0120   55193    4800    9    -9999.9    -9999.9    -1.00e+05
2009 12 28  0121   55193    4860    0        2.0      365.4     3.35e+04
2009 12 28  0122   55193    4920    0        1.8      365.0     3.67e+04
2009 12 28  0123   55193    4980    0        2.8      368.0     1.87e+04
2009 12 28  0124   55193    5040    0        2.8      368.0     1.87e+04
2009 12 28  0125   55193    5100    0        2.4      360.9     3.03e+04
2009 12 28  0126   55193    5160    0        2.5      365.8     2.40e+04
2009 12 28  0127   55193    5220    0        3.1      361.9     2.66e+04
