:Data_list: 20200225_ace_sis_5m.txt
:Created: 2020 Feb 25 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 02 25  0000    58904       0      0    2.56e+00    0    1.79e+00
2020 02 25  0005    58904     300      0    2.55e+00    0    1.81e+00
2020 02 25  0010    58904     600      0    2.52e+00    0    1.77e+00
2020 02 25  0015    58904     900      0    2.52e+00    0    1.76e+00
2020 02 25  0020    58904    1200      0    2.54e+00    0    1.77e+00
2020 02 25  0025    58904    1500      0    2.56e+00    0    1.79e+00
2020 02 25  0030    58904    1800      0    2.57e+00    0    1.80e+00
2020 02 25  0035    58904    2100      0    2.57e+00    0    1.80e+00
2020 02 25  0040    58904    2400      0    2.59e+00    0    1.80e+00
2020 02 25  0045    58904    2700      0    2.63e+00    0    1.83e+00
2020 02 25  0050    58904    3000      0    2.60e+00    0    1.82e+00
2020 02 25  0055    58904    3300      0    2.58e+00    0    1.80e+00
2020 02 25  0100    58904    3600      0    2.59e+00    0    1.82e+00
2020 02 25  0105    58904    3900      0    2.52e+00    0    1.76e+00
2020 02 25  0110    58904    4200      0    2.54e+00    0    1.79e+00
2020 02 25  0115    58904    4500      0    2.58e+00    0    1.82e+00
2020 02 25  0120    58904    4800      0    2.57e+00    0    1.80e+00
2020 02 25  0125    58904    5100      0    2.57e+00    0    1.81e+00
2020 02 25  0130    58904    5400      0    2.54e+00    0    1.79e+00
2020 02 25  0135    58904    5700      0    2.59e+00    0    1.82e+00
2020 02 25  0140    58904    6000      0    2.54e+00    0    1.79e+00
2020 02 25  0145    58904    6300      0    2.57e+00    0    1.80e+00
