:Data_list: 20100206_ace_mag_1m.txt
:Created: 2010 Feb 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2010 02 06  0000   55233       0    0     3.4    -1.9    -0.3     3.9    -3.9   331.2
2010 02 06  0001   55233      60    0     3.4    -1.9    -0.1     3.9    -2.1   330.9
2010 02 06  0002   55233     120    0     3.5    -1.8    -0.2     3.9    -2.8   333.2
2010 02 06  0003   55233     180    0     3.4    -1.8     0.0     3.9     0.5   332.4
2010 02 06  0004   55233     240    0     3.5    -1.6     0.2     3.9     3.1   334.8
2010 02 06  0005   55233     300    0     3.5    -1.6     0.5     3.9     6.7   334.9
2010 02 06  0006   55233     360    0     3.5    -1.5     0.4     3.8     6.1   337.2
2010 02 06  0007   55233     420    0     3.6    -1.4     0.3     3.8     3.9   338.7
2010 02 06  0008   55233     480    0     3.6    -1.4     0.2     3.8     3.4   338.7
2010 02 06  0009   55233     540    0     3.6    -1.3     0.2     3.8     2.6   340.7
2010 02 06  0010   55233     600    0     3.6    -1.3     0.3     3.8     3.9   340.3
2010 02 06  0011   55233     660    0     3.6    -1.3     0.4     3.8     5.5   340.4
2010 02 06  0012   55233     720    0     3.6    -1.2     0.2     3.8     2.5   340.8
2010 02 06  0013   55233     780    0     3.5    -1.4     0.2     3.8     2.8   337.8
2010 02 06  0014   55233     840    0     3.5    -1.3     0.2     3.8     3.1   339.4
2010 02 06  0015   55233     900    0     3.5    -1.3     0.2     3.8     3.3   339.4
2010 02 06  0016   55233     960    0     3.6    -1.2     0.2     3.8     2.9   340.8
2010 02 06  0017   55233    1020    0     3.5    -1.3     0.2     3.7     3.1   340.1
2010 02 06  0018   55233    1080    0     3.7    -1.2     0.1     3.8     1.5   342.2
2010 02 06  0019   55233    1140    0     3.7    -1.0    -0.1     3.8    -1.0   344.2
2010 02 06  0020   55233    1200    0     3.7    -1.1    -0.1     3.9    -1.9   343.3
2010 02 06  0021   55233    1260    0     3.8    -1.0    -0.2     3.9    -2.6   345.0
2010 02 06  0022   55233    1320    0     3.7    -1.2    -0.1     3.9    -0.9   342.2
2010 02 06  0023   55233    1380    0     3.6    -1.2    -0.0     3.9    -0.1   341.2
2010 02 06  0024   55233    1440    0     3.7    -1.2    -0.1     3.9    -1.0   341.7
2010 02 06  0025   55233    1500    0     3.8    -1.1    -0.1     3.9    -0.8   343.7
2010 02 06  0026   55233    1560    0     3.7    -1.1     0.1     3.9     0.9   343.0
2010 02 06  0027   55233    1620    0     3.7    -1.2     0.1     3.9     1.9   342.8
2010 02 06  0028   55233    1680    0     3.7    -1.2     0.1     3.9     1.8   341.7
2010 02 06  0029   55233    1740    0     3.7    -1.2     0.1     3.9     2.1   342.1
2010 02 06  0030   55233    1800    0     3.7    -1.3     0.1     3.9     1.0   341.0
2010 02 06  0031   55233    1860    0     3.7    -1.3     0.1     3.9     0.7   340.7
2010 02 06  0032   55233    1920    0     3.7    -1.4     0.1     4.0     0.8   340.1
2010 02 06  0033   55233    1980    0     3.7    -1.3     0.1     4.0     1.1   340.3
2010 02 06  0034   55233    2040    0     3.7    -1.3     0.1     4.0     1.1   340.1
2010 02 06  0035   55233    2100    0     3.7    -1.3     0.1     3.9     1.5   340.3
2010 02 06  0036   55233    2160    0     3.7    -1.3     0.1     3.9     2.0   341.1
2010 02 06  0037   55233    2220    0     3.7    -1.2     0.1     3.9     1.9   342.6
2010 02 06  0038   55233    2280    0     3.8    -1.1     0.1     3.9     1.2   343.2
2010 02 06  0039   55233    2340    0     3.8    -1.0     0.2     3.9     2.5   344.7
2010 02 06  0040   55233    2400    0     3.8    -0.9     0.2     3.9     2.9   346.4
2010 02 06  0041   55233    2460    0     3.8    -0.8     0.2     3.9     2.4   348.1
2010 02 06  0042   55233    2520    0     3.8    -0.8     0.2     3.9     3.7   348.7
2010 02 06  0043   55233    2580    0     3.8    -0.7     0.4     3.9     5.2   350.0
2010 02 06  0044   55233    2640    0     3.8    -0.5     0.4     3.8     6.3   352.2
2010 02 06  0045   55233    2700    0     3.7    -0.3     0.4     3.7     5.6   355.3
2010 02 06  0046   55233    2760    0     3.6    -0.7     0.4     3.7     6.3   348.4
2010 02 06  0047   55233    2820    0     3.6    -0.7     0.4     3.7     5.6   348.3
2010 02 06  0048   55233    2880    0     3.6    -0.4     0.4     3.7     6.7   353.0
2010 02 06  0049   55233    2940    0     3.6    -0.4     0.5     3.7     8.0   353.5
2010 02 06  0050   55233    3000    0     3.6    -0.3     0.5     3.7     8.6   355.5
2010 02 06  0051   55233    3060    0     3.6    -0.2     0.5     3.6     8.6   356.6
2010 02 06  0052   55233    3120    0     3.6    -0.1     0.6     3.6     9.5   358.4
2010 02 06  0053   55233    3180    0     3.5    -1.4    -0.1     3.8    -0.8   338.8
2010 02 06  0054   55233    3240    0     3.2    -2.2    -0.4     3.9    -5.7   325.6
2010 02 06  0055   55233    3300    0     2.7    -2.7    -0.8     3.9   -11.5   315.4
2010 02 06  0056   55233    3360    0     2.7    -2.7    -0.5     3.9    -7.7   315.0
2010 02 06  0057   55233    3420    0     2.8    -2.7    -0.5     3.9    -7.7   315.2
2010 02 06  0058   55233    3480    0     2.9    -2.8    -0.5     4.0    -7.5   316.3
2010 02 06  0059   55233    3540    0     3.0    -2.6    -0.5     4.0    -6.8   318.9
2010 02 06  0100   55233    3600    0     2.8    -2.8    -0.7     4.0    -9.4   314.5
2010 02 06  0101   55233    3660    0     2.7    -2.8    -0.8     3.9   -11.1   314.0
2010 02 06  0102   55233    3720    0     2.9    -2.7    -0.8     4.0   -11.2   317.1
2010 02 06  0103   55233    3780    0     2.6    -2.6    -0.7     3.8   -11.1   315.0
2010 02 06  0104   55233    3840    0     2.4    -2.5    -0.9     3.6   -14.2   314.1
2010 02 06  0105   55233    3900    0     2.1    -2.5    -0.7     3.3   -12.9   310.6
2010 02 06  0106   55233    3960    0     1.9    -2.5    -0.9     3.3   -15.4   307.6
2010 02 06  0107   55233    4020    0     1.4    -2.9    -1.1     3.4   -18.5   296.4
2010 02 06  0108   55233    4080    0     1.9    -2.6    -1.1     3.4   -18.6   306.7
2010 02 06  0109   55233    4140    0     1.8    -2.6    -1.1     3.4   -19.5   305.1
2010 02 06  0110   55233    4200    0     1.9    -2.6    -1.2     3.4   -19.8   306.8
2010 02 06  0111   55233    4260    0     1.8    -2.7    -1.3     3.5   -21.7   304.8
2010 02 06  0112   55233    4320    0     1.7    -2.8    -1.2     3.5   -19.9   301.9
2010 02 06  0113   55233    4380    0     1.5    -2.8    -1.2     3.4   -20.3   298.2
2010 02 06  0114   55233    4440    0     1.4    -2.9    -1.1     3.4   -18.2   295.1
2010 02 06  0115   55233    4500    0     1.4    -3.1    -1.1     3.6   -18.1   293.7
2010 02 06  0116   55233    4560    0     1.2    -3.4    -1.6     3.9   -24.1   289.1
2010 02 06  0117   55233    4620    0     1.2    -3.3    -1.6     3.9   -23.8   290.5
2010 02 06  0118   55233    4680    0     1.2    -3.2    -1.6     3.8   -25.7   290.6
2010 02 06  0119   55233    4740    0     1.0    -3.3    -1.8     3.9   -27.0   286.2
2010 02 06  0120   55233    4800    0     1.2    -3.3    -1.7     3.9   -26.5   289.3
2010 02 06  0121   55233    4860    0     1.1    -3.4    -1.6     3.9   -23.8   288.8
2010 02 06  0122   55233    4920    0     1.1    -3.2    -1.6     3.8   -25.9   289.2
2010 02 06  0123   55233    4980    0     1.0    -3.2    -1.5     3.7   -24.7   286.7
2010 02 06  0124   55233    5040    0     0.9    -3.1    -1.6     3.6   -26.7   286.4
2010 02 06  0125   55233    5100    0     1.0    -2.8    -1.6     3.4   -28.5   290.4
2010 02 06  0126   55233    5160    0     1.4    -3.1    -1.2     3.6   -20.2   293.9
2010 02 06  0127   55233    5220    0     0.8    -3.0    -2.2     3.8   -35.2   284.3
2010 02 06  0128   55233    5280    0     1.2    -2.9    -1.9     3.6   -30.7   292.1
2010 02 06  0129   55233    5340    0     2.1    -2.9    -0.9     3.7   -14.3   306.1
2010 02 06  0130   55233    5400    0     2.1    -3.0    -1.1     3.8   -16.9   305.0
2010 02 06  0131   55233    5460    0     2.0    -3.1    -1.1     3.8   -17.2   302.9
2010 02 06  0132   55233    5520    0     1.8    -3.1    -1.3     3.8   -19.2   300.4
2010 02 06  0133   55233    5580    0     1.8    -3.2    -1.2     3.8   -19.0   299.2
2010 02 06  0134   55233    5640    0     2.1    -3.3    -1.0     4.0   -14.3   303.1
2010 02 06  0135   55233    5700    0     2.3    -3.3    -0.6     4.1    -8.9   304.2
2010 02 06  0136   55233    5760    0     2.3    -3.2    -0.7     4.0    -9.9   306.4
2010 02 06  0137   55233    5820    0     2.0    -3.2    -0.8     3.9   -12.1   301.9
2010 02 06  0138   55233    5880    0     2.2    -3.4    -0.7     4.1    -9.4   303.4
2010 02 06  0139   55233    5940    0     2.3    -3.2    -0.6     4.0    -8.1   306.3
2010 02 06  0140   55233    6000    0     2.3    -3.0    -0.2     3.8    -3.6   307.8
2010 02 06  0141   55233    6060    0     2.7    -3.3    -0.2     4.2    -2.7   309.2
2010 02 06  0142   55233    6120    0     2.7    -3.3    -0.2     4.2    -2.4   309.6
2010 02 06  0143   55233    6180    0     2.8    -3.1    -0.1     4.2    -1.0   311.6
2010 02 06  0144   55233    6240    0     2.9    -3.1     0.1     4.2     1.4   313.2
2010 02 06  0145   55233    6300    0     2.8    -3.1    -0.0     4.2    -0.1   312.5
2010 02 06  0146   55233    6360    0     2.9    -2.8     0.4     4.0     5.5   315.8
2010 02 06  0147   55233    6420    0     2.7    -2.6     1.3     4.0    19.0   315.9
2010 02 06  0148   55233    6480    0     2.8    -2.9     0.9     4.1    12.8   313.9
2010 02 06  0149   55233    6540    0     2.7    -2.9     0.6     4.0     8.3   313.4
2010 02 06  0150   55233    6600    0     2.8    -2.8     0.4     4.0     6.3   314.6
2010 02 06  0151   55233    6660    0     3.0    -2.6    -0.5     4.0    -6.9   319.1
2010 02 06  0152   55233    6720    0     3.2    -2.0    -0.6     3.8    -9.3   328.1
2010 02 06  0153   55233    6780    0     3.1    -2.4     0.3     4.0     4.0   322.8
2010 02 06  0154   55233    6840    0     3.4    -2.2    -0.0     4.1    -0.3   327.0
2010 02 06  0155   55233    6900    0     3.4    -2.0    -0.5     4.0    -6.8   328.9
2010 02 06  0156   55233    6960    0     3.8    -1.1    -0.2     4.0    -2.5   344.5
2010 02 06  0157   55233    7020    0     3.4    -1.4     0.6     3.8     9.0   337.1
2010 02 06  0158   55233    7080    0     2.7    -3.2    -0.3     4.2    -4.7   310.4
2010 02 06  0159   55233    7140    0     2.7    -3.2    -0.2     4.2    -3.0   310.5
2010 02 06  0200   55233    7200    0     2.8    -3.1    -0.1     4.2    -1.9   312.0
2010 02 06  0201   55233    7260    0     3.3    -2.6    -0.3     4.2    -4.7   322.2
2010 02 06  0202   55233    7320    0     3.5    -2.1     0.4     4.1     5.4   328.2
2010 02 06  0203   55233    7380    0     3.5    -2.2     0.2     4.1     3.4   327.9
2010 02 06  0204   55233    7440    0     3.3    -2.3     0.1     4.1     1.7   324.8
2010 02 06  0205   55233    7500    0     3.3    -2.6     0.0     4.2     0.6   321.2
2010 02 06  0206   55233    7560    0     3.2    -2.8    -0.1     4.3    -1.8   318.3
2010 02 06  0207   55233    7620    0     3.2    -2.5    -0.2     4.1    -2.7   321.4
2010 02 06  0208   55233    7680    0     3.0    -2.5     1.1     4.1    16.2   321.0
2010 02 06  0209   55233    7740    0     3.2    -2.6    -0.2     4.2    -2.8   321.1
2010 02 06  0210   55233    7800    0     3.3    -2.6     0.3     4.2     4.5   321.6
2010 02 06  0211   55233    7860    0     3.1    -2.8    -0.1     4.2    -1.1   317.6
2010 02 06  0212   55233    7920    0     3.1    -3.0    -0.2     4.3    -2.8   315.7
2010 02 06  0213   55233    7980    0     2.6    -3.3     1.2     4.3    15.4   308.6
2010 02 06  0214   55233    8040    0     2.2    -3.5     1.8     4.5    23.1   302.7
2010 02 06  0215   55233    8100    0     2.0    -3.3     2.2     4.4    30.0   301.2
2010 02 06  0216   55233    8160    0     2.3    -3.2     2.0     4.4    26.9   305.5
2010 02 06  0217   55233    8220    0     2.2    -3.4     1.9     4.5    24.9   303.0
2010 02 06  0218   55233    8280    0     2.2    -3.4     1.9     4.5    25.6   303.4
2010 02 06  0219   55233    8340    0     2.1    -3.5     2.0     4.5    25.9   301.8
2010 02 06  0220   55233    8400    0     2.6    -3.3     1.7     4.5    22.4   308.1
2010 02 06  0221   55233    8460    0     2.8    -3.0     1.5     4.4    19.3   313.1
2010 02 06  0222   55233    8520    0     3.2    -2.6     1.4     4.4    18.1   321.3
2010 02 06  0223   55233    8580    0     2.9    -3.0     1.6     4.5    21.3   314.7
2010 02 06  0224   55233    8640    0     2.9    -3.1     1.6     4.5    20.1   313.6
2010 02 06  0225   55233    8700    0     2.3    -3.2     2.2     4.5    29.3   306.4
2010 02 06  0226   55233    8760    0     2.3    -2.9     2.6     4.5    34.7   307.6
2010 02 06  0227   55233    8820    0     2.3    -2.7     2.8     4.5    37.9   310.9
2010 02 06  0228   55233    8880    0     2.7    -2.8     2.4     4.6    31.2   313.6
2010 02 06  0229   55233    8940    0     2.3    -3.4     2.2     4.7    28.2   303.8
2010 02 06  0230   55233    9000    0     2.2    -3.6     2.0     4.7    24.8   300.6
2010 02 06  0231   55233    9060    0     1.1    -4.3     1.6     4.7    19.5   283.8
2010 02 06  0232   55233    9120    0     1.3    -4.1     1.7     4.6    21.1   287.3
2010 02 06  0233   55233    9180    0     1.9    -3.8     1.9     4.7    24.0   296.4
2010 02 06  0234   55233    9240    0     2.0    -3.8     1.9     4.7    24.2   297.2
2010 02 06  0235   55233    9300    0     1.7    -4.4     1.6     5.0    18.9   290.8
2010 02 06  0236   55233    9360    0     1.7    -4.5     1.7     5.1    19.4   290.6
2010 02 06  0237   55233    9420    0     1.6    -4.5     1.8     5.1    20.2   289.8
2010 02 06  0238   55233    9480    0     1.5    -4.6     1.9     5.2    21.7   288.5
2010 02 06  0239   55233    9540    0     1.5    -4.5     2.0     5.2    23.2   288.2
2010 02 06  0240   55233    9600    0     1.6    -4.6     1.7     5.2    19.1   288.9
2010 02 06  0241   55233    9660    0     1.7    -4.5     1.9     5.2    21.1   289.9
2010 02 06  0242   55233    9720    0     1.9    -4.5     1.9     5.2    21.0   292.7
2010 02 06  0243   55233    9780    0     2.0    -4.3     2.0     5.1    22.7   295.5
2010 02 06  0244   55233    9840    0     2.2    -4.1     2.1     5.1    24.0   298.3
2010 02 06  0245   55233    9900    0     2.2    -4.3     1.9     5.2    21.5   297.7
2010 02 06  0246   55233    9960    0     2.2    -4.3     1.8     5.2    20.2   297.4
2010 02 06  0247   55233   10020    0     2.2    -4.3     1.9     5.2    21.5   296.9
2010 02 06  0248   55233   10080    0     1.7    -4.5     2.1     5.3    23.7   290.4
2010 02 06  0249   55233   10140    0     1.8    -4.4     2.3     5.2    26.0   292.2
2010 02 06  0250   55233   10200    0     2.0    -4.2     2.3     5.2    26.7   295.3
2010 02 06  0251   55233   10260    0     1.8    -4.4     2.3     5.3    25.8   291.7
2010 02 06  0252   55233   10320    0     1.2    -4.6     2.4     5.3    26.8   284.9
2010 02 06  0253   55233   10380    0     1.0    -4.9     2.2     5.4    23.7   281.4
2010 02 06  0254   55233   10440    0     1.3    -4.5     2.5     5.3    27.7   286.2
2010 02 06  0255   55233   10500    0     1.4    -4.4     2.5     5.2    28.8   287.2
2010 02 06  0256   55233   10560    0     1.6    -4.5     2.2     5.3    24.6   289.3
2010 02 06  0257   55233   10620    0     1.4    -4.4     2.5     5.2    28.0   287.4
2010 02 06  0258   55233   10680    0     1.5    -4.2     2.5     5.1    29.7   290.3
2010 02 06  0259   55233   10740    0     1.5    -4.2     2.4     5.1    28.6   290.2
2010 02 06  0300   55233   10800    0     1.6    -4.3     2.3     5.2    26.5   290.6
2010 02 06  0301   55233   10860    0     1.8    -4.3     2.2     5.1    25.7   292.8
2010 02 06  0302   55233   10920    0     1.3    -4.4     2.4     5.1    27.9   286.6
2010 02 06  0303   55233   10980    0     1.3    -4.3     2.5     5.2    29.3   287.1
2010 02 06  0304   55233   11040    0     1.2    -4.3     2.6     5.2    30.4   285.4
2010 02 06  0305   55233   11100    0     3.1    -3.7    -0.1     4.8    -1.4   309.5
2010 02 06  0306   55233   11160    0     3.1    -3.6    -0.1     4.8    -1.8   310.3
2010 02 06  0307   55233   11220    0     2.8    -3.9     1.5     5.1    17.8   305.6
2010 02 06  0308   55233   11280    0     2.7    -3.9     1.9     5.1    21.6   305.1
2010 02 06  0309   55233   11340    0     2.9    -3.4     2.5     5.1    29.8   310.4
2010 02 06  0310   55233   11400    0     3.0    -3.5     2.0     5.0    23.2   310.8
2010 02 06  0311   55233   11460    0     3.2    -3.9     0.4     5.0     4.3   310.1
2010 02 06  0312   55233   11520    0     3.2    -3.9     0.2     5.0     2.3   308.9
2010 02 06  0313   55233   11580    0     3.0    -4.0     0.0     5.0     0.1   306.7
2010 02 06  0314   55233   11640    0     0.7    -4.7     2.1     5.2    24.1   279.0
2010 02 06  0315   55233   11700    0     1.7    -4.5     1.9     5.2    21.9   290.5
2010 02 06  0316   55233   11760    0     2.1    -4.4     1.8     5.2    20.6   296.0
2010 02 06  0317   55233   11820    0     2.0    -4.4     2.0     5.2    22.9   294.3
2010 02 06  0318   55233   11880    0     2.1    -4.4     2.0     5.3    22.8   295.4
2010 02 06  0319   55233   11940    0     1.8    -4.7     1.6     5.3    18.0   291.0
2010 02 06  0320   55233   12000    0     1.8    -4.6     1.8     5.2    20.4   291.1
2010 02 06  0321   55233   12060    0     1.6    -4.5     2.2     5.3    24.2   289.2
2010 02 06  0322   55233   12120    0     1.1    -4.5     2.5     5.2    28.1   283.7
2010 02 06  0323   55233   12180    0     1.0    -4.3     2.6     5.1    30.4   282.8
2010 02 06  0324   55233   12240    0     0.8    -4.3     2.7     5.1    32.0   280.2
2010 02 06  0325   55233   12300    0     1.5    -4.2     2.2     5.0    26.7   289.2
2010 02 06  0326   55233   12360    0     1.3    -4.0     2.6     4.9    32.1   288.4
2010 02 06  0327   55233   12420    0     1.0    -3.7     3.0     4.8    38.2   284.6
2010 02 06  0328   55233   12480    0     1.5    -4.1     2.1     4.8    25.6   289.8
2010 02 06  0329   55233   12540    0     2.0    -3.3     2.6     4.7    33.7   301.3
2010 02 06  0330   55233   12600    0     2.4    -3.2     2.5     4.7    32.3   306.7
2010 02 06  0331   55233   12660    0     2.5    -3.4     2.3     4.8    28.2   305.8
2010 02 06  0332   55233   12720    0     2.4    -3.7     1.8     4.8    22.3   303.6
2010 02 06  0333   55233   12780    0     2.3    -3.8     1.7     4.8    20.7   301.2
2010 02 06  0334   55233   12840    0     2.3    -3.7     1.9     4.8    23.2   301.8
2010 02 06  0335   55233   12900    0     1.7    -3.7     2.7     4.9    33.4   295.2
2010 02 06  0336   55233   12960    0     1.5    -3.5     3.0     4.8    38.2   292.6
2010 02 06  0337   55233   13020    0     1.5    -3.2     3.3     4.9    43.0   295.4
2010 02 06  0338   55233   13080    0     1.8    -3.3     3.2     4.9    40.4   298.5
2010 02 06  0339   55233   13140    0     1.9    -3.6     2.9     5.0    35.1   297.8
2010 02 06  0340   55233   13200    0     1.8    -3.7     2.6     4.9    32.4   296.5
2010 02 06  0341   55233   13260    0     1.6    -3.6     3.1     5.0    37.7   293.1
2010 02 06  0342   55233   13320    0     2.2    -3.5     2.8     4.9    34.1   301.9
2010 02 06  0343   55233   13380    0     2.1    -3.4     2.8     4.9    35.3   301.8
2010 02 06  0344   55233   13440    0     2.5    -3.1     2.3     4.6    30.1   308.7
2010 02 06  0345   55233   13500    0     0.1    -2.1     3.3     3.9    58.0   271.9
2010 02 06  0346   55233   13560    0    -0.6    -1.6     4.5     4.8    69.3   249.2
2010 02 06  0347   55233   13620    0     0.9    -2.1     4.0     4.7    60.1   293.7
2010 02 06  0348   55233   13680    0     1.3    -2.2     4.1     4.8    58.9   300.4
2010 02 06  0349   55233   13740    0     0.6    -3.6     3.1     4.8    39.9   279.5
