:Data_list: 20100112_ace_swepam_1m.txt
:Created: 2010 Jan 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 01 12  0000   55208       0    0        3.9      477.2     1.18e+05
2010 01 12  0001   55208      60    1        3.9      475.1     9.59e+04
2010 01 12  0002   55208     120    0        3.6      476.3     8.87e+04
2010 01 12  0003   55208     180    0        3.5      477.3     8.99e+04
2010 01 12  0004   55208     240    0        3.5      478.3     8.64e+04
2010 01 12  0005   55208     300    0        3.4      477.8     9.31e+04
2010 01 12  0006   55208     360    0        3.5      478.1     9.41e+04
2010 01 12  0007   55208     420    0        3.5      478.1     9.41e+04
2010 01 12  0008   55208     480    0        3.4      476.9     8.95e+04
2010 01 12  0009   55208     540    0        3.5      477.2     9.19e+04
2010 01 12  0010   55208     600    0        3.4      477.1     8.79e+04
2010 01 12  0011   55208     660    0        3.4      477.8     8.84e+04
2010 01 12  0012   55208     720    0        3.3      477.4     8.79e+04
2010 01 12  0013   55208     780    9    -9999.9    -9999.9    -1.00e+05
2010 01 12  0014   55208     840    0        3.3      476.1     8.77e+04
2010 01 12  0015   55208     900    0        3.4      476.9     8.99e+04
2010 01 12  0016   55208     960    0        3.4      475.6     8.88e+04
2010 01 12  0017   55208    1020    0        3.3      476.0     8.94e+04
2010 01 12  0018   55208    1080    0        3.4      479.7     1.11e+05
2010 01 12  0019   55208    1140    0        3.7      481.8     1.09e+05
2010 01 12  0020   55208    1200    0        3.4      480.0     1.09e+05
2010 01 12  0021   55208    1260    0        3.7      480.7     1.15e+05
2010 01 12  0022   55208    1320    0        3.5      485.5     1.14e+05
