:Data_list: 20201202_ace_sis_5m.txt
:Created: 2020 Dec 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 12 02  0000    59185       0      9   -1.00e+05    9   -1.00e+05
2020 12 02  0005    59185     300      9   -1.00e+05    9   -1.00e+05
2020 12 02  0010    59185     600      9   -1.00e+05    9   -1.00e+05
2020 12 02  0015    59185     900      9   -1.00e+05    9   -1.00e+05
2020 12 02  0020    59185    1200      0    1.11e+01    0    2.28e+00
2020 12 02  0025    59185    1500      0    1.16e+01    0    2.43e+00
2020 12 02  0030    59185    1800      0    1.11e+01    0    2.35e+00
2020 12 02  0035    59185    2100      0    1.21e+01    0    2.52e+00
2020 12 02  0040    59185    2400      0    1.19e+01    0    2.50e+00
2020 12 02  0045    59185    2700      0    1.17e+01    0    2.49e+00
2020 12 02  0050    59185    3000      0    1.19e+01    0    2.42e+00
2020 12 02  0055    59185    3300      0    1.17e+01    0    2.47e+00
2020 12 02  0100    59185    3600      0    1.13e+01    0    2.48e+00
2020 12 02  0105    59185    3900      0    1.12e+01    0    2.40e+00
2020 12 02  0110    59185    4200      0    1.12e+01    0    2.47e+00
2020 12 02  0115    59185    4500      0    1.12e+01    0    2.32e+00
2020 12 02  0120    59185    4800      0    1.12e+01    0    2.45e+00
2020 12 02  0125    59185    5100      0    1.13e+01    0    2.40e+00
2020 12 02  0130    59185    5400      0    1.14e+01    0    2.46e+00
2020 12 02  0135    59185    5700      0    1.17e+01    0    2.49e+00
2020 12 02  0140    59185    6000      0    1.12e+01    0    2.34e+00
2020 12 02  0145    59185    6300      0    1.12e+01    0    2.41e+00
2020 12 02  0150    59185    6600      0    1.13e+01    0    2.43e+00
2020 12 02  0155    59185    6900      0    1.14e+01    0    2.47e+00
2020 12 02  0200    59185    7200      0    1.13e+01    0    2.42e+00
2020 12 02  0205    59185    7500      0    1.12e+01    0    2.47e+00
2020 12 02  0210    59185    7800      0    1.12e+01    0    2.47e+00
2020 12 02  0215    59185    8100      0    1.09e+01    0    2.44e+00
2020 12 02  0220    59185    8400      0    1.09e+01    0    2.39e+00
2020 12 02  0225    59185    8700      0    1.09e+01    0    2.38e+00
2020 12 02  0230    59185    9000      0    1.08e+01    0    2.45e+00
2020 12 02  0235    59185    9300      0    1.08e+01    0    2.43e+00
2020 12 02  0240    59185    9600      0    1.06e+01    0    2.42e+00
2020 12 02  0245    59185    9900      0    1.07e+01    0    2.35e+00
2020 12 02  0250    59185   10200      0    1.07e+01    0    2.43e+00
2020 12 02  0255    59185   10500      0    1.07e+01    0    2.41e+00
2020 12 02  0300    59185   10800      0    1.07e+01    0    2.49e+00
2020 12 02  0305    59185   11100      0    1.06e+01    0    2.44e+00
2020 12 02  0310    59185   11400      0    1.05e+01    0    2.32e+00
2020 12 02  0315    59185   11700      0    1.04e+01    0    2.45e+00
2020 12 02  0320    59185   12000      0    1.02e+01    0    2.37e+00
2020 12 02  0325    59185   12300      0    1.05e+01    0    2.34e+00
2020 12 02  0330    59185   12600      0    1.04e+01    0    2.25e+00
2020 12 02  0335    59185   12900      0    1.08e+01    0    2.40e+00
2020 12 02  0340    59185   13200      0    1.11e+01    0    2.48e+00
2020 12 02  0345    59185   13500      0    1.06e+01    0    2.31e+00
2020 12 02  0350    59185   13800      0    1.07e+01    0    2.40e+00
