:Data_list: 20210420_ace_sis_5m.txt
:Created: 2021 Apr 20 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2021 04 20  0000    59324       0      0    2.09e+00    0    1.47e+00
2021 04 20  0005    59324     300      0    2.20e+00    0    1.53e+00
2021 04 20  0010    59324     600      0    2.19e+00    0    1.52e+00
2021 04 20  0015    59324     900      0    2.09e+00    0    1.39e+00
2021 04 20  0020    59324    1200      0    2.21e+00    0    1.58e+00
2021 04 20  0025    59324    1500      9   -1.00e+05    9   -1.00e+05
2021 04 20  0030    59324    1800      0    2.09e+00    0    1.46e+00
2021 04 20  0035    59324    2100      0    2.22e+00    0    1.56e+00
2021 04 20  0040    59324    2400      0    2.14e+00    0    1.48e+00
2021 04 20  0045    59324    2700      9   -1.00e+05    9   -1.00e+05
2021 04 20  0050    59324    3000      0    2.16e+00    0    1.53e+00
2021 04 20  0055    59324    3300      0    2.17e+00    0    1.52e+00
2021 04 20  0100    59324    3600      0    2.20e+00    0    1.54e+00
2021 04 20  0105    59324    3900      0    2.16e+00    0    1.51e+00
2021 04 20  0110    59324    4200      0    2.17e+00    0    1.51e+00
2021 04 20  0115    59324    4500      0    2.18e+00    0    1.52e+00
2021 04 20  0120    59324    4800      0    2.19e+00    0    1.54e+00
2021 04 20  0125    59324    5100      0    2.08e+00    0    1.46e+00
2021 04 20  0130    59324    5400      0    2.16e+00    0    1.52e+00
2021 04 20  0135    59324    5700      0    2.20e+00    0    1.54e+00
2021 04 20  0140    59324    6000      0    2.18e+00    0    1.53e+00
2021 04 20  0145    59324    6300      0    2.20e+00    0    1.53e+00
2021 04 20  0150    59324    6600      0    2.17e+00    0    1.50e+00
2021 04 20  0155    59324    6900      0    2.17e+00    0    1.53e+00
2021 04 20  0200    59324    7200      0    2.22e+00    0    1.57e+00
2021 04 20  0205    59324    7500      0    2.16e+00    0    1.51e+00
2021 04 20  0210    59324    7800      0    2.17e+00    0    1.53e+00
2021 04 20  0215    59324    8100      0    2.13e+00    0    1.47e+00
2021 04 20  0220    59324    8400      0    2.19e+00    0    1.53e+00
2021 04 20  0225    59324    8700      0    2.17e+00    0    1.52e+00
2021 04 20  0230    59324    9000      0    2.15e+00    0    1.51e+00
2021 04 20  0235    59324    9300      0    2.22e+00    0    1.57e+00
2021 04 20  0240    59324    9600      0    2.19e+00    0    1.53e+00
2021 04 20  0245    59324    9900      0    2.18e+00    0    1.52e+00
2021 04 20  0250    59324   10200      0    2.21e+00    0    1.54e+00
2021 04 20  0255    59324   10500      0    2.20e+00    0    1.53e+00
2021 04 20  0300    59324   10800      0    2.19e+00    0    1.54e+00
2021 04 20  0305    59324   11100      0    2.15e+00    0    1.50e+00
2021 04 20  0310    59324   11400      0    2.16e+00    0    1.51e+00
2021 04 20  0315    59324   11700      0    2.20e+00    0    1.55e+00
2021 04 20  0320    59324   12000      0    2.16e+00    0    1.51e+00
2021 04 20  0325    59324   12300      0    2.18e+00    0    1.52e+00
2021 04 20  0330    59324   12600      0    2.18e+00    0    1.52e+00
2021 04 20  0335    59324   12900      0    2.16e+00    0    1.51e+00
2021 04 20  0340    59324   13200      0    2.20e+00    0    1.55e+00
2021 04 20  0345    59324   13500      0    2.20e+00    0    1.54e+00
2021 04 20  0350    59324   13800      0    2.19e+00    0    1.54e+00
2021 04 20  0355    59324   14100      0    2.19e+00    0    1.53e+00
2021 04 20  0400    59324   14400      0    2.19e+00    0    1.54e+00
2021 04 20  0405    59324   14700      0    2.21e+00    0    1.54e+00
2021 04 20  0410    59324   15000      0    2.14e+00    0    1.49e+00
2021 04 20  0415    59324   15300      0    2.17e+00    0    1.53e+00
2021 04 20  0420    59324   15600      0    2.16e+00    0    1.50e+00
2021 04 20  0425    59324   15900      0    2.21e+00    0    1.55e+00
2021 04 20  0430    59324   16200      0    2.15e+00    0    1.51e+00
2021 04 20  0435    59324   16500      0    2.17e+00    0    1.52e+00
2021 04 20  0440    59324   16800      0    2.17e+00    0    1.53e+00
2021 04 20  0445    59324   17100      0    2.14e+00    0    1.51e+00
2021 04 20  0450    59324   17400      0    2.17e+00    0    1.53e+00
2021 04 20  0455    59324   17700      0    2.18e+00    0    1.51e+00
2021 04 20  0500    59324   18000      0    2.16e+00    0    1.51e+00
2021 04 20  0505    59324   18300      0    2.12e+00    0    1.48e+00
2021 04 20  0510    59324   18600      0    2.07e+00    0    1.44e+00
2021 04 20  0515    59324   18900      0    2.12e+00    0    1.48e+00
2021 04 20  0520    59324   19200      0    2.12e+00    0    1.47e+00
2021 04 20  0525    59324   19500      0    2.15e+00    0    1.51e+00
2021 04 20  0530    59324   19800      0    2.17e+00    0    1.52e+00
2021 04 20  0535    59324   20100      0    2.20e+00    0    1.53e+00
2021 04 20  0540    59324   20400      0    2.19e+00    0    1.54e+00
2021 04 20  0545    59324   20700      0    2.18e+00    0    1.52e+00
2021 04 20  0550    59324   21000      0    2.17e+00    0    1.53e+00
2021 04 20  0555    59324   21300      0    2.16e+00    0    1.52e+00
2021 04 20  0600    59324   21600      0    2.16e+00    0    1.51e+00
2021 04 20  0605    59324   21900      0    2.17e+00    0    1.52e+00
2021 04 20  0610    59324   22200      0    2.18e+00    0    1.53e+00
2021 04 20  0615    59324   22500      0    2.23e+00    0    1.57e+00
2021 04 20  0620    59324   22800      0    2.19e+00    0    1.54e+00
2021 04 20  0625    59324   23100      0    2.15e+00    0    1.51e+00
