:Data_list: 20201013_ace_sis_5m.txt
:Created: 2020 Oct 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 10 13  0000    59135       0      0    2.48e+00    0    1.77e+00
2020 10 13  0005    59135     300      0    2.46e+00    0    1.72e+00
2020 10 13  0010    59135     600      0    2.43e+00    0    1.70e+00
2020 10 13  0015    59135     900      0    2.41e+00    0    1.70e+00
2020 10 13  0020    59135    1200      0    2.44e+00    0    1.71e+00
2020 10 13  0025    59135    1500      0    2.47e+00    0    1.72e+00
2020 10 13  0030    59135    1800      0    2.45e+00    0    1.74e+00
2020 10 13  0035    59135    2100      0    2.47e+00    0    1.75e+00
2020 10 13  0040    59135    2400      0    2.42e+00    0    1.70e+00
2020 10 13  0045    59135    2700      0    2.47e+00    0    1.74e+00
2020 10 13  0050    59135    3000      9   -1.00e+05    9   -1.00e+05
2020 10 13  0055    59135    3300      9   -1.00e+05    9   -1.00e+05
2020 10 13  0100    59135    3600      9   -1.00e+05    9   -1.00e+05
2020 10 13  0105    59135    3900      9   -1.00e+05    9   -1.00e+05
2020 10 13  0110    59135    4200      9   -1.00e+05    9   -1.00e+05
2020 10 13  0115    59135    4500      9   -1.00e+05    9   -1.00e+05
2020 10 13  0120    59135    4800      9   -1.00e+05    9   -1.00e+05
2020 10 13  0125    59135    5100      9   -1.00e+05    9   -1.00e+05
2020 10 13  0130    59135    5400      9   -1.00e+05    9   -1.00e+05
2020 10 13  0135    59135    5700      9   -1.00e+05    9   -1.00e+05
2020 10 13  0140    59135    6000      9   -1.00e+05    9   -1.00e+05
2020 10 13  0145    59135    6300      9   -1.00e+05    9   -1.00e+05
2020 10 13  0150    59135    6600      9   -1.00e+05    9   -1.00e+05
2020 10 13  0155    59135    6900      9   -1.00e+05    9   -1.00e+05
2020 10 13  0200    59135    7200      9   -1.00e+05    9   -1.00e+05
2020 10 13  0205    59135    7500      9   -1.00e+05    9   -1.00e+05
2020 10 13  0210    59135    7800      9   -1.00e+05    9   -1.00e+05
2020 10 13  0215    59135    8100      9   -1.00e+05    9   -1.00e+05
2020 10 13  0220    59135    8400      9   -1.00e+05    9   -1.00e+05
2020 10 13  0225    59135    8700      9   -1.00e+05    9   -1.00e+05
